key	building	unit	xp	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/!!!ovn_araby						
345345612	ovn_arb_Twilight	wh_main_chs_cav_chaos_knights_0	1	0		false
345345613	ovn_arb_Twilight	wh_main_chs_inf_chaos_warriors_0	1	0		false
345345614	ovn_arb_Twilight	wh_main_chs_mon_chaos_spawn	1	0		false
345345615	ovn_arb_Twilight	wh_dlc06_chs_inf_aspiring_champions_0	1	0		false
260589278	ovn_arb_barracks_1	OtF_khemri_archers	0	0		true
260589279	ovn_arb_barracks_1	OtF_khemri_spearmen	0	0		true
260589280	ovn_arb_barracks_2	OtF_khemri_archers	0	0		true
260589281	ovn_arb_barracks_2	OtF_khemri_spearmen	0	0		true
260589282	ovn_arb_barracks_2	OtF_khemri_swordsmen	0	0		true
260589283	ovn_arb_barracks_3	OtF_khemri_archers	0	0		true
260589284	ovn_arb_barracks_3	OtF_khemri_elite_guard	0	0		true
260589285	ovn_arb_barracks_3	OtF_khemri_spearmen	0	0		true
260589286	ovn_arb_barracks_3	OtF_khemri_swordsmen	0	0		true
260589249	ovn_arb_forge_1	akp_brt_ballista	0	0		true
260589250	ovn_arb_forge_2	akp_brt_ballista	0	0		true
260589251	ovn_arb_forge_2	ovn_arb_art_trebuchet	0	0		true
260589252	ovn_arb_forge_3	akp_brt_ballista	0	0		true
260589253	ovn_arb_forge_3	ovn_arb_art_grand_bombard	0	0		true
260589254	ovn_arb_forge_3	ovn_arb_art_trebuchet	0	0		true
260589287	ovn_arb_forge_3	ovn_jez	0	0		true
345345611	ovn_arb_haikk	OtF_khemri_elite_guard	0	0		false
260589288	ovn_arb_industry_basic_2	ovn_slave	0	0		true
260589289	ovn_arb_industry_basic_3	ovn_glad	0	0		true
260589290	ovn_arb_industry_basic_3	ovn_slave	0	0		true
260589255	ovn_arb_nomad_1	ovn_yeomanarchers	0	0		true
260589310	ovn_arb_nomad_1	ovn_arb_cav_lancer_camel	0	0		true
260589256	ovn_arb_nomad_2	OtF_khemri_rangers	0	0		true
260589257	ovn_arb_nomad_2	ovn_jag	0	0		true
260589258	ovn_arb_nomad_2	ovn_yeoman	0	0		true
260589259	ovn_arb_nomad_2	ovn_yeomanarchers	0	0		true
260589311	ovn_arb_nomad_2	ovn_arb_cav_lancer_camel	0	0		true
260589314	ovn_arb_nomad_2	ovn_arb_cav_archer_camel	0	0		true
260589260	ovn_arb_nomad_3	OtF_khemri_rangers	0	0		true
260589261	ovn_arb_nomad_3	ovn_jag	0	0		true
260589262	ovn_arb_nomad_3	ovn_southlander	0	0		true
260589263	ovn_arb_nomad_3	ovn_yeoman	0	0		true
260589264	ovn_arb_nomad_3	ovn_yeomanarchers	0	0		true
260589265	ovn_arb_nomad_3	sr_ogre_arb	0	0		true
260589312	ovn_arb_nomad_3	ovn_arb_cav_lancer_camel	0	0		true
260589315	ovn_arb_nomad_3	ovn_arb_cav_archer_camel	0	0		true
260589317	ovn_arb_nomad_3	ovn_arb_cav_jezzail_camel	0	0		true
260589266	ovn_arb_nomad_4	OtF_khemri_rangers	0	0		true
260589267	ovn_arb_nomad_4	ovn_jag	0	0		true
260589268	ovn_arb_nomad_4	ovn_southlander	0	0		true
260589269	ovn_arb_nomad_4	ovn_yeoman	0	0		true
260589270	ovn_arb_nomad_4	ovn_yeomanarchers	0	0		true
260589271	ovn_arb_nomad_4	sr_ogre_arb	0	0		true
260589272	ovn_arb_nomad_4	wh_main_grn_mon_giant	0	0		true
260589313	ovn_arb_nomad_4	ovn_arb_cav_lancer_camel	0	0		true
260589316	ovn_arb_nomad_4	ovn_arb_cav_archer_camel	0	0		true
260589318	ovn_arb_nomad_4	ovn_arb_cav_jezzail_camel	0	0		true
260589273	ovn_arb_scy_tmb	wh2_dlc09_tmb_cav_necropolis_knights_0	0	0		true
260589274	ovn_arb_scy_tmb	wh2_dlc09_tmb_inf_nehekhara_warriors_0	0	0		true
260589275	ovn_arb_scy_tmb	wh2_dlc09_tmb_inf_tomb_guard_1	0	0		true
260589276	ovn_arb_scy_tmb	wh2_dlc09_tmb_mon_ushabti_0	0	0		true
260589277	ovn_arb_scy_tmb	wh2_dlc09_tmb_veh_skeleton_chariot_0	0	0		true
260589291	ovn_arb_stables_1	OtF_khemri_knights	0	0		true
260589292	ovn_arb_stables_2	OtF_khemri_knights	0	0		true
260589293	ovn_arb_stables_2	ovn_cat_knights	0	0		true
260589294	ovn_arb_stables_2	wh_main_arb_mon_elephant	0	0		true
260589295	ovn_arb_stables_3	OtF_khemri_knights	0	0		true
260589296	ovn_arb_stables_3	ovn_cat_knights	0	0		true
260589297	ovn_arb_stables_3	ovn_scor	0	0		true
260589298	ovn_arb_stables_3	wh_main_arb_mon_elephant	0	0		true
260589299	ovn_arb_stables_3	wh_main_arb_mon_war_elephant	0	0		true
260589377	ovn_arb_stables_3	ovn_arb_cav_scorpion	0	0		true
260589305	ovn_arb_worship_1	OtF_khemri_kepra_guard	0	0		true
260589306	ovn_arb_worship_1	wh_main_arb_cav_magic_carpet_0	0	0		true
260589307	ovn_arb_worship_2	OtF_khemri_kepra_guard	0	0		true
260589308	ovn_arb_worship_2	ovn_ifreet	0	0		true
260589309	ovn_arb_worship_2	wh_main_arb_cav_magic_carpet_0	0	0		true
260589319	ovn_arb_worship_2	ovn_arb_mon_genie	0	0		true
260589300	wh_main_teb_port_1	ovn_corsairs	0	0		true
260589301	wh_main_teb_port_2	ovn_corsairs	0	0		true
260589303	wh_main_teb_port_2	ovn_prometheans	0	0		true
260589302	wh_main_teb_port_3	ovn_corsairs	0	0		true
260589304	wh_main_teb_port_3	ovn_prometheans	0	0		true
85516923	arb_flaming_scimitar_barracks_1	OtF_khemri_archers	0	0		false
85516924	arb_flaming_scimitar_barracks_1	OtF_khemri_spearmen	0	0		false
85516925	arb_flaming_scimitar_barracks_2	OtF_khemri_archers	0	0		false
85516926	arb_flaming_scimitar_barracks_2	OtF_khemri_spearmen	0	0		false
85516927	arb_flaming_scimitar_barracks_2	OtF_khemri_swordsmen	0	0		false
85516928	arb_flaming_scimitar_barracks_3	OtF_khemri_archers	0	0		false
85516930	arb_flaming_scimitar_barracks_3	OtF_khemri_spearmen	0	0		false
85516931	arb_flaming_scimitar_barracks_3	OtF_khemri_swordsmen	0	0		false
85516932	arb_flaming_scimitar_support_monsters_1	wh_main_arb_cav_magic_carpet_0	0	0		false
85516933	arb_flaming_scimitar_support_monsters_2	wh_main_arb_cav_magic_carpet_0	0	0		false
85516934	arb_flaming_scimitar_support_monsters_2	ovn_ifreet	0	0		false
85516935	arb_flaming_scimitar_support_monsters_3	wh_main_arb_cav_magic_carpet_0	0	0		false
85516936	arb_flaming_scimitar_support_monsters_3	ovn_ifreet	0	0		false
85516937	arb_flaming_scimitar_support_monsters_3	ovn_arb_mon_genie	0	0		false
85516919	arb_flaming_scimitar_main_1	ovn_corsairs	0	0		false
85516921	arb_flaming_scimitar_main_2	ovn_corsairs	0	0		false
85516922	arb_flaming_scimitar_main_3	ovn_corsairs	0	0		false
85516920	arb_flaming_scimitar_main_4	ovn_corsairs	0	0		false
85516944	arb_flaming_scimitar_main_5	ovn_corsairs	0	0		false
85516945	arb_flaming_scimitar_support_monsters_2	ovn_prometheans	0	0		false
85516946	arb_flaming_scimitar_support_monsters_3	ovn_prometheans	0	0		false
85516947	arb_flaming_scimitar_barracks_3	ovn_jez	0	0		false
85516948	arb_golden_magus_special_galleon_graveyard_1	ovn_arb_mon_genie	0	0		false
85516949	arb_golden_magus_special_galleon_graveyard_1	wh_main_arb_cav_magic_carpet_0	0	0		false
85516950	arb_golden_magus_special_galleon_graveyard_1	ovn_ifreet	0	0		false
