Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_arb_fatandira_innate	Scythan Blood	true
character_skills_localised_description_arb_fatandira_innate	Fatandira had always known she was of Arabyan Nomad stock, but only recently, with her journey to the Southlands, she has discovered her Scythan legacy. Her arrival proved fortuitous, for one of the Scythan tribal leaders had fallen to Chaos and was attempting to take control of the entire realm. It was then that the more righteous members of the tribe rallied around Fatandira, asking her to lead them against the servants of darkness.	true
character_skills_localised_name_arb_fatandira_aimed_shot	Aimed Shot	false
character_skills_localised_description_arb_fatandira_aimed_shot	Back in the Borderlands, Fatandira had quite the reputation as a crossbow markswoman among her troops. Since returning to her people, she has applied her skills to the Scythan way of the hunter.	false
character_skills_localised_name_arb_fatandira_aimed_shot_cooldown	Desert Huntress	false
character_skills_localised_description_arb_fatandira_aimed_shot_cooldown	"Be as cunning as the sand fox, strike as swift as the falcon."	false
character_skills_localised_name_arb_fatandira_unique_1	Enlightened Leadership	false
character_skills_localised_description_arb_fatandira_unique_1	Since her tenure as Prince in the Borderlands, Fatandira has sought to end the bigotry and hate that plague any land she rules. Her principality might be long gone, but the ideal stands strong.	false
character_skills_localised_name_arb_fatandira_unique_2	Nomad Cavalry Tactics	false
character_skills_localised_description_arb_fatandira_unique_2	Even back in the Border Princes, Fatandira was well known for her cavalry tactics and the swiftness of her mounted troops. Imagine what she can do with a saddle-born people such as the Scythans under her command.	false
character_skills_localised_name_arb_fatandira_unique_3	Al-Kahina	false
character_skills_localised_description_arb_fatandira_unique_3	Since her arrival at Scythan lands, Fatandira has been hailed as "Al-Kahina", The Prophetess, by her people. The Scythans claim that she's the hero of legend that will banish the Darkness with the Golden God by her side. Fatandira herself doesn't quite believe the legend, but keeps up the appearance for the morale of her troops and well-being of her people.	false
character_skills_localised_name_arb_fatandira_unique_4	A Better Life	false
character_skills_localised_description_arb_fatandira_unique_4	"...From now on my destiny will be to lift these people out of ignorance and poverty, to prevent them from becoming as paranoid and vicious as the villagers who butchered my family. This I swear."	false
character_skills_localised_name_arb_fatandira_unique_5	Straightforward Commander	false
character_skills_localised_description_arb_fatandira_unique_5	Fatandira is a woman with an iron determination. She leads honestly, and personally ensures that her troops have talent in battle and good sense out of it.	false
character_skills_localised_name_arb_fatandira_unique_6	Desert Feint	false
character_skills_localised_description_arb_fatandira_unique_6	Fatandira has adapted her famously stealthy cavalry strikes from the rough terrain of the Border Princes to the sands of Araby and Nehekhara almost seamlessly.	false
character_skills_localised_name_arb_fatandira_anc_blades_demise	Blades of Honourable Demise	false
character_skills_localised_description_arb_fatandira_anc_blades_demise	Taken by Fatandira from the tomb of the Liche Lord Karitamen in the Borderlands, this pair of Nehekharan Khopeshes magically enhance their owner's combat skills, and weakens anyone struck by them.	false
character_skills_localised_name_arb_fatandira_anc_warhorse	Warhorse	false
character_skills_localised_description_arb_fatandira_anc_warhorse	Born to a family of Arabyan caravan nomads, Fatandira is as comfortable on the saddle as on foot.	false
character_skills_localised_name_arb_fatandira_anc_roc	Saqir	false
character_skills_localised_description_arb_fatandira_anc_roc	Given to Fatandira as a gift by the Scythans, Saqir is a mighty specimen of Desert Roc, giant and intelligent birds of prey that fly high above the deserts of Araby. The animal quickly bonded with her, and now they soar the battlefield together.	false
character_skills_localised_name_arb_fatandira_anc_scythan_armour	Cuirass of the Brave Queen	true
character_skills_localised_description_arb_fatandira_anc_scythan_armour	This ancient magical lamellar cuirass is said to have belonged to a legendary warrior queen of the Scythans who killed one of the great Priest Kings of Ancient Nehekhara in battle. The Scythans, believing Fatandira to be a reincarnation of that queen, have granted to her this ancient artifact.	true
