effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/araby_edict				
araby_edict_1	wh_main_effect_unit_recruitment_points	province_to_province_own	1.0	start_turn_completed
araby_edict_2	wh_main_effect_province_tax_rate	province_to_province_own	5.0	start_turn_completed
araby_edict_3	wh_main_effect_public_order_edict	province_to_province_own	4.0	start_turn_completed
araby_edict_3	wh_main_effect_province_growth_province	province_to_province_own	15.0	start_turn_completed
araby_edict_4	wh2_dlc09_edict_tmb_force_all_campaign_experience_base_all	province_to_force_own_provincewide	1.0	start_turn_completed
araby_edict_4	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_enemy_provincewide	-15.0	end_turn_completed
araby_edict_1	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-15.0	start_turn_completed
araby_edict_2	wh2_main_effect_slave_decline_modifier	province_to_province_own	-10.0	end_turn_completed
araby_edict_2	wh2_main_effect_slave_income_modifier	province_to_province_own	5.0	end_turn_completed
araby_edict_1	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own	-5.0	start_turn_completed
