character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_rbt_blightstormer				
roy_skill_ovn_rbt_blightstomer_blightstorm	wh2_main_effect_magic_plague_cooldown_plague	1	character_to_character_own	-10.0
roy_skill_ovn_rbt_blightstomer_blightstorm	wh2_main_effect_magic_plague_reduce_wom_cost_plague	1	character_to_character_own	-2.0
roy_skill_ovn_rbt_blightstomer_blightstorm	wh2_main_effect_magic_plague_reduce_wom_cost_plague_upgraded	1	character_to_character_own	-2.0
ovn_blightstomer_fanatics	ovn_blightstomer_fanatics_dummy	1	character_to_character_own	1.0
ovn_blightstomer_campaign_plague	ovn_blightstomer_campaign_plague_dummy	1	character_to_character_own	8.0
ovn_blightstomer_campaign_plague	ovn_blightstomer_campaign_plague_dummy	2	character_to_character_own	12.0
ovn_blightstomer_campaign_plague	ovn_blightstomer_campaign_plague_dummy	3	character_to_character_own	15.0
ovn_blightstomer_campaign_plague	ovn_blightstomer_campaign_plague_friendly_dummy	1	character_to_character_own	6.0
ovn_blightstomer_campaign_plague	ovn_blightstomer_campaign_plague_friendly_dummy	2	character_to_character_own	9.0
ovn_blightstomer_campaign_plague	ovn_blightstomer_campaign_plague_friendly_dummy	3	character_to_character_own	12.0
