building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
#building_culture_variants_tables;4;db/building_culture_variants_tables/!ovn_rogue_trollz								
wh2_main_rogue_settlement_major_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_1	true
wh2_main_rogue_settlement_major_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_2	true
wh2_main_rogue_settlement_major_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_3	true
wh2_main_rogue_settlement_major_coast_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_1	true
wh2_main_rogue_settlement_major_coast_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_2	true
wh2_main_rogue_settlement_major_coast_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_3	true
wh2_main_rogue_settlement_minor_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_1	true
wh2_main_rogue_settlement_minor_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_2	true
wh2_main_rogue_settlement_minor_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_3	true
wh2_main_rogue_settlement_minor_coast_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_1	true
wh2_main_rogue_settlement_minor_coast_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_2	true
wh2_main_rogue_settlement_minor_coast_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	true	ovn_troll_3	true
ovn_wh2_main_rogue_settlement_major_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_1	true
ovn_wh2_main_rogue_settlement_major_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_2	true
ovn_wh2_main_rogue_settlement_major_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_3	true
ovn_wh2_main_rogue_settlement_major_coast_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_1	true
ovn_wh2_main_rogue_settlement_major_coast_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_2	true
ovn_wh2_main_rogue_settlement_major_coast_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_3	true
ovn_wh2_main_rogue_settlement_minor_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_1	true
ovn_wh2_main_rogue_settlement_minor_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_2	true
ovn_wh2_main_rogue_settlement_minor_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_3	true
ovn_wh2_main_rogue_settlement_minor_coast_1			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_1	true
ovn_wh2_main_rogue_settlement_minor_coast_2			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_2	true
ovn_wh2_main_rogue_settlement_minor_coast_3			wh2_main_rogue_troll_skullz	wh_main_PLACEHOLDER	ovn_troll_cave	false	ovn_troll_3	true
