Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_ovn_skill_innate_com_olorin_the_grey_wizard	Sovereign Grand Inspector Comrade	true
character_skills_localised_description_ovn_skill_innate_com_olorin_the_grey_wizard	Incredibly brave, incredibly rich, and yet not incredibly stupid, Olorin the Grey Wizard is the most successful leader that the Comradeship has had in a long time.	true
character_skills_localised_name_ovn_skill_anc_weapon_glammyding	Glammyding	true
character_skills_localised_description_ovn_skill_anc_weapon_glammyding	The magical Halfling sword known as Glammyding increases its wielder's strength, while striking fear into Orcs and Goblins.	true
character_skills_localised_name_ovn_skill_anc_arcane_item_cathay_fireworks	Cathay Fireworks	true
character_skills_localised_description_ovn_skill_anc_arcane_item_cathay_fireworks	Olorin's special reserve of fireworks from Cathay, "borrowed" from their last diplomatic mission, whenever that was.	true
character_skills_localised_name_ovn_skill_anc_talisman_bottomless_hat_of_rabbit	Bottomless Hat of Rabbit	true
character_skills_localised_description_ovn_skill_anc_talisman_bottomless_hat_of_rabbit	Olorin is much admired in the Moot for hisability to pull rabbits out of his hat. Tasty rabbits, too.	true
character_skills_localised_name_ovn_skill_com_lord_unique_olorin_leader_of_halflings	Leader of Halflings	true
character_skills_localised_description_ovn_skill_com_lord_unique_olorin_leader_of_halflings	Olorin is used to dealing with the usual rag-tag bunch of Halflings the Comradeship always attracts.	true
character_skills_localised_name_ovn_skill_com_olorin_the_grey_wizard_ranged_3	Rockets' Grey Glare	false
character_skills_localised_description_ovn_skill_com_olorin_the_grey_wizard_ranged_3	Olorin's been meaning to try this for ages, and has finally gotten the time to do it: enchant his rockets with the Grey Wind of Magic.	false
character_skills_localised_name_ovn_skill_com_lord_unique_olorin_the_grey_wizard_0	The Grey Wanderer	false
character_skills_localised_description_ovn_skill_com_lord_unique_olorin_the_grey_wizard_0	All members of the Comradeship are wanderers, all looking for somewhere to go. Olorin regularly gives them that "where".	false
character_skills_localised_name_ovn_skill_com_lord_unique_olorin_the_grey_wizard_1	Comradeship Recruitment Drive	false
character_skills_localised_description_ovn_skill_com_lord_unique_olorin_the_grey_wizard_1	"The Comradeship, we're always hiring."	false
character_skills_localised_name_ovn_skill_com_lord_unique_olorin_the_grey_wizard_2	Firework Shows	false
