effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
albion_scary_banner	wh_main_effect_unit_enable_attribute_terror	character_to_character_own_banner	1.0	start_turn_completed
albion_scary_banner	wh_main_effect_unit_enable_attribute_fear	character_to_character_own_banner	1.0	start_turn_completed
anc_albion_triskele_banner	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own_banner	25.0	start_turn_completed
anc_albion_triskele_banner	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own_banner	1.0	start_turn_completed
anc_danu_banner	wh2_main_effect_ability_enable_regeneration	character_to_character_own_banner	1.0	start_turn_completed
anc_danu_banner	wh2_main_effect_physical_resistance_increase	character_to_character_own_banner	15.0	start_turn_completed
anc_albion_hunter_banner	wh_main_effect_force_unit_stat_missile_firing_rate	character_to_character_own_banner	8.0	start_turn_completed
anc_albion_hunter_banner	wh_main_effect_character_stat_mod_missile_damage	character_to_character_own_banner	12.0	start_turn_completed
albion_global_mist_4	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	4.0	start_turn_completed
albion_global_mist_4	wh2_dlc10_effect_skill_melee_attack_vs_chaos_norsca_beastmen	faction_to_force_own	6.0	start_turn_completed
albion_global_mist_4	wh_main_effect_force_unit_stat_morale_versus_chaos	faction_to_force_own	6.0	start_turn_completed
albion_global_mist_4	wh_main_effect_force_unit_stat_morale	faction_to_force_own	6.0	start_turn_completed
albion_global_mist_4	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-40.0	start_turn_completed
albion_global_mist_4	wh_dlc10_effect_public_order	faction_to_province_own	5.0	start_turn_completed
albion_global_mist_4	wh_main_effect_ovn_Waystone_global_dummy	faction_to_province_own_unseen	1.0	start_turn_completed
ovn_dilemma_alb_current_leader	ovn_dilemma_alb_current_leader	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_dilemma_alb_alt_leader	ovn_dilemma_alb_alt_leader	faction_to_faction_own_unseen	1.0	start_turn_completed
albion_global_mist_3	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	2.0	start_turn_completed
albion_global_mist_3	wh2_dlc10_effect_skill_melee_attack_vs_chaos_norsca_beastmen	faction_to_force_own	4.0	start_turn_completed
albion_global_mist_3	wh_main_effect_force_unit_stat_morale_versus_chaos	faction_to_force_own	4.0	start_turn_completed
albion_global_mist_3	wh_main_effect_force_unit_stat_morale	faction_to_force_own	4.0	start_turn_completed
albion_global_mist_3	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-20.0	start_turn_completed
albion_global_mist_3	wh_dlc10_effect_public_order	faction_to_province_own	3.0	start_turn_completed
albion_global_mist_2	wh_main_effect_religion_conversion_untainted_events	faction_to_province_own	2.0	start_turn_completed
albion_global_mist_2	wh2_dlc10_effect_skill_melee_attack_vs_chaos_norsca_beastmen	faction_to_force_own	2.0	start_turn_completed
albion_global_mist_2	wh_main_effect_force_unit_stat_morale_versus_chaos	faction_to_force_own	2.0	start_turn_completed
albion_global_mist_2	wh_main_effect_force_unit_stat_morale	faction_to_force_own	2.0	start_turn_completed
albion_global_mist_2	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-10.0	start_turn_completed
albion_global_mist_2	wh_dlc10_effect_public_order	faction_to_province_own	1.0	start_turn_completed
albion_global_mist_1	wh_main_effect_force_unit_stat_morale_versus_chaos	faction_to_force_own	-4.0	start_turn_completed
albion_global_mist_1	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	5.0	start_turn_completed
albion_global_mist_1	wh_dlc10_effect_public_order	faction_to_province_own	-1.0	start_turn_completed
