key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/araby_heroes									
roy_skill_nomad_mount_warhorse	mount_arb_camel.png			6	false	false	false	0.0	0
roy_skill_nomad_mount_assassin	item_weapon.png			0	false	false	false	0.0	0
roy_skill_nomad_jezzail	item_weapon.png			0	false	false	false	0.0	0
roy_skill_champion_mount_horse	mount_warhorse.png			6	false	false	false	0.0	0
roy_skill_champion_mount_warhorse	mount_barded_warhorse.png			10	false	false	false	0.0	0
roy_skill_champion_mount_elephant	mount_mammoth.png			17	false	false	false	0.0	0
ovn_skill_arb_lord_mount_horse	mount_warhorse.png			1	false	false	false	0.0	0
roy_skill_champion_arb_guard	character_defence.png			0	false	false	false	0.0	0
roy_skill_champion_arb_warrior	character_attack.png			0	false	false	false	0.0	0
roy_skill_champion_arb_sergeant	character_army.png			0	false	false	false	0.0	0
roy_skill_arb_hero_innate_01	trait_araby.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_02	trait_araby.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_03	trait_araby.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_04	campaign_military_spending.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_05	character_attack.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_06	campaign_technology.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_07	causes_fear.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_08	campaign_ambush.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_09	campaign_disaster.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_10	campaign_siege_defence.png			0	true	false	false	100.0	0
roy_skill_arb_hero_innate_11	character_slaves.png			0	true	false	false	100.0	0
roy_skill_arb_nomad_agent_actions_dummy	battle_attack.png		Actions [HIDDEN]	0	false	false	false	0.0	0
roy_skill_arb_nomad_strike_from_the_shadows	wh2_main_unit_abilities_concealment_bombs.png			0	false	false	false	0.0	0
roy_skill_arb_nomad_self_missile_damage	character_ranged_damage.png			0	false	false	false	0.0	0
roy_skill_arb_agent_missile_res	character_ward_save.png			7	false	false	false	0.0	0
