battle_set_piece_armies_characters_items_tables	0
character_item	character_name
anc_adventurer_trinkets	elo_chief_ugma
anc_resevoir_stone	elo_chief_ugma
ovn_anc_weapon_glammyding	ovn_com_cha_olorin_the_grey_wizard
ovn_anc_talisman_bottomless_hat_of_rabbit	ovn_com_cha_olorin_the_grey_wizard
ovn_anc_arcane_item_cathay_fireworks	ovn_com_cha_olorin_the_grey_wizard
ovn_anc_weapon_aragands_sword	ovn_com_cha_aragand_the_layabout
ovn_anc_enchanted_item_pig_swill	ovn_com_cha_aragand_the_layabout
ovn_anc_talisman_friendship_bracelet_legles	ovn_com_cha_legles_the_elf
ovn_anc_enchanted_item_ring_of_concealment	ovn_com_cha_legles_the_elf
ovn_anc_talisman_friendship_bracelet_giblit	ovn_com_cha_giblit_the_dwarf
ovn_anc_enchanted_item_bimbos_book	ovn_com_cha_giblit_the_dwarf
Soulreaper	Dread_King
the_blade_of_shadows	belakor
anc_morrigan_staff	albion_morrigan
elo_staff_of_dural_durak	bl_elo_dural_durak
elo_amulet_old_ones	bl_elo_dural_durak
elo_hand_punished_one	elo_hand_of_nagash
elo_hungering_blade	elo_hand_of_nagash
wh_main_anc_arcane_item_power_scroll	elo_liche_general
wh2_dlc09_anc_arcane_item_enkhils_kanopi	elo_liche_general
Serpent_Staff	Sultan_Jaffar
Black_Book_Of_Ibn_Naggazar	Sultan_Jaffar
ovn_arb_baz_tal_02_sun_flask	ovn_araby_ll
ovn_arb_baz_arm_09_faith_shield	ovn_araby_ll
hlf_staff	ovn_hlf_ll
hlf_robe	ovn_hlf_ll
grudge_item_grudgebringer_sword	ovn_grudge
grudge_item_horn_of_urgok	ovn_grudge
wh_main_anc_enchanted_item_crown_of_command	ovn_araby_ll_2
wh_main_anc_weapon_sword_of_anti-heroes	ovn_araby_ll_2
fim_meargh_skattach_staff_balor	fim_meargh_skattach
wh_main_anc_arcane_item_forbidden_rod	ovn_rbt_blightstormer
wh_main_anc_arcane_item_scroll_of_shielding	ovn_rbt_blightstormer
arb_fatandira_blades_demise	arb_fatandira
arb_golden_magus_fire_scimitar	arb_golden_magus
hlf_glibfoot_hyshia	hlf_glibfoot
hlf_glibfoot_willowblade	hlf_glibfoot
wh_main_anc_weapon_sword_of_anti-heroes	roy_arb_cha_champion
wh_main_anc_enchanted_item_potion_of_foolhardiness	roy_arb_cha_champion
wh2_main_anc_enchanted_item_enchanted_spyglass	roy_arb_cha_nomad
wh_main_anc_weapon_warrior_bane	roy_arb_cha_nomad
ovn_bd_blood_chalice	vmp_cha_walach
ovn_bd_crimson_blade	vmp_cha_walach
ovn_anc_magic_standard_blood_dragon	vmp_cha_walach
ovn_bd_blood_chalice	vmp_cha_walach_nightmare
ovn_bd_crimson_blade	vmp_cha_walach_nightmare
ovn_anc_magic_standard_blood_dragon	vmp_cha_walach_nightmare
