Loc PackedFile	1
key	text	tooltip
building_short_description_texts_short_description_ovn_arb_nomad_1	We bring fine goods from faraway lands. Pray, what is it you seek?	true
building_short_description_texts_short_description_ovn_arb_nomad_2	Built near nomadic settlements they bring a steady trickle of gold and unusual items.	true
building_short_description_texts_short_description_ovn_arb_nomad_3	By bringing the tribes of Araby together we can muster a force the like of which has never been seen.	true
building_short_description_texts_short_description_ovn_arb_nomad_4	To earn a Giants trust takes time, food and gold but their results on the battlefield speak for themselves.	true
building_short_description_texts_short_description_ovn_arb_xp	Arabyan troops are famous for their elite equipment and training. In the Kasbah, soldiers prepare for combat, while protecting crossing areas and merchant routes.	true
building_short_description_texts_short_description_ovn_blood_keep	From their noble past to their downfall, the Blood Dragons relentlessly train. It is said, that even the fabled Grail Knights cannot match them lance for lance.	true
building_short_description_texts_short_description_albion_major_1	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_major_2	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_major_3	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_albion_major_4	An important settlement ruled by a clan, serving as a center of culture and commerce as well as an important military basis.	true
building_short_description_texts_short_description_albion_major_5	This city serves as the seat of a great clan. Such densely populated areas are relatively rare on Albion and therefore of great importance.	true
building_short_description_texts_short_description_albion_major_1_coast	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_major_2_coast	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_major_3_coast	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_albion_major_4_coast	An important settlement ruled by a clan, serving as a center of culture and commerce as well as an important military basis.	true
building_short_description_texts_short_description_albion_major_5_coast	This city serves as the seat of a great clan. Such densely populated areas are relatively rare on Albion and therefore of great importance.	true
building_short_description_texts_short_description_albion_minor_1	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_minor_2	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_minor_3	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_albion_minor_1_coast	A collection of a few primitive huts, built by a tribe which has not yet completely given up their nomadic lifestyle.	true
building_short_description_texts_short_description_albion_minor_2_coast	Some basic infrastructure and a few sturdy houses, most likely inhabited by a lesser clan or small tribe.	true
building_short_description_texts_short_description_albion_minor_3_coast	Good leadership or a suitable location allowed this settlement to amass a certain amount of wealth and recognition.	true
building_short_description_texts_short_description_elo_ogham_stone_1	A single Ogham stone, binding the winds of magic and corrupting the lands for the benefit of the rest of the world.	true
building_short_description_texts_short_description_elo_ogham_stone_2	A small circle of Ogham stones, more effective together than each of them would be on its own.	true
building_short_description_texts_short_description_elo_ogham_stone_4	A medium-sized circle of Ogham stones, attracting magic from around the world and binding it to the earth of Albion, thus tainting fauna and flora.	false
building_short_description_texts_short_description_elo_ogham_stone_3	A big circle of Ogham stones. Air and soil are saturated with magic, ready to be utilized by those with the required knowledge and ability. 	true
building_short_description_texts_short_description_elo_temple_danu_1	Danu, the Earthmother, is the most worshipped goddess of the people of Albion. Shrines in her honor can be found in many villages around the island.	true
building_short_description_texts_short_description_elo_temple_danu_2	Bigger cities sometimes have temples at sacred sites where the power of the Earthmother is supposed to be strongest.	true
building_short_description_texts_short_description_elo_temple_danu_3	It is said that Danu herself blessed these places and that sometimes she can be witnessed to visit them in disguise.	true
building_short_description_texts_short_description_albion_hunters_1	A small, crudely scrambled together hut which serves as a basis of operation for local hunters.	true
building_short_description_texts_short_description_albion_hunters_2	A sturdy wooden building where hunters prepare for their next expedition into the dangerous wilds of Albion.	true
building_short_description_texts_short_description_albion_hunters_3	A grand hall displaying trophies of impressive hunts of the past. The best hunters meet here to practice their craft.	true
building_short_description_texts_short_description_albion_order_1	A place for the leaders of the tribe to gather and solve internal problems, sometimes through ritual combat.	true
building_short_description_texts_short_description_albion_order_2	The Chieftains and Elders meet to discuss questions of law. Young nobles and promising warriors are also trained in matters of tribal law.	true
building_short_description_texts_short_description_albion_order_3	The leaders of the most important local tribes meet here with their most capable advisors to avoid internal warfare - mostly without bloodshed.	true
building_short_description_texts_short_description_albion_smith_1	A blacksmith is necessary to build the more advanced weapons used by the warriors of Albion.	true
building_short_description_texts_short_description_albion_smith_2	Smithing is not as developed in Albion as it is in most of the more sophisticated civilizations, however, their craftsmen are still talented and can produce items of great worth and beauty.	true
building_short_description_texts_short_description_albion_military_1	An open field where warriors hone their skills in training duels.	true
building_short_description_texts_short_description_albion_military_2	A primitive but sturdy wooden structure in the heart of Albion settlements, where experienced warriors teach others in their craft.	true
building_short_description_texts_short_description_albion_military_3	The hall of an important chieftain where the elite of Albion's warriors gathers.	true
building_short_description_texts_short_description_albion_stables_1	Barely more than a grassy field where the horses of the tribe are kept.	true
building_short_description_texts_short_description_albion_stables_2	A wooden fence keeps the horses inside and the smaller predatory beasts of the wild out.	true
building_short_description_texts_short_description_albion_stables_3	A wooden building shielding the cavalry from the harsh weather of the island.	true
building_short_description_texts_short_description_albion_walls_1	Wooden fences barely slow down attackers, but they can buy the defenders some valuable moments to arm themselves.	true
building_short_description_texts_short_description_albion_walls_2	Barricades made from wood and scrap metal to deter enemies from quick raids or infiltration.	true
building_short_description_texts_short_description_albion_walls_3	A wooden palisade that will slow approaching enemy armies and give the defenders a small advantage in the fight.	true
building_short_description_texts_short_description_albion_hall_heroes	This big building was built in honor of the heroes of past and present. Being allowed to feast and train within its walls is regarded as one of the highest honors.	true
building_short_description_texts_short_description_albion_outpost_garrison_1	Watchtowers have been erected to guard against threats for this exclave.	true
building_short_description_texts_short_description_albion_outpost_garrison_2	Warriors constantly patrol the perimeters in search of hostile activities.	true
building_short_description_texts_short_description_albion_outpost_garrison_3	The tactical value of this spot justified bringing experienced warriors and mighty monsters to prevent it from falling into enemy hands.	true
building_short_description_texts_short_description_albion_gryphon_eyrie	The elevated ground near an Albion settlement sometimes attracts members of the elusive Highlander tribes or Feral Gryphons which will defend their territory against the more dangerous chaos monsters of the islands.	true
building_short_description_texts_short_description_albion_gryphon_eyrie_0	Settlements with stony hills nearby are much better suited for chariot races and produce more charioteers than settlements with only swampy areas around.	true
