key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/ovn_blood_dragons_harkon										
vmp_walach_battle_01		wh_main_skill_vmp_lord_battle_aura_of_supremacy	wh2_dlc11_skill_node_set_vmp_walach		4.0	0.0		0	0	true
vmp_walach_battle_02		wh2_dlc11_skill_vmp_bloodline_all_battle_the_unliving_host	wh2_dlc11_skill_node_set_vmp_walach		4.0	1.0		0	0	true
vmp_walach_battle_03		wh2_dlc11_skill_vmp_bloodline_all_battle_call_of_the_night	wh2_dlc11_skill_node_set_vmp_walach		4.0	2.0		0	0	true
vmp_walach_battle_04		wh2_dlc11_skill_vmp_bloodline_all_battle_evil_souls	wh2_dlc11_skill_node_set_vmp_walach		4.0	3.0		0	0	true
vmp_walach_battle_05		wh2_dlc11_skill_vmp_bloodline_all_battle_creatures_of_the_night	wh2_dlc11_skill_node_set_vmp_walach		4.0	4.0		0	0	true
vmp_walach_battle_06		wh2_dlc11_skill_vmp_bloodline_all_battle_waking_dead	wh2_dlc11_skill_node_set_vmp_walach		4.0	5.0		0	0	true
vmp_walach_battle_07		wh2_dlc11_skill_vmp_bloodline_all_battle_carriages_of_death	wh2_dlc11_skill_node_set_vmp_walach		4.0	6.0		0	0	true
vmp_walach_battle_08		wh_main_skill_vmp_lord_battle_magical_animus	wh2_dlc11_skill_node_set_vmp_walach		4.0	7.0		0	6	true
vmp_walach_battle_09		wh2_dlc11_skill_vmp_bloodline_all_battle_legions_of_dead	wh2_dlc11_skill_node_set_vmp_walach		4.0	8.0		0	0	true
vmp_walach_battle_10		wh2_dlc11_skill_vmp_bloodline_all_battle_dread_knights	wh2_dlc11_skill_node_set_vmp_walach		4.0	9.0		0	0	true
vmp_walach_battle_11		wh2_dlc11_skill_vmp_bloodline_all_battle_deadly_power	wh2_dlc11_skill_node_set_vmp_walach		4.0	10.0		0	0	true
vmp_walach_battle_12		wh2_dlc11_skill_vmp_bloodline_all_battle_flying_horrors	wh2_dlc11_skill_node_set_vmp_walach		4.0	11.0		0	0	true
vmp_walach_battle_13		wh_main_skill_vmp_lord_battle_undeath_resurgent	wh2_dlc11_skill_node_set_vmp_walach		4.0	12.0		0	1	true
vmp_walach_campaign_01		wh_main_skill_vmp_lord_campaign_the_restless_dead	wh2_dlc11_skill_node_set_vmp_walach		5.0	0.0		0	0	true
vmp_walach_campaign_02		wh_main_skill_vmp_lord_campaign_undying_horde	wh2_dlc11_skill_node_set_vmp_walach		5.0	1.0		0	0	true
vmp_walach_campaign_03		wh_main_skill_vmp_lord_campaign_children_of_the_night	wh2_dlc11_skill_node_set_vmp_walach		5.0	2.0		0	0	true
vmp_walach_campaign_04		wh_main_skill_vmp_lord_campaign_darkling_skies	wh2_dlc11_skill_node_set_vmp_walach		5.0	3.0		0	0	true
vmp_walach_campaign_05		wh_main_skill_vmp_lord_campaign_ancient_cunning	wh2_dlc11_skill_node_set_vmp_walach		5.0	4.0		0	0	true
vmp_walach_campaign_06		wh_main_skill_vmp_lord_campaign_immortal_horror	wh2_dlc11_skill_node_set_vmp_walach		5.0	5.0		0	4	true
vmp_walach_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike	wh2_dlc11_skill_node_set_vmp_walach		5.0	6.0		0	0	true
vmp_walach_campaign_08		wh_main_skill_vmp_lord_campaign_guile_and_glamour	wh2_dlc11_skill_node_set_vmp_walach		5.0	7.0		0	0	true
vmp_walach_campaign_09		wh_main_skill_vmp_lord_campaign_necrarch	wh2_dlc11_skill_node_set_vmp_walach		5.0	8.0		0	0	true
vmp_walach_campaign_10		wh_main_skill_vmp_lord_campaign_eternal_warden	wh2_dlc11_skill_node_set_vmp_walach		5.0	9.0		0	0	true
vmp_walach_campaign_11		wh_main_skill_vmp_lord_campaign_uncanny_prescience	wh2_dlc11_skill_node_set_vmp_walach		5.0	10.0		0	4	true
vmp_walach_innate		vmp_walach_innate	wh2_dlc11_skill_node_set_vmp_walach		6.0	0.0		1	0	false
vmp_walach_magic1_01		wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	wh2_dlc11_skill_node_set_vmp_walach		3.0	0.0		0	0	true
vmp_walach_magic1_02		wh_main_skill_vmp_magic_vampires_03_the_curse_of_undeath	wh2_dlc11_skill_node_set_vmp_walach		3.0	1.0		0	0	true
