key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/obo_grudgebringers_data									
dummy_agent_actions_enable_assist_army	icon_stat_melee.png		Actions [HIDDEN]	0	false	false	false	0.0	0
grudgebringers_campaign_quartermaster	grudge_icon.png		Paymaster Dietrich	0	true	false	false	1.0	0
grudge_volley_of_arrows	wh2_hef_volley_of_arrows.png		Hail of Arrows	0	false	false	false	0.0	0
grudge_volley_of_dark_arrows	wh2_def_volley_of_dark_arrows.png		Hellrain	0	false	false	false	0.0	0
grudge_arrow_of_kurnous	wh_dlc05_hero_abilities_arrow_of_kurnous.png		Rage of Forest	0	false	false	false	0.0	0
grudge_skill_shrapnel_shot	grudge_shrapnel.png		Shrapnel Shot	0	false	false	false	0.0	0
grudge_skill_pepperpot	grudge_pepperpot.png		Pepperpot	0	false	false	false	0.0	0
magic_ice_shield_of_cold_dummy	trait_human.png		Shield of Cold [HIDDEN]	0	false	false	false	0.0	0
magic_ice_shield_of_cold	grudge_shield_of_ice.png		Shield of Cold	0	false	false	false	0.0	0
magic_ice_frost_blade	grudge_frost_sword.png		Frost Blade	0	false	false	false	0.0	0
magic_ice_crisping_cold	grudge_crisping_cold.png		Crisping Cold	0	false	false	false	0.0	0
magic_ice_shattering_frost	grudge_shattering_frost.png		Shattering Frost	0	false	false	false	0.0	0
magic_ice_chill	grudge_chill.png		Chill	0	false	false	false	0.0	0
magic_ice_blinding_blizzard	grudge_blinding_blizzard.png		Blinding Blizzard	0	false	false	false	0.0	0
skill_all_magic_ice_cold	grudge_lore_cold_witchering.png		Unnatural Cold	0	false	false	false	0.0	0
magic_ice_ice_shards_dummy	trait_human.png		Ice Shards [HIDDEN]	0	false	false	false	0.0	0
magic_ice_ice_shards	grudge_ice_shards.png		Ice Shards	0	false	false	false	0.0	0
magic_ice_storm_strike	grudge_storm_strike.png		Storm Strike	0	false	false	false	0.0	0
magic_ice_chill_blast	grudge_chill_blast.png		Chill Blast	0	false	false	false	0.0	0
magic_ice_ice_blizzard	grudge_ice_blizzard.png		Ice Blizzard	0	false	false	false	0.0	0
magic_ice_tempest	grudge_tempest.png		Tempest	0	false	false	false	0.0	0
magic_ice_hailstorm	grudge_hailstorm.png		Hailstorm	0	false	false	false	0.0	0
skill_all_magic_ice_winter	grudge_lore_winter_rage.png		Winter Rage	0	false	false	false	0.0	0
grudge_skill_attack_main1	grudge_attack.png			0	false	false	false	0.0	0
grudge_skill_attack_main2	grudge_attack.png			0	false	false	false	0.0	0
grudge_skill_attack_side1	grudge_attack.png			0	false	false	false	0.0	0
grudge_skill_attack_side2	grudge_attack.png			0	false	false	false	0.0	0
grudge_skill_attack_side3	grudge_attack.png			0	false	false	false	0.0	0
grudge_skill_attack_starter	grudge_attack.png			0	false	false	false	0.0	0
grudge_skill_damage_main1	grudge_damage.png			0	false	false	false	0.0	0
grudge_skill_damage_main2	grudge_damage.png			0	false	false	false	0.0	0
grudge_skill_damage_side1	grudge_damage.png			0	false	false	false	0.0	0
grudge_skill_damage_side2	grudge_damage.png			0	false	false	false	0.0	0
grudge_skill_damage_side3	grudge_damage.png			0	false	false	false	0.0	0
grudge_skill_damage_starter	grudge_damage.png			0	false	false	false	0.0	0
grudge_skill_defence_main1	grudge_defence.png			0	false	false	false	0.0	0
grudge_skill_defence_main2	grudge_defence.png			0	false	false	false	0.0	0
grudge_skill_defence_side1	grudge_defence.png			0	false	false	false	0.0	0
grudge_skill_defence_side2	grudge_defence.png			0	false	false	false	0.0	0
grudge_skill_defence_side3	grudge_defence.png			0	false	false	false	0.0	0
grudge_skill_defence_starter	grudge_defence.png			0	false	false	false	0.0	0
grudge_skill_armour_main1	grudge_armour2.png			0	false	false	false	0.0	0
grudge_skill_armour_main2	grudge_armour3.png			0	false	false	false	0.0	0
grudge_skill_armour_side1	grudge_armour1.png			0	false	false	false	0.0	0
grudge_skill_armour_side2	grudge_armour1.png			0	false	false	false	0.0	0
grudge_skill_armour_side3	grudge_armour1.png			0	false	false	false	0.0	0
grudge_skill_armour_starter	grudge_armour1.png			0	false	false	false	0.0	0
grudge_skill_speed_main1	grudge_speed3.png			0	false	false	false	0.0	0
grudge_skill_speed_main2	grudge_speed3.png			0	false	false	false	0.0	0
grudge_skill_speed_side1	grudge_speed.png			0	false	false	false	0.0	0
grudge_skill_speed_side2	grudge_speed.png			0	false	false	false	0.0	0
grudge_skill_speed_side3	grudge_speed.png			0	false	false	false	0.0	0
grudge_skill_speed_starter	grudge_speed.png			0	false	false	false	0.0	0
grudge_skill_charge_main1	grudge_charge.png			0	false	false	false	0.0	0
grudge_skill_charge_main2	grudge_charge.png			0	false	false	false	0.0	0
grudge_skill_charge_side1	grudge_charge.png			0	false	false	false	0.0	0
grudge_skill_charge_side2	grudge_charge.png			0	false	false	false	0.0	0
grudge_skill_charge_side3	grudge_charge.png			0	false	false	false	0.0	0
grudge_skill_charge_starter	grudge_charge.png			0	false	false	false	0.0	0
grudge_skill_deadly_onslaught	wh_main_character_abilities_deadly_onslaught.png		Deadly Onslaught	0	false	false	false	0.0	0
