Loc PackedFile	1
key	text	tooltip
uied_component_texts_localised_string_hlfng_button_inactive_ingredients_Tooltip_1b006f	Drag ingredients into the slots to create a meal	true
uied_component_texts_localised_string_hlfng_button_inactive_scrap_Tooltip_7a0050	You do not have enough [[img:icon_halfling_salt]][[/img]]Culinary Salt to cook this recipe	true
uied_component_texts_localised_string_hlfng_button_inactive_scrap_Tooltip_90003	You do not have enough [[img:icon_halfling_salt]][[/img]]Culinary Salt to cook this recipe	true
uied_component_texts_localised_string_hlfng_button_inactive_ingredients_Tooltip_370069	Select ingredients to create a valid meal	true
uied_component_texts_localised_string_hlfng_button_active_Text_1d000c	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_active_Text_4c0064	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_down_Text_1d000c	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_down_Text_4c0064	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_down_off_Text_1d000c	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_down_off_Text_4c0064	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_hover_Text_1d000c	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_hover_Text_4c0064	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_inactive_Text_1d000c	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_inactive_ingredients_Text_4c0064	Cook Army Rations	true
uied_component_texts_localised_string_hlfng_button_inactive_scrap_Text_4c0064	Cook Army Rations	true
uied_component_texts_localised_string_template_dish_hlfnged_Tooltip_64005e	This meal has already been cooked!	true
uied_component_texts_localised_string_template_dish_discovered_unhlfnged_Tooltip_1c003d	This meal has not been cooked yet. Use the required ingredients to cook a proper meal!	true
uied_component_texts_localised_string_hlfng_button_inactive_scrap_Tooltip_660079	You do not have enough [[img:icon_halfling_salt]][[/img]]Culinary Salt to cook this recipe	true
uied_component_texts_localised_string_hlfng_button_inactive_just_hlfnged_Tooltip_180023	You have already cooked a meal this turn. Only one meal may be cooked each turn.	true
uied_component_texts_localised_string_hlfng_button_active_Tooltip_59001f	Cook the selected ingredients into a meal! This will use 50 pouches of [[img:icon_halfling_salt]][[/img]]Culinary Salt	true
uied_component_texts_localised_string_hlfng_button_down_Tooltip_59001f	Cook the selected ingredients into a meal! This will use 50 pouches of [[img:icon_halfling_salt]][[/img]]Culinary Salt	true
uied_component_texts_localised_string_hlfng_button_down_off_Tooltip_59001f	Cook the selected ingredients into a meal! This will use 50 pouches of [[img:icon_halfling_salt]][[/img]]Culinary Salt	true
uied_component_texts_localised_string_hlfng_button_hover_Tooltip_59001f	Cook the selected ingredients into a meal! This will use 50 pouches of [[img:icon_halfling_salt]][[/img]]Culinary Salt	true
uied_component_texts_localised_string_template_head_undiscovered_Tooltip_270038	This meal has not been cooked.	true
