child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/ovn_blood_dragons_harkon							
vmp_walach_battle_02	vmp_walach_battle_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_03	vmp_walach_battle_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_04	vmp_walach_battle_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_05	vmp_walach_battle_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_06	vmp_walach_battle_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_07	vmp_walach_battle_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_08	vmp_walach_battle_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_08	vmp_walach_battle_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_08	vmp_walach_battle_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_08	vmp_walach_battle_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_08	vmp_walach_battle_06	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_08	vmp_walach_battle_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_09	vmp_walach_battle_08	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_10	vmp_walach_battle_08	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_11	vmp_walach_battle_08	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_12	vmp_walach_battle_08	0	1	1	0.0	0.0	REQUIRED
vmp_walach_battle_13	vmp_walach_battle_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_13	vmp_walach_battle_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_13	vmp_walach_battle_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_battle_13	vmp_walach_battle_12	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_campaign_02	vmp_walach_campaign_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_campaign_03	vmp_walach_campaign_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_campaign_04	vmp_walach_campaign_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_campaign_05	vmp_walach_campaign_01	0	1	1	0.0	0.0	REQUIRED
vmp_walach_campaign_06	vmp_walach_campaign_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_campaign_06	vmp_walach_campaign_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_campaign_06	vmp_walach_campaign_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_campaign_06	vmp_walach_campaign_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
vmp_walach_campaign_07	vmp_walach_campaign_06	0	1	1	0.0	0.0	REQUIRED
