Loc PackedFile	1
key	text	tooltip
unit_abilities_onscreen_name_ovn_character_abilities_the_recovery_of_the_king	Recovery of the King	true
unit_abilities_tooltip_text_ovn_character_abilities_the_recovery_of_the_king	Sobering up Aragand might not always be the best idea, but you might learn a thing or two about him...	true
unit_abilities_onscreen_name_ovn_character_passive_sobriety	Sobriety	true
unit_abilities_tooltip_text_ovn_character_passive_sobriety	Heavy drinking leads to a heavy toll, withdrawal. It is inevitable that Aragand will return to the bottle, but for now, heroic deeds await!	true
unit_abilities_onscreen_name_ovn_character_abilities_hair_of_the_dog	Hair of the Dog	true
unit_abilities_tooltip_text_ovn_character_abilities_hair_of_the_dog	Just a sip, just one drop, just to dull the pain...	true
unit_abilities_onscreen_name_ovn_character_abilities_whirling_death	Whirling Death	true
unit_abilities_tooltip_text_ovn_character_abilities_whirling_death	A Bladesinger’s dance may start as a mesmerising, graceful pirouette, but always ends as a violent maelstrom of slicing, gashing slaughter!	true
unit_abilities_onscreen_name_ovn_character_abilities_storm_of_blades	Storm of Blades	true
unit_abilities_tooltip_text_ovn_character_abilities_storm_of_blades	What beauty and violence there is in the dance? A flurry of blades and a certain savagery of intent...	true
unit_abilities_onscreen_name_ovn_character_abilities_the_shadows_coil	The Shadow's Coil	true
unit_abilities_tooltip_text_ovn_character_abilities_the_shadows_coil	The wending and twisting of the Wardancers hardens their spirits and their bodies against would-be attackers.	true
unit_abilities_onscreen_name_ovn_character_abilities_woven_mist	Woven Mist	true
unit_abilities_tooltip_text_ovn_character_abilities_woven_mist	The Wardancer threads and loops, contorting to create an ethereal fabric that turns aside arrows and bolts.	true
unit_abilities_onscreen_name_ovn_character_passive_unlikely_friendship	An Unlikely Friendship	true
unit_abilities_tooltip_text_ovn_character_passive_unlikely_friendship	Legles's friendship comes with some benefits.	true
unit_abilities_onscreen_name_ovn_character_passive_self_preservation	Self Preservation	true
unit_abilities_tooltip_text_ovn_character_passive_self_preservation	Giblit would very much like to see tomorrow.	true
