Loc PackedFile	1
key	text	tooltip
character_skill_level_details_localised_name_1ovn_skill_arb_all_unique_ward_of_the_one		true
character_skill_level_details_localised_description_1ovn_skill_arb_all_unique_ward_of_the_one		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_life_magic_carpet		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_life_magic_carpet		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_life_djinn_vessel		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_life_djinn_vessel		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_desert_magic_carpet		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_desert_magic_carpet		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_desert_djinn_vessel		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_desert_djinn_vessel		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_fire_magic_carpet		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_fire_magic_carpet		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_fire_djinn_vessel		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_fire_djinn_vessel		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_heavens_magic_carpet		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_heavens_magic_carpet		true
character_skill_level_details_localised_name_1ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel		true
character_skill_level_details_localised_description_1ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel		true
character_skill_level_details_localised_name_1ovn_skill_innate_arb_decadent		true
character_skill_level_details_localised_description_1ovn_skill_innate_arb_decadent		true
