character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_ribspreader				
ribspreader_mammoth_skill	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ribspreader_mammoth_skill	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ribspreader_mammoth_skill	wh_dlc08_effect_enable_mount_chaos_war_mammoth	1	character_to_character_own	1.0
ribspreader_special_0	wh2_main_effect_ability_enable_regeneration	1	character_to_character_own	1.0
ribspreader_special_0	wh_main_effect_character_stat_enable_poison_attacks	1	character_to_character_own	1.0
ribspreader_special_1	ribspreader_skaven_pact	1	faction_to_faction_own_unseen	1.0
ribspreader_special_2_1	ribspreader_army_buffs	1	character_to_character_own	15.0
ribspreader_special_2_1	wh_main_effect_force_all_campaign_replenishment_rate	1	general_to_force_own	8.0
ribspreader_trait	wh_main_effect_religion_conversion_chaos	1	character_to_character_own_provincetext	2.0
ribspreader_trait	wh_dlc08_effect_bonus_morale_fighting_against_human	1	general_to_force_own	5.0
ribspreader_trait	wh_dlc08_effect_tech_upkeep_reduction_marauders	1	general_to_force_own	-20.0
ribspreader_trait	wh_main_effect_unit_enable_attribute_fear	1	character_to_character_own	1.0
ribspreader_special_2	ribspreader_enable_bile_troll_passive	1	general_to_force_own	1.0
ribspreader_special_0	wh_main_effect_character_wound_recovery_time_mod	1	character_to_character_own	-2.0
ribspreader_special_3	ribspreader_berzerkers_speed	1	general_to_force_own	20.0
ribspreader_special_3	ribspreader_berzerkers_charge	1	general_to_force_own	10.0
ribspreader_special_3	ribspreader_berzerkers_morale	1	general_to_force_own	10.0
ribspreader_special_3	ribspreader_berzerkers_vs_inf	1	general_to_force_own	10.0
ribspreader_special_4	ribspreader_summon_allies	1	character_to_character_own	1.0
ribspreader_chaos_vanguard	ribspreader_chaos_vanguard_md	1	general_to_force_own	4.0
ribspreader_chaos_vanguard	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ribspreader_chaos_vanguard	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ribspreader_chaos_vanguard	ribspreader_chaos_vanguard_armour	2	general_to_force_own	6.0
ribspreader_chaos_vanguard	ribspreader_chaos_vanguard_md	2	general_to_force_own	6.0
ribspreader_chaos_vanguard	wh_main_effect_agent_action_success_chance_enemy_skill	2	character_to_character_own	-2.0
ribspreader_chaos_vanguard	wh_main_effect_agent_action_success_chance_skill	2	character_to_character_own	2.0
ribspreader_chaos_vanguard	ribspreader_chaos_vanguard_armour	3	general_to_force_own	12.0
ribspreader_chaos_vanguard	ribspreader_chaos_vanguard_md	3	general_to_force_own	8.0
ribspreader_chaos_vanguard	wh_main_effect_agent_action_success_chance_enemy_skill	3	character_to_character_own	-3.0
ribspreader_chaos_vanguard	wh_main_effect_agent_action_success_chance_skill	3	character_to_character_own	3.0
ribspreader_battle_ranged_elite	wh2_dlc11_effect_skill_ammo_increase_chs_hellcannon_marauder_horsemen_rank7	1	general_to_force_own	15.0
ribspreader_battle_ranged_elite	wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon_marauder_horsemen_rank7	1	general_to_force_own	12.0
ribspreader_battle_ranged_elite	wh2_dlc11_effect_skill_reload_increase_chs_hellcannon_marauder_horsemen_rank7	1	general_to_force_own	10.0
ribspreader_battle_ranged_elite	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ribspreader_battle_ranged_elite	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ribspreader_special_0	ovn_enable_attribute_fatigue_res	1	character_to_character_own	1.0
ribspreader_special_1	wh2_main_effect_ability_army_enable_the_menace_below	1	general_to_force_own	1.0
ribspreader_special_1	ovn_army_enable_the_menace_below_dummy	1	general_to_force_own	1.0
ribspreader_trait	wh2_dlc11_enable_immortal_hidden	1	character_to_character_own	1.0
ovn_rot_tribes_of_chaos	wh_main_effect_force_all_campaign_replenishment_rate	1	general_to_force_own	2.0
ovn_rot_tribes_of_chaos	wh_main_effect_force_all_campaign_replenishment_rate	2	general_to_force_own	4.0
ovn_rot_tribes_of_chaos	wh_main_effect_force_all_campaign_replenishment_rate	3	general_to_force_own	6.0
ovn_rot_blessed_by_evil	wh_main_effect_force_all_campaign_upkeep	1	general_to_force_own	-3.0
ovn_rot_blessed_by_evil	wh_main_effect_force_all_campaign_upkeep	2	general_to_force_own	-6.0
ovn_rot_blessed_by_evil	wh_main_effect_force_all_campaign_upkeep	3	general_to_force_own	-9.0
ovn_spawn_fanatics_skill	ovn_spawn_fanatics_enable	1	character_to_character_own	1.0
ovn_spawn_fanatics_skill	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_spawn_fanatics_skill	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_spawn_fanatics_skill	ovn_reduce_cooldown_spawn_fanatics	2	character_to_character_own	-50.0
ovn_spawn_fanatics_skill	ovn_spawn_fanatics_enable	2	character_to_character_own	1.0
ovn_spawn_fanatics_skill	ovn_reduce_wom_cost_spawn_fanatics	2	character_to_character_own	-2.0
ovn_spawn_fanatics_skill	wh_main_effect_agent_action_success_chance_enemy_skill	2	character_to_character_own	-2.0
ovn_spawn_fanatics_skill	wh_main_effect_agent_action_success_chance_skill	2	character_to_character_own	2.0
