Loc PackedFile	1
key	text	tooltip
units_custom_battle_mounts_mount_name_roy_arb_cha_nomadroy_arb_cha_nomad_horse	Camel	true
units_custom_battle_mounts_mount_name_roy_arb_cha_nomadroy_arb_cha_nomad_horse_jezzail	Camel (Jezzail)	true
units_custom_battle_mounts_mount_name_roy_arb_cha_championroy_arb_cha_champion_horse	Warhorse	true
units_custom_battle_mounts_mount_name_roy_arb_cha_championroy_arb_cha_champion_warhorse	Barded Warhorse	true
units_custom_battle_mounts_mount_name_roy_arb_cha_championroy_arb_cha_champion_elephant	Royal Elephant	true
units_custom_battle_mounts_localised_description_roy_arb_cha_nomadroy_arb_cha_nomad_horse	One major advantage the camel provides for these mounted archers is simply a better angle for their arrows to aim true than from their horse counterparts. Albeit, mounted archery on a camel is no easy task! 	true
units_custom_battle_mounts_localised_description_roy_arb_cha_nomadroy_arb_cha_nomad_horse_jezzail	Armed with long-barrelled arquebus of Arabyan design, the endless deserts have taught these men the value of marksmanship and an accurate firearm. 	true
units_custom_battle_mounts_localised_description_roy_arb_cha_championroy_arb_cha_champion_horse	The finest horses in the Old World, bred for their endurance and fiery temperament.	true
units_custom_battle_mounts_localised_description_roy_arb_cha_championroy_arb_cha_champion_warhorse	The barded steeds of the nobles are the greatest chargers from a nation that prides itself on its equestrian pedigree.	true
units_custom_battle_mounts_localised_description_roy_arb_cha_championroy_arb_cha_champion_elephant	Elephants are unstoppable beasts. Trained on the battlefield, they lead Araby's leaders to war, wiping out everything that gets in their way.	true
units_custom_battle_mounts_mount_name_ovn_araby_llroy_arb_cha_lord_horse	Barded Warhorse	true
units_custom_battle_mounts_localised_description_ovn_araby_llroy_arb_cha_lord_horse	The barded steeds of the nobles are the greatest chargers from a nation that prides itself on its equestrian pedigree.	true
units_custom_battle_mounts_mount_name_roy_arb_cha_nomadroy_arb_cha_nomad_assassin	Mark of the Hashishin	true
units_custom_battle_mounts_localised_description_roy_arb_cha_nomadroy_arb_cha_nomad_assassin	After years of service and loyalty a Hashishi will receive the mark of the brotherhood.	true
