character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/elo_dread_hero				
dread_chariot_skeletal_steed	wh2_dlc09_effect_enable_mount_tmb_skeleton_chariot	1	character_to_character_own	1.0
dread_legion_barded_skeletal_steed	wh_main_effect_enable_mount_barded_skeletal_steed	1	character_to_character_own	1.0
elo_dread_centurion_horse	wh_main_effect_enable_mount_skeletal_steed	1	character_to_character_own	1.0
dread_we_are_legion	dread_legion_dual_cap	1	character_to_faction_unseen	1.0
dread_we_are_legion	dread_legion_spears_cap	1	character_to_faction_unseen	2.0
dread_we_are_legion	dread_legion_2h_cap	1	character_to_faction_unseen	1.0
dread_eternal_march	wh2_main_effect_army_movement_up	1	agent_to_parent_army_own	10.0
dread_eternal_march	wh_main_effect_force_all_campaign_replenishment_rate	1	agent_to_parent_army_own	10.0
dread_blessing_nagash	wh2_main_effect_ability_enable_regeneration	1	character_to_character_own	1.0
dread_blessing_nagash	wh_main_effect_character_wound_recovery_time_mod	1	character_to_character_own	-2.0
