Loc PackedFile	1
key	text	tooltip
building_short_description_texts_short_description_ovn_fimir_port1	You can often find Fimir in filthy bogs, shoals and rivers taking their fill of fish and anything else that moves.	false
building_short_description_texts_short_description_ovn_fimir_wall1	With the high ground fortified blood will feed the dirt and drench the Fimir's clubs	false
building_short_description_texts_short_description_ovn_fimir_port2	They kidnap who they can, turning them into slaves and selling the surplus. Some unlucky human females are kept to continue the Fimir line...	false
building_short_description_texts_short_description_ovn_fimir_port3	Well-travelled waterways are easy targets and the Fimir take their plunder in a flurry of blood and screams before they disappear back into the mists.	false
building_short_description_texts_short_description_ovn_fimir_inc1	Shearl are excellent scouts and trackers, perfect for kidnapping the unsuspecting.	false
building_short_description_texts_short_description_ovn_fimir_settlements	Fimir strongholds take the form of forbidding, craggy piles of rock, crudely built in the semblance of the fortifications of more civilised races.	false
building_short_description_texts_short_description_ovn_fimir_inc2	After raids, the Fimm share out the slaves in some archaic manner.	false
building_short_description_texts_short_description_ovn_fimir_inc3	Fimm, Shearl and any under Fimir rule must pay a tithe to the Dirach usually in the form of slaves.	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_3wh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_2wh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_1wh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_outpost_major_human_3wh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_outpost_major_human_4wh_main_sc_nor_fimir	Coarse Stone Fortress	false
building_culture_variants_name_wh_main_nor_outpost_major_human_5wh_main_sc_nor_fimir	Dark Palace	false
building_culture_variants_name_wh_main_nor_outpost_major_human_2wh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_outpost_major_human_1wh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_1_coastwh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_2_coastwh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_outpost_minor_human_3_coastwh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_outpost_major_human_1_coastwh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_outpost_major_human_2_coastwh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_outpost_major_human_3_coastwh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_outpost_major_human_4_coastwh_main_sc_nor_fimir	Coarse Stone Fortress	false
building_culture_variants_name_wh_main_nor_outpost_major_human_5_coastwh_main_sc_nor_fimir	Dark Palace	false
building_culture_variants_name_wh_main_nor_outpost_stables_1wh_main_sc_nor_fimir	Fetid Bog	false
building_culture_variants_name_wh_main_nor_outpost_stables_2wh_main_sc_nor_fimir	Tangled Swamps	false
building_culture_variants_name_wh_main_nor_outpost_stables_3wh_main_sc_nor_fimir	Rotten Marshes	false
building_culture_variants_name_wh_main_nor_worship_1wh_main_sc_nor_fimir	Dirach Temple	false
building_culture_variants_name_wh_main_nor_slaves_1wh_main_sc_nor_fimir	Kidnappers Den	false
building_culture_variants_name_wh_main_nor_beasts_1wh_main_sc_nor_fimir	Makeshift Hound Pit	false
building_culture_variants_name_wh_main_nor_beasts_2wh_main_sc_nor_fimir	Wolf Den	false
building_culture_variants_name_wh_main_nor_offerings_1wh_main_sc_nor_fimir	Slaughter of Slaves	false
building_culture_variants_name_wh_main_nor_offerings_2wh_main_sc_nor_fimir	Slaughter of Shearl	false
building_culture_variants_name_wh_main_nor_outpost_growth_1wh_main_sc_nor_fimir	Blood Font	false
building_culture_variants_name_wh_main_nor_outpost_income_3wh_main_sc_nor_fimir	Dungeon of Cursed Riches	false
building_culture_variants_name_wh_main_nor_loot_3wh_main_sc_nor_fimir	Dungeon of Cursed Riches	false
building_culture_variants_name_wh_main_nor_outpost_income_2wh_main_sc_nor_fimir	Plunder Stash	false
building_culture_variants_name_wh_main_nor_loot_2wh_main_sc_nor_fimir	Plunder Stash	false
building_culture_variants_name_wh_main_nor_outpost_income_1wh_main_sc_nor_fimir	Treasure Chest	false
building_culture_variants_name_wh_main_nor_loot_1wh_main_sc_nor_fimir	Treasure Chest	false
building_culture_variants_name_wh_main_nor_outpost_growth_3wh_main_sc_nor_fimir	Dirach Sacrificial Chamber	false
building_culture_variants_name_wh_main_nor_outpost_growth_2wh_main_sc_nor_fimir	Bloodstained Altar	false
building_culture_variants_name_wh_main_nor_slaves_2wh_main_sc_nor_fimir	Fimm Slavers	false
building_culture_variants_name_wh_main_nor_slaves_3wh_main_sc_nor_fimir	Dirach Dungeon	false
building_culture_variants_name_wh_main_nor_portwh_main_sc_nor_fimir	Fimir Fishing Hole	false
building_culture_variants_name_wh_main_nor_port_2wh_main_sc_nor_fimir	Fimir Ambush Point	false
building_culture_variants_name_wh_main_nor_port_3wh_main_sc_nor_fimir	Fimir Raiding Post	false
building_culture_variants_name_wh_main_nor_settlement_minor_1wh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_settlement_minor_2wh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_settlement_minor_3wh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_settlement_minor_1_coastwh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_settlement_minor_2_coastwh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_settlement_minor_3_coastwh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_settlement_major_1wh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_settlement_major_1_coastwh_main_sc_nor_fimir	Craggy Watchtower	false
building_culture_variants_name_wh_main_nor_settlement_major_2wh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_settlement_major_2_coastwh_main_sc_nor_fimir	Rugged Keep	false
building_culture_variants_name_wh_main_nor_settlement_major_3wh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_settlement_major_3_coastwh_main_sc_nor_fimir	Rough-Hewn Castle	false
building_culture_variants_name_wh_main_nor_settlement_major_4wh_main_sc_nor_fimir	Coarse Stone Fortress	false
building_culture_variants_name_wh_main_nor_settlement_major_4_coastwh_main_sc_nor_fimir	Coarse Stone Fortress	false
building_culture_variants_name_wh_main_nor_settlement_major_5wh_main_sc_nor_fimir	Dark Palace	false
building_culture_variants_name_wh_main_nor_settlement_major_5_coastwh_main_sc_nor_fimir	Dark Palace	false
building_culture_variants_name_wh_main_nor_outpost_experience_1wh_main_sc_nor_fimir	War-Painter	false
building_culture_variants_name_wh_main_nor_outpost_garrison_1wh_main_sc_nor_fimir	Dirt Mounds	false
building_culture_variants_name_wh_main_nor_garrison_1wh_main_sc_nor_fimir	Dirt Mounds	false
building_culture_variants_name_wh_main_nor_walls_1wh_main_sc_nor_fimir	Earthen Ramparts	false
building_culture_variants_name_wh_main_nor_outpost_garrison_2wh_main_sc_nor_fimir	Rubble Walls	false
building_culture_variants_name_wh_main_nor_garrison_2wh_main_sc_nor_fimir	Rubble Walls	false
building_culture_variants_name_wh_main_nor_walls_2wh_main_sc_nor_fimir	Rough-Hewn Stakes	false
building_culture_variants_name_wh_main_nor_outpost_garrison_3wh_main_sc_nor_fimir	Shanty Towers	false
building_culture_variants_name_wh_main_nor_garrison_3wh_main_sc_nor_fimir	Shanty Towers	false
building_culture_variants_name_wh_main_nor_walls_3wh_main_sc_nor_fimir	Makeshift Palisades	false
building_culture_variants_name_wh_main_nor_outpost_experience_2wh_main_sc_nor_fimir	Scale Searer	false
building_culture_variants_name_wh_main_nor_outpost_experience_3wh_main_sc_nor_fimir	Dark Mutator	false
building_culture_variants_name_wh_main_nor_creatures_1wh_main_sc_nor_fimir	Fetid Bog	false
building_culture_variants_name_wh_main_nor_creatures_2wh_main_sc_nor_fimir	Tangled Swamps	false
building_culture_variants_name_wh_main_nor_creatures_3wh_main_sc_nor_fimir	Rotten Marshes	false
building_culture_variants_name_ovn_cd_slave_1wh_main_sc_nor_fimir	Slave Pen	true
building_culture_variants_name_ovn_cd_slave_2wh_main_sc_nor_fimir	Slave Dungeon	true
