Loc PackedFile	1
key	text	tooltip
effects_description_wh2_main_effect_skill_melee_damage_increase_hef_eagle_chariot_reavers_rank7	Weapon strength: %+n% for Rangers, Great Eagle, War Lion, Chariot, Skycutter and Ellyrian Reavers units {{tr:rank7}}	true
effects_description_wh2_main_effect_skill_movement_speed_hef_eagle_chariot_reavers_rank7	Speed: %+n% for Rangers, Great Eagle, War Lion, Chariot, Skycutter and Ellyrian Reavers units {{tr:rank7}}	true
effects_description_wh2_main_effect_skill_unit_stat_fatigue_resistance_hef_eagle_chariot_reavers_rank7	Vigour loss reduction: %+n% for Rangers, Great Eagle, War Lion, Chariot, Skycutter and Ellyrian Reavers units {{tr:rank7}}	true
effects_description_wh2_main_effect_skill_ward_save_missile_hef_eagle_chariot_reavers_rank7	Missile resistance: %n% for Rangers, Great Eagle, War Lion, Chariot, Skycutter and Ellyrian Reavers units {{tr:rank7}}	true
effects_description_wh2_main_effect_building_recruitment_cost_reduction_hef_resource_iron	Recruitment cost: %+n% for Swordmasters of Hoeth, Phoenix Guard, Dragon Princes, Chariot and Skycutter units	false
effects_description_wh2_main_effect_building_unit_xp_levels_hef_resource_iron	Recruit rank: %+n for Swordmasters of Hoeth, Phoenix Guard, Dragon Princes, Chariot and Skycutter units	false
effects_description_wh2_main_effect_buildling_upkeep_reduction_hef_resource_iron	Upkeep: %+n% for Swordmasters of Hoeth, Phoenix Guard, Dragon Princes, Chariot and Skycutter units	false
effects_description_wh2_main_effect_tech_ammunition_increase_hef_boltthrower	Ammunition: %+n% for Eagle Claw Bolt Thrower, Tiranoc Chariot and Skycutter units	false
effects_description_wh2_main_effect_tech_ammunition_increase_hef_bow_units	Ammunition: %+n% for Archers, Lothern Sea Guard, Ellyrian Reaver Archers, Shadow Warriors, Shadow-walkers, Sisters of Avelorn, Tiranoc Chariot and Skycutter units	false
effects_description_wh2_main_effect_tech_armour_increase_hef_chariots	Armour: %+n for Chariot and Skycutter units	false
effects_description_wh2_main_effect_tech_battle_morale_increase_hef_chariots	Leadership: %+n for Chariot and Skycutter units	false
effects_description_wh2_main_effect_tech_charge_speed_increase_hef_chariots_dragonprinces	Charge bonus: %+n for Chariot, Skycutter, War Lion and Dragon Princes units	false
effects_description_wh2_main_effect_tech_charge_speed_increase_hef_chariots	Charge bonus: %+n for Chariot and Skycutter units	false
