Loc PackedFile	1
key	text	tooltip
cooking_recipes_display_text_ovn_food_dish_1	Meat Pie	true
cooking_recipes_flavour_text_ovn_food_dish_1	Pie with some type of meat inside.	true
cooking_recipes_display_text_ovn_food_dish_2	Savory Roast	true
cooking_recipes_flavour_text_ovn_food_dish_2	Meat marinated with savory spices and slow-roasted over an open flame.	true
cooking_recipes_display_text_ovn_food_dish_3	Salad	true
cooking_recipes_flavour_text_ovn_food_dish_3	A very healthy salad.	true
cooking_recipes_display_text_ovn_food_dish_4	Fruit Salad	true
cooking_recipes_flavour_text_ovn_food_dish_4	A sweet and healthy fruit salad.	true
cooking_recipes_display_text_ovn_food_dish_5	Soup	true
cooking_recipes_flavour_text_ovn_food_dish_5	A soup made from meat and vegetables.	true
cooking_recipes_display_text_ovn_food_dish_6	Sweet Roast	true
cooking_recipes_flavour_text_ovn_food_dish_6	A roast sweetened with some type of fruit.	true
cooking_recipes_display_text_ovn_food_dish_7	Fruit Pie	true
cooking_recipes_flavour_text_ovn_food_dish_7	Pie with some type of fruit inside.	true
cooking_recipes_display_text_ovn_food_dish_8	Veggie Pie	true
cooking_recipes_flavour_text_ovn_food_dish_8	Pie with some type of vegetable inside.	true
cooking_recipes_display_text_ovn_food_dish_9	Bread	true
cooking_recipes_flavour_text_ovn_food_dish_9	Soft and flaky foodstuff, made from some type of flour.	true
cooking_recipes_display_text_ovn_food_dish_10	Compote	true
cooking_recipes_flavour_text_ovn_food_dish_10	A dessert made from fruit and spices.	true
cooking_recipes_display_text_ovn_food_special_dish_1	Caliph's Baklava	true
cooking_recipes_flavour_text_ovn_food_special_dish_1	A dessert pastry good enough to be served to the royalty of Araby.	true
cooking_recipes_display_text_ovn_food_special_dish_2	Spaghetti and Meatballs	true
cooking_recipes_flavour_text_ovn_food_special_dish_2	A Tilean pasta dish served with a tomato sauce.	true
cooking_recipes_display_text_ovn_food_special_dish_3	Magic Fruitcake	true
cooking_recipes_flavour_text_ovn_food_special_dish_3	Magic baked inside!	true
cooking_recipes_display_text_ovn_food_special_dish_4	Nipponese Sushi	true
cooking_recipes_flavour_text_ovn_food_special_dish_4	A strange dish using raw fish, originating for the far off land of Nippon.	true
cooking_recipes_display_text_ovn_food_special_dish_5	Halfling Gimlet	true
cooking_recipes_flavour_text_ovn_food_special_dish_5	A gin and fruit cocktail.	true
