main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	lord	1	false	ovn_hlf_glibfoot	1	0	775	wh_main_shp_transport	1	1	120	0	1300			ovn_hlf_glibfoot	275	heavy		false	false	0	2515868128	false		wh_main_vo_culture_Empire	wh2_main_lord_infantry_hybrid	wh2_main_lord_infantry_hybrid	0	true	dwf_warrior_15_degrees		true	false		5900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	lord	1	false	ovn_hlf_moot_general_0	1	0	550	wh_main_shp_transport	1	1	1	0	1300			ovn_hlf_moot_general_0	275	heavy		false	false	0	251588998	false		wh_main_vo_culture_Empire	lord_infantry_sword	lord_infantry_sword	0	true	dwf_warrior_15_degrees		true	false		5900.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	hero	1	false	ovn_hlf_fieldwarden_0	1	0	500	wh_main_shp_transport	1	1	1	0	1200			ovn_hlf_fieldwarden_0	300	heavy		false	false	0	251598998	false		wh_main_vo_culture_Empire	wh_dlc05_wef_waystalker	wh_dlc05_wef_waystalker	0	true	dwf_warrior_30_degrees		true	false		0.0	450.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	hero	1	false	ovn_hlf_master_chef_0	1	0	550	wh_main_shp_transport	1	1	1	0	1000			ovn_hlf_master_chef_0	250	heavy		false	false	0	251689998	false		wh_main_vo_culture_Empire	hlf_master_chef	hlf_master_chef	0	true	dwf_warrior_30_degrees		true	false		750.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	2	false	false	
	-1	hero	1	false	ovn_hlf_sheriff_0	1	0	500	wh_main_shp_transport	1	1	1	0	1000			ovn_hlf_sheriff_0	250	heavy		false	false	0	251789998	false		wh_main_vo_culture_Empire	emp_captain	emp_captain	0	true	dwf_warrior_30_degrees		true	false		500.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	2	false	false	
	-1	lord	1	false	ovn_hlf_moot_general_2	1	0	800	wh_main_shp_transport	1	1	1	0	1300			ovn_hlf_moot_general_2	210	medium		false	false	0	276989999	false		wh_main_vo_culture_Empire	poultry	poultry	0	true	dwf_warrior_15_degrees	ovn_mtl_mnt_poultry_general_lord	true	false		1000.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	hero	1	false	ovn_hlf_master_chef_1	2	0	1300	wh_main_shp_transport	1	1	4	0	1550			ovn_hlf_master_chef_1	387	medium		false	false	0	976598489	false		wh_main_vo_culture_Empire	hlf_master_chef	hlf_master_chef	0	true	dwf_warrior_15_degrees	ovn_mtl_mnt_master_chef_wagon	true	false		1550.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	hero	1	false	ovn_hlf_sheriff_1	1	0	900	wh_main_shp_transport	1	1	1	0	1000			ovn_hlf_sheriff_1	250	heavy		false	false	0	278268998	false		wh_main_vo_culture_Empire	emp_captain	emp_captain	0	true	dwf_warrior_30_degrees	ovn_mtl_mnt_swine_general_lord	true	false		1000.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	2	false	false	
	-1	missile_infantry	1	false	halfling_archer	80	0	550	wh_main_shp_transport	1	1	80	0	550			halfling_archer	125	light		false	false	0	250589001	false		wh_main_vo_culture_Empire	missile_infantry_bow	missile_infantry_bow	3	false	dwf_warrior_15_degrees		false	true		125.0	400.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	halfling_inf	100	0	450	wh_main_shp_transport	1	1	100	0	450			halfling_inf	95	light		false	false	0	250589002	false		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	2	false	dwf_warrior_30_degrees		false	true		425.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false	
