level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution
#building_levels_tables;16;db/building_levels_tables/ovn_troll																										
ovn_troll_Wyvern	ovn_troll_Wyvern	0	4	8000	0		false	0	0	0	0	false				true	ovn_troll_Wyvern	true	0.0	0	true	4		true	0	0
ovn_troll_Bridges	ovn_troll_Bridges	0	2	2500	0		false	0	0	0	0	false				true	ovn_troll_Bridges	true	0.0	0	true	2		true	0	0
ovn_troll_creatures_1	ovn_troll_creatures	0	2	2000	0		false	0	0	0	0	false				true	ovn_troll_creatures	true	0.0	0	true	3		true	0	0
ovn_troll_creatures_2	ovn_troll_creatures	1	3	3000	0		false	0	0	0	0	false				true	ovn_troll_creatures	true	0.0	0	true	4		true	0	0
ovn_troll_offerings_1	ovn_troll_offerings	0	2	2000	0		false	0	0	0	0	false				true	ovn_troll_offerings	true	0.0	0	true	2		true	0	0
ovn_troll_outpost_stables_1	ovn_troll_outpost_stables	0	1	500	0		false	0	0	0	0	false				true	ovn_troll_outpost_stables	false	0.0	0	true	1		true	0	0
ovn_troll_outpost_stables_2	ovn_troll_outpost_stables	1	2	1000	0		false	0	0	0	0	false				true	ovn_troll_outpost_stables	false	0.0	0	true	2		true	0	0
ovn_troll_outpost_stables_3	ovn_troll_outpost_stables	2	3	1500	0		false	0	0	0	0	false				true	ovn_troll_outpost_stables	false	0.0	0	true	3		true	0	0
ovn_troll_worship_1	ovn_troll_worship	1	2	500	0		false	0	0	0	0	false				true	ovn_troll_worship	true	0.0	0	true	2		true	0	0
ovn_troll_worship_0	ovn_troll_worship	0	1	100	0		false	0	0	0	0	false				true	ovn_troll_worship	true	0.0	0	true	1		true	0	0
elo_troll_1	elo_troll	0	1	1500	0		false	0	0	0	0	false				true	elo_troll	true	0.0	0	true	1		true	0	0
elo_troll_2	elo_troll	1	3	3000	0		false	0	0	0	0	false				true	elo_troll	true	0.0	0	true	3		true	0	0
elo_troll_3	elo_troll	2	4	5000	0		false	0	0	0	0	false				true	elo_troll	true	0.0	0	true	4		true	0	0
