key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/ovn_rbt_blightstormer										
wh_main_skill_node_rbt_blightstormer_campaign_01		wh2_main_skill_all_hero_assist_army_scouting	wh2_main_skill_node_set_ovn_rbt_blightstormer		5.0	0.0		0	0	true
wh_main_skill_node_rbt_blightstormer_campaign_02		wh2_main_skill_all_hero_passive_spread_corruption_chs	wh2_main_skill_node_set_ovn_rbt_blightstormer		5.0	1.0		0	0	true
wh_main_skill_node_rbt_blightstormer_campaign_03		wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh2_main_skill_node_set_ovn_rbt_blightstormer		5.0	2.0		0	0	true
wh_main_skill_node_rbt_blightstormer_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound	wh2_main_skill_node_set_ovn_rbt_blightstormer		5.0	3.0		0	0	true
wh_main_skill_node_rbt_blightstormer_campaign_05		wh2_main_skill_all_hero_hinder_army_block_army	wh2_main_skill_node_set_ovn_rbt_blightstormer		5.0	4.0		0	0	true
wh_main_skill_node_rbt_blightstormer_campaign_06		wh2_main_skill_all_hero_reduce_action_cost	wh2_main_skill_node_set_ovn_rbt_blightstormer		5.0	5.0		0	0	true
wh_main_skill_node_rbt_blightstormer_campaign_actions_dummy		wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh2_main_skill_node_set_ovn_rbt_blightstormer		8.0	0.0		1	0	false
wh_main_skill_node_rbt_blightstormer_immortality		wh2_main_skill_all_immortality_hero	wh2_main_skill_node_set_ovn_rbt_blightstormer		0.0	5.0		0	0	true
wh_main_skill_node_rbt_blightstormer_innate_01		wh2_main_skill_innate_chs_diabolic_spendour	wh2_main_skill_node_set_ovn_rbt_blightstormer		6.0	0.0		0	0	false
wh_main_skill_node_rbt_blightstormer_innate_02		wh2_main_skill_innate_chs_dominance	wh2_main_skill_node_set_ovn_rbt_blightstormer		6.0	1.0		0	0	false
