unit_special_abilities_tables	51
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	spawn_is_transformation	wind_down_stance	use_loop_stance	spawn_is_decoy	only_affect_owned_units	ability_available_ui_event
horrible_stench	-1.0	-1.0	-1	20.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003619				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
rock_solid	-1.0	-1.0	-1	0.0	true	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	1315003620				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
death_stench	-1.0	-1.0	-1	20.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003621				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
run_and_shakeoff	30.0	90.0	-1	-1.0	true	-1	0	false	0.0		false	false	false	0.0		false	0.0	false	1315003622				0.0	0.0						0.0		augment_melee_area			vo_battle_special_ability_generic_response	160.0	0.0				false	false	true	false			false		false	false	false	
order_protect	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003623				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
order_squish	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003624				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
order_aim_higher	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003625				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
order_catch	-1.0	-1.0	1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003626				0.0	0.0	wh_abilities_generic_buff					0.0		augment_melee			vo_battle_special_ability_generic_response	81.0	81.0				false	false	true	false			false		false	false	false	
difficult_to_spot	-1.0	-1.0	-1	0.0	true	1	-1	true	-1.0		false	false	false	100.0		false	0.0	true	1315003627				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	246.0	14.0				false	false	true	false			false		false	false	false	
stunted_regeneration	-1.0	-1.0	-1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	true	1315003628				0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0					vo_battle_special_ability_generic_response	40.0	39.0				false	false	true	false			false		false	false	false	
sickness_host	15.0	-1.0	-1	30.0	false	-1	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003629				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_generic_response	350.0	14.0				false	false	true	false			false		false	false	false	
temper_tantrum	40.0	90.0	-1	0.0	true	1	0	false	-1.0		false	false	false	0.0		false	0.0	false	1315003630				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	350.0	14.0				false	false	true	false			false		false	false	false	
troll_mocking_laughter	-1.0	15.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	1315003631				0.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.0		hex_morale_area			vo_battle_special_ability_generic_response	122.0	122.0				false	false	true	false			false		false	false	false	
