Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_Serpent_Staff	Serpent Staff	true
character_skills_localised_description_Serpent_Staff	Inside this ornate staff decorated with snake motifs is bound a malignant and ancient Serpent Djinn, imprisoned by powerful enchantments woven by Jaffar. Only Jaffar's will is strong enough to temporarily unleash it upon his enemies on the abattlefield.	true
character_skills_localised_name_Black_Book_Of_Ibn_Naggazar	Black Book Of Ibn Naggazar	true
character_skills_localised_description_Black_Book_Of_Ibn_Naggazar	Ibn Naggazar was a brilliant, if somewhat maniacal Arabyan sorcerer. Whilst it is unknown whether his madness sprang from isolation, too many attempts at creating intoxicating elixirs or the honeyed promises of whispering daemons.There can be no doubt he was utterly mad.	true
character_skills_localised_name_Desert_Wind	Desert Wind	true
character_skills_localised_description_Desert_Wind	The forces of araby move like the desert wind.	true
character_skills_localised_name_unyeilding_stride	Unyeilding Stride	true
character_skills_localised_description_unyeilding_stride	Moving across the sands of araby tirelessly.	true
character_skills_localised_name_Sand_Dwellers	Sand Dwellers	true
character_skills_localised_description_Sand_Dwellers	Knowing the terrain gives the warriors a great advantage	true
character_skills_localised_name_Friend_Of_Evil	Conspirator of Evil	true
character_skills_localised_description_Friend_Of_Evil	The Sultans Great power comes from making allies with those who posses it, but it comes at a price.	true
character_skills_localised_name_ovn_jaffar_innate	Kairos' Pact	true
character_skills_localised_description_ovn_jaffar_innate	Risen from the grave, Jaffar has made an unthinkable pact and seeks revenge on those who fell him.	true
character_skills_localised_name_arb_jaffar_anc_camel	Camel	true
character_skills_localised_description_arb_jaffar_anc_camel	Jaffar is a vainglorious man, it is no wonder then that the prestigious camel is one of his favourite mounts to ride into battle.	true
character_skills_localised_name_arb_jaffar_anc_elephant	Royal Elephant	true
character_skills_localised_description_arb_jaffar_anc_elephant	From on top the howdah of a mighty Arabyan Royal Elephant, Sultan Jaffar gazes down upon the battlefield with only imperious cruelty and disdain in his eyes.	true
character_skills_localised_name_arb_jaffar_unique_0	Unbridled Ambition	true
character_skills_localised_description_arb_jaffar_unique_0	Jaffar's hunger for power knows to bounds. There's no pact he won't make or enemy he won't crush on his path to conquest.	true
character_skills_localised_name_arb_jaffar_unique_1	Slavemonger	true
character_skills_localised_description_arb_jaffar_unique_1	During his initial unification of Araby, Jaffar condemned all those who opposed him to the life of a slave. So it shall be again; Arabyans, Estalians, Bretonnians, Greenskins, no matter who or what they are, all of Jaffar's enemies shall kneel before and serve the Great Sultan.	true
character_skills_localised_name_arb_jaffar_unique_2	Serpent Guard	true
character_skills_localised_description_arb_jaffar_unique_2	The Serpent Guard are Sultan Jaffar's personal elite bodyguard. They are devoted to their Sultan and aligned with Jaffar's goals of Arabyan dominance.	true
character_skills_localised_name_arb_jaffar_unique_3	Cunning Charisma	true
character_skills_localised_description_arb_jaffar_unique_3	Jaffar possesses a compelling charisma, which in the past allowed him to sway many Arabyan tribes and city-states to his side. His death and return to life certainly have not dulled his oratory skills.	true
character_skills_localised_name_arb_jaffar_unique_4	Desires of Conquest	true
character_skills_localised_description_arb_jaffar_unique_4	"Nothing will stop me, not the Northerners, the Elves, the Dwarfs, Settra's lackeys or anyone else! I will rule this world, or see it burnt to ashes around me!"	true
character_skills_localised_name_arb_jaffar_unique_5	Will of Jaffar	true
character_skills_localised_description_arb_jaffar_unique_5	"No land shall remain beyond my grasp. No kingdom shall be beyond my mandate. Go forth. Conquer. Rule."	true
