Loc PackedFile	1
key	text	tooltip
unit_abilities_tooltip_text_elo_liche_land_of_nagash	The disciples of Nagash spread his influence wherever they go. And where the power of Nagash is on the rise, the dead won't find rest easily.	true
unit_abilities_onscreen_name_elo_liche_land_of_nagash	Cursed Lands	true
unit_abilities_tooltip_text_elo_liche_call_the_legions	Buried under the sands, countless forgotten legions wait for Nagash to call them to arms once again.	true
unit_abilities_onscreen_name_elo_liche_call_the_legions	Call the Legions	true
unit_abilities_tooltip_text_elo_liche_call_the_legions_overcast	Buried under the sands, countless forgotten legions wait for Nagash to call them to arms once again.	true
unit_abilities_onscreen_name_elo_liche_call_the_legions_overcast	Call the Legions Upgraded	true
unit_abilities_tooltip_text_elo_necromantic_anchor	The towering frame of a skeletal giant can be seen far and wide on the battlefield. As such they are perfectly suited to serve as a conduit to channel the dark magic from the necromancer to his troops, anchoring them in the mortal world.	true
unit_abilities_onscreen_name_elo_necromantic_anchor	Necromantic Anchor	true
unit_abilities_onscreen_name_larenscheld_ghost_on_death	Lingering Essence	false
unit_abilities_tooltip_text_larenscheld_ghost_on_death	Larenscheld resurrected the Dread King in exchange for immortality - and he received it, in a way. However it came in a different form than he expected.	false
unit_abilities_onscreen_name_larenscheld_bombardment	Skull Bombardment	false
unit_abilities_tooltip_text_larenscheld_bombardment	Larenscheld has been granted the ability to call forth vengeful spirits in the shape of skulls from the realms beyond the mortal veil to torment the living.	false
unit_abilities_onscreen_name_larenscheld_ghost_on_death_upgraded	Wraith Liche	false
unit_abilities_tooltip_text_larenscheld_ghost_on_death_upgraded	Even if the body perishes, his mind and magic will persist to haunt those who bested him.	false
unit_abilities_onscreen_name_larenscheld_change_at_will	Discard Body	false
unit_abilities_tooltip_text_larenscheld_change_at_will	The mortal body is but a shell that holds back true greatness and may be discarded at will.	false
