Loc PackedFile	1
key	text	tooltip
unit_description_short_texts_text_grudgebringer_infantry	These warriors are highly experienced and proficient fighters led by Sergeant Gunther Schepke, Bernhardt's second in command. As part of the respected mercenary army known as the Grudgebringers they are completely loyal to their Commander. 	true
unit_description_short_texts_text_grudgebringer_cannon	This machine fires heavy cannonballs which can tear through enemy regiments and light buildings with ease.	true
unit_description_short_texts_text_grudgebringer_cavalry	Taking their name from their Commander's powerful sword 'Grudgebringer' these mercenaries form the core of the army known as the Grudgebringers. They are skilled in combat and ride into battle on mighty warhorses. 	true
unit_description_short_texts_text_grudgebringer_crossbow	As part of the respected Grudgebringer mercenary army, these troops are skilled in their art and loyal to their Commander. 	true
unit_description_short_texts_text_helmgart_bowmen	Helmgart Keep is the home of Franz Erikson who leads a regiment of bowmen. These 'Helmgart Bowmen', while not the best of their kind, had served with honour and even took part in saving the Emperor's cousin, Countess Isabell, from a bandit ambush. 	false
unit_description_short_texts_text_keelers_longbows	Johann Keeler's longbows have gained a reputation throughout Averland as skilled archers, competing in many provincial tournaments. They also hold field experience from previous mercenary campaigns.	false
unit_description_short_texts_text_dargrimm_firebeard_dwarf_warriors	On the orders of King Ungrunn Dragonbane, envoy Engrol Goldtongue with a small army of well-known regiments was sent to help the allied Empire. 	false
unit_description_short_texts_text_azguz_bloodfist_dwarf_warriors	On the orders of King Ungrunn Dragonbane, envoy Engrol Goldtongue with a small army of well-known regiments was sent to help the allied Empire.	false
unit_description_short_texts_text_urblab_rotgut_mercenary_ogres	These massive creatures stand twice as tall as a man and are far more strongly built. Although they are not particularly intelligent, they are strong and tough and fight ferociously. Ogres provoke fear. 	false
unit_description_short_texts_text_galed_elf_archers	These tall, agile warriors are armed with powerful longbows. They are quick on their feet, are not slowed by difficult terrain and are equally as good hand-to-hand fighters as other Elves. 	false
unit_description_short_texts_text_elrod_wood_elf_glade_guards	These tall, agile warriors live in the forests of Loren. They are quick on their feet, are not slowed by difficult terrain and are skilled in combat. 	false
unit_description_short_texts_text_treeman_knarlroot	These extremely large creatures are incredibly strong and tough. However, their dry woody skin suffers great damage if burned, so fire is their greatest enemy. Treemen provoke fear. 	false
unit_description_short_texts_text_black_avangers	Ramon Black formed the Avengers after a Skaven raiding party burned their homes and killed their families during an attack on their town of Wissenheim. They are sworn to hunt down and kill Skaven wherever they can find them.	false
unit_description_short_texts_text_carlsson_cavalry	These warriors form part of the militia commanded by the Border Prince and former mercenary Sven Carlsson, a personal friend of Bernhardt. They ride into battle on mighty warhorses and are proficient in combat. 	false
unit_description_short_texts_text_carlsson_guard	These warriors form part of the militia commanded by the Border Prince and former mercenary Sven Carlsson, a personal friend of Bernhardt. They are proficient in combat.	false
unit_description_short_texts_text_countess_guard	Charged with the protection of Emperor Karl Franz' cousin Countess Isabel. Led by Captain Heinz Klemper, these halberdiers, like all the Empire's heavy infantrymen, are highly trained and proficient melee fighters.	true
unit_description_short_texts_text_vannheim_75th	Siegfried Vannheim is a well renowned mercenary captain and has worked all through the Old World and beyond during his years leading the '75th. Reputably a staunch disciplinarian, Vannheim is followed by his cavalry troops with faithful loyalty and a respect for his veteran experience in the trade	false
unit_description_short_texts_text_treeman_gnarl_fist	These extremely large creatures are incredibly strong and tough. However, their dry woody skin suffers great damage if burned, so fire is their greatest enemy. Treemen provoke fear. 	false
unit_description_short_texts_text_ceridan	A lone Elven Ranger of the Black Mountains, Ceridan is a descendant of the ancient elves who created the Menhir and like the past generations of his family, his eternal quest is to protect the Standing Stones.	false
unit_description_short_texts_text_ragnar_wolves	These warriors originate from the cold and inhospitable lands of Norsca where they fight under the command of Eric Ragnar, their leader and a personal friend of Bernhardt. They ride into battle on mighty warhorses and are skilled in combat. 	false
