unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;0;db/unit_set_to_unit_junctions_tables/cod					
			ovn_hef_cav_ellyrian_reavers_shore	all_units_excluding_guerrilla_deployment	true
			ovn_hef_inf_spearmen_falcon	hef_all	false
			ovn_hef_cav_ellyrian_reavers_shore	hef_all	false
			ovn_hef_inf_archers_fire	hef_all	false
			ovn_hef_inf_archers_fire	hef_archer_seaguard_boltthrower_rank7	false
			ovn_hef_inf_archers_fire	hef_archer_seaguard_rank7	false
			ovn_hef_inf_archers_fire	hef_archers	false
			ovn_hef_cav_ellyrian_reavers_shore	hef_eagle_chariot_reavers_rank7	false
			ovn_hef_cav_ellyrian_reavers_shore	hef_reavers	false
			ovn_hef_inf_spearmen_falcon	hef_spear_silver_swordmaster_lions_rank7	false
			ovn_hef_inf_spearmen_falcon	hef_spearmen_archers_silverhelms	false
			ovn_hef_inf_archers_fire	hef_spearmen_archers_silverhelms	false
			ovn_hef_inf_spearmen_falcon	hef_spearmen	false
			ovn_hef_cav_ellyrian_reavers_shore	mp_cap_missile_cav_chariots	false
			ovn_hef_cav_ellyrian_reavers_shore	mp_set_360_degree_fire	false
			ovn_hef_cav_ellyrian_reavers_shore	mp_set_wh2_dlc14_campaign_exclusive	false
			ovn_hef_inf_archers_fire	mp_set_wh2_dlc14_campaign_exclusive	false
			ovn_hef_inf_spearmen_falcon	mp_set_wh2_dlc14_campaign_exclusive	false
			ovn_hef_inf_archers_fire	wh2_dlc10_hef_all_ranged	false
			ovn_hef_inf_spearmen_falcon	wh2_main_hef_moranions_wayshard	false
			ovn_hef_inf_archers_fire	wh2_main_hef_moranions_wayshard	false
			ovn_hef_inf_spearmen_sapphire	hef_all	false
			ovn_hef_inf_spearmen_sapphire	hef_spear_silver_swordmaster_lions_rank7	false
			ovn_hef_inf_spearmen_sapphire	hef_spearmen_archers_silverhelms	false
			ovn_hef_inf_spearmen_sapphire	hef_spearmen	false
			ovn_hef_inf_spearmen_sapphire	mp_set_wh2_dlc14_campaign_exclusive	false
			ovn_hef_inf_spearmen_sapphire	wh2_main_hef_moranions_wayshard	false
			ovn_hef_inf_archers_wind	hef_all	false
			ovn_hef_inf_archers_wind	hef_archer_seaguard_boltthrower_rank7	false
			ovn_hef_inf_archers_wind	hef_archer_seaguard_rank7	false
			ovn_hef_inf_archers_wind	hef_archers	false
			ovn_hef_inf_archers_wind	hef_spearmen_archers_silverhelms	false
			ovn_hef_inf_archers_wind	mp_set_wh2_dlc14_campaign_exclusive	false
			ovn_hef_inf_archers_wind	wh2_dlc10_hef_all_ranged	false
			ovn_hef_inf_archers_wind	wh2_main_hef_moranions_wayshard	false
			ovn_hef_inf_archers_sea	hef_all	false
			ovn_hef_inf_archers_sea	hef_archer_seaguard_boltthrower_rank7	false
			ovn_hef_inf_archers_sea	hef_archer_seaguard_rank7	false
			ovn_hef_inf_archers_sea	hef_archers	false
			ovn_hef_inf_archers_sea	hef_spearmen_archers_silverhelms	false
			ovn_hef_inf_archers_sea	mp_set_wh2_dlc14_campaign_exclusive	false
			ovn_hef_inf_archers_sea	wh2_dlc10_hef_all_ranged	false
			ovn_hef_inf_archers_sea	wh2_main_hef_moranions_wayshard	false
			ovn_hef_inf_spearmen_falcon	wh2_dlc09_tmb_crafted_units	false
			ovn_hef_cav_ellyrian_reavers_shore	wh2_dlc09_tmb_crafted_units	false
			ovn_hef_inf_archers_fire	wh2_dlc09_tmb_crafted_units	false
			ovn_hef_inf_spearmen_sapphire	wh2_dlc09_tmb_crafted_units	false
			ovn_hef_inf_archers_wind	wh2_dlc09_tmb_crafted_units	false
			ovn_hef_inf_archers_sea	wh2_dlc09_tmb_crafted_units	false
