key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/ovn_wolf_halfling_mootgeneral										
wh_main_skill_node_ovn_hlf_moot_general_battle_01		wh_main_skill_all_lord_battle_inspiring_presence	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_02		wh2_dlc11_skill_emp_army_buff_pistolkorps	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	1.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_03		wh2_dlc11_skill_emp_army_buff_honest_steel	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	2.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_04		ovn_buff_soup_art	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	3.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_05		ovn_buff_halfling_welf	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	4.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_06		wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	5.0		0	3	true
wh_main_skill_node_ovn_hlf_moot_general_battle_07		ovn_halfling_hlf_r7	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	6.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_08		ovn_halfling_ogre_r7	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	7.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_09		ovn_halfling_welf_r7	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	8.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_10		ovn_soup_art_r7	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	9.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_battle_11		wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_ovn_hlf_moot_general		4.0	10.0		0	2	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_01		wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_02		wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	1.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_03		wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	2.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_04		wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	3.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_05		wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	4.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_06		wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	5.0		0	3	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	6.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_08		wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	7.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_09		wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	8.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_10		wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	9.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_campaign_11		wh2_main_skill_LL_self_defense	wh_main_skill_node_set_ovn_hlf_moot_general		5.0	10.0		0	4	true
wh_main_skill_node_ovn_hlf_moot_general_innate_01		hlf_Lord_Buff	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_01		wh_main_skill_all_lord_self_full_plate_armour_starter	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	1.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_03		wh2_dlc11_skill_all_lord_self_hard_to_hit	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	2.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_04		wh2_dlc11_skill_all_lord_self_scarred_veteran	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	3.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_05		hlf_moot_general_skill_1_3_defense_moot	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	4.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_06		wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	5.0		0	4	true
wh_main_skill_node_ovn_hlf_moot_general_self_07		wh2_dlc11_skill_all_lord_self_wound-maker	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	6.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_08		wh2_dlc11_skill_all_lord_self_blade_master	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	7.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_09		wh2_dlc11_skill_all_lord_self_blade_shield	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	8.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_10		hlf_moot_general_skill_1_3_pure_good	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	9.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_self_11		wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_ovn_hlf_moot_general		1.0	10.0		0	4	true
wh_main_skill_node_ovn_hlf_moot_general_unique_13		meat_Buff	wh_main_skill_node_set_ovn_hlf_moot_general		0.0	6.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_unique_14		cig_Buff	wh_main_skill_node_set_ovn_hlf_moot_general		0.0	7.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_unique_15		wh_main_skill_emp_lord_battle_hold_the_line	wh_main_skill_node_set_ovn_hlf_moot_general		0.0	9.0		0	0	true
wh_main_skill_node_set_hlf_moot_general_unique_04		hlf_unique_ward	wh_main_skill_node_set_ovn_hlf_moot_general		0.0	4.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_unique_16		wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_ovn_hlf_moot_general		0.0	10.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_unique_17		haffenlyver	wh_main_skill_node_set_ovn_hlf_moot_general		0.0	8.0		0	0	true
wh_main_skill_node_set_hlf_moot_general_innate_1		elo_halfling_cook	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	1.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_2		elo_halfling_scharlatan	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	2.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_3		elo_halfling_glutton	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	3.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_4		elo_halfling_farmer	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	4.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_5		elo_halfling_warden	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	5.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_6		elo_halfling_thief	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	6.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_7		elo_halfling_adventurer	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	7.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_8		elo_halfling_pennypincher	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	9.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_9		hlf_Lord_Buff	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	10.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_10		wh2_main_skill_innate_all_confident	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	11.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_11		wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	12.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_12		wh2_main_skill_innate_all_determined	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	13.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_13		wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	14.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_14		wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	15.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_15		wh2_main_skill_innate_all_intelligent	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	16.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_16		wh2_main_skill_innate_all_knowledgeable	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	17.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_17		wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	18.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_18		wh2_main_skill_innate_all_strategist	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	19.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_19		wh2_main_skill_innate_all_strong	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	20.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_20		wh2_main_skill_innate_all_tactician	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	21.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_21		wh2_main_skill_innate_all_tough	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	22.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_22		wh2_main_skill_innate_all_weapon_master	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	23.0		0	0	false
wh_main_skill_node_set_hlf_moot_general_innate_23		wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_ovn_hlf_moot_general		7.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_mount_01		hlf_moot_general_skill_0_0_mount_poultry	wh_main_skill_node_set_ovn_hlf_moot_general		0.0	0.0		0	0	true
wh_main_skill_node_ovn_hlf_moot_general_mount_02		ovn_skill_mtl_mgeneral_mount_swan	wh_main_skill_node_set_ovn_hlf_moot_general		2.0	0.0		0	0	true
