Loc PackedFile	1
key	text	tooltip
land_units_onscreen_name_ovn_hef_cav_ellyrian_reavers_shore	Shore Riders	true
land_units_onscreen_name_ovn_hef_inf_archers_sea	Sea Company	true
land_units_onscreen_name_ovn_hef_inf_archers_fire	Fire Company	true
land_units_onscreen_name_ovn_hef_inf_archers_wind	Wind Company	true
land_units_onscreen_name_ovn_hef_inf_spearmen_falcon	Bright Falcon Company	true
land_units_onscreen_name_ovn_hef_inf_spearmen_sapphire	Sapphire Company	true
unit_description_short_texts_text_ovn_hef_cav_ellyrian_reavers_shore	They have much experience charging from the beachhead and flanking enemy positions on the shoreline.	true
unit_description_short_texts_text_ovn_hef_inf_archers_sea	Marines of a thousand voyages, they have learnt much from the sea including its mortal poisons.	true
unit_description_short_texts_text_ovn_hef_inf_archers_fire	These Marines have found fire, works just as well against warriors as it does against enemy ships.	true
unit_description_short_texts_text_ovn_hef_inf_archers_wind	Only Shadow Warriors and the Sisters of Averlorn are considered their betters, though this is not always been proven to be true.	true
unit_description_short_texts_text_ovn_hef_inf_spearmen_falcon	Only the greatest of Asuryan spearmen may join the company of the Bright Falcon.	true
unit_description_short_texts_text_ovn_hef_inf_spearmen_sapphire	Former Lothern Sea Guards, their skill was unsurpassed with a spear and handpicked to join this illustrious company.	true
