Loc PackedFile	1
key	text	tooltip
building_chains_chain_tooltip_ovn_Portal_Recruitment	Portal Recruitment	false
building_short_description_texts_short_description_ovn_Portal_Recruitment_0	Fierce norscan tribesmen pour out in droves harkening their Dark Masters call.	false
building_short_description_texts_short_description_ovn_Portal_Recruitment_1	Fimir are no strangers to tearing the fabric of the mortal realm in order to summon demons to their cause.	false
building_short_description_texts_short_description_ovn_Portal_Recruitment_2	Only the brave, foolish or a demon themselves would create a portal of this magnitude to the depths of the Chaos Wastes.	false
building_short_description_texts_short_description_ovn_Portal_Recruitment_3	To see the end times one must merely gaze through the abyss.	false
building_culture_variants_name_ovn_Portal_Recruitment_3wh2_main_nor_harbingers_of_doom	Gateway of Doom	false
building_culture_variants_name_ovn_Portal_Recruitment_2wh2_main_nor_harbingers_of_doom	Dark Masters Portal	false
building_culture_variants_name_ovn_Portal_Recruitment_1wh2_main_nor_harbingers_of_doom	Chaos Rift	false
building_culture_variants_name_ovn_Portal_Recruitment_0wh2_main_nor_harbingers_of_doom	Chaos Tear	false
building_culture_variants_name_ovn_warp_stables_1wh2_main_nor_harbingers_of_doom	Ruinous Stables	true
building_culture_variants_name_ovn_warp_stables_2wh2_main_nor_harbingers_of_doom	Palanquin of Trophies	true
building_culture_variants_name_ovn_warp_stables_3wh2_main_nor_harbingers_of_doom	Pillar of Skulls	true
building_culture_variants_name_ovn_warp_stables_4wh2_main_nor_harbingers_of_doom	Tower of Skulls	true
building_culture_variants_name_ovn_Portal_Recruitment_altwh2_main_nor_servants_of_fimulneid	Chaos Rift	false
