Loc PackedFile	1
key	text	tooltip
character_skills_localised_description_elo_hand_vortex	Focussing the winds of death around him, the Hand of Nagash can unleash a devestating wave of destruction.	true
character_skills_localised_name_elo_hand_vortex	Call of Death	true
character_skills_localised_name_mount_chariot_hand_of_nagash	Chariot of the Hand	false
character_skills_localised_description_mount_chariot_hand_of_nagash	The Hand of Nagash was known to terrorize the lands on his mighty chariot, filled with dark magic.	false
character_skills_localised_name_elo_hand_punished_one	The Punished One	false
character_skills_localised_description_elo_hand_punished_one	The skeleton on this weapon is known to scream in agony. No sound is produced, yet all close to it feel the its pain and witness its torment.	false
character_skills_localised_name_elo_hungering_blade	The Hungering Blade	false
character_skills_localised_description_elo_hungering_blade	A gift from Nagash to a loyal servant, the hungering blade will extend the unholy existance of its wielder should he ever be in danger.	false
character_skills_localised_name_elo_hand_judge_executioner	Jury, Judge and Executioner	false
character_skills_localised_description_elo_hand_judge_executioner	To be honest it is mostly executioner. Everyone who stands against Nagash is guilty by default.	false
character_skills_localised_description_elo_terror_land	Where the Hand of Nagash goes, fear and despair follow.	false
character_skills_localised_name_elo_terror_land	Terror of the Lands	false
character_skills_localised_description_elo_dark_charioteer	The Hand of Nagash has always been infamous for their merciless use of chariots and riders.	false
character_skills_localised_name_elo_dark_charioteer	Dark Chariot Master	false
character_skills_localised_description_elo_undead_traveler	No land is too remote, no place is truely ever out of reach.	false
character_skills_localised_name_elo_undead_traveler	Unliving Traveler	false
character_skills_localised_description_elo_undead_warrior	Magic made the Hand what he is now, but in war he prefers cold steel over the might of magic.	false
character_skills_localised_name_elo_undead_warrior	Warrior Liche	false
character_skills_localised_description_elo_hand_destroyer	Burn the cities of the living so they may join us in death. 	false
character_skills_localised_name_elo_hand_destroyer	Destroyer of Lands	false
character_skills_localised_description_elo_hand_of_nagash_trait	In the name of Nagash, all kingdoms must fall. There is no rest, no peace and no mercy.	false
character_skills_localised_name_elo_hand_of_nagash_trait	Eternal Crusade	false
