special_ability_to_invalid_target_flags_tables	0
invalid_target	special_ability
climbing_manning_eq_on_platform	elo_liche_land_of_nagash
health_above_20%	elo_liche_land_of_nagash
unit_is_commander_class	elo_liche_land_of_nagash
undead_unit	elo_liche_land_of_nagash
flying_currently	elo_liche_land_of_nagash
climbing_manning_eq_on_platform	elo_liche_call_the_legions
climbing_manning_eq_on_platform	elo_liche_call_the_legions_overcast
living_unit	elo_necromantic_anchor
undead_unit	elo_hand_terror_past
unit_is_not_commander_class	elo_hand_judge_executioner
