id	building_level	unit_group
#building_level_armed_citizenry_junctions_tables;1;db/building_level_armed_citizenry_junctions_tables/ovn_halflings		
92112945	ovn_hlf_welf_1	wh_dlc05_wef_dryads
92112946	ovn_hlf_welf_2	wh_dlc05_wef_dryads
92112947	ovn_hlf_welf_2	wh_dlc05_wef_dryads
92112948	ovn_hlf_welf_3	wh_dlc05_wef_dryads
92112949	ovn_hlf_welf_3	wh2_dlc10_hef_mon_treeman_0
92112525	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_1	ovn_halfling
92112526	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_2	ovn_halfling
92112527	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_3	ovn_halfling
92112530	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_3	ovn_halfling
92112528	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_4	ovn_halfling2
92112531	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_4	ovn_halfling
92112533	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_4	ovn_halfling
92112529	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_5	ovn_halfling2
92112532	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_5	ovn_halfling2_ogres
92112534	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_5	ovn_halfling
92112535	wh2_main_emp_defence_norsca_1	ovn_halfling
94111500	wh2_main_special_empire_fort_emp_1	ovn_halfling_landmark
94111505	wh2_main_special_empire_fort_emp_1	ovn_halfling
94111510	wh2_main_special_empire_fort_emp_1	ovn_halfling
94111515	wh2_main_special_empire_fort_emp_1	ovn_halfling2
94111520	wh2_main_special_empire_fort_emp_1	ovn_halfling
94111501	wh2_main_special_empire_fort_emp_2	ovn_halfling_landmark
94111506	wh2_main_special_empire_fort_emp_2	ovn_halfling
94111511	wh2_main_special_empire_fort_emp_2	ovn_halfling
94111516	wh2_main_special_empire_fort_emp_2	ovn_halfling2
94111521	wh2_main_special_empire_fort_emp_2	ovn_halfling2_ogres
94111502	wh2_main_special_empire_fort_emp_3	ovn_halfling_landmark
94111507	wh2_main_special_empire_fort_emp_3	ovn_halfling
94111512	wh2_main_special_empire_fort_emp_3	ovn_halfling
94111517	wh2_main_special_empire_fort_emp_3	ovn_halfling3
94111522	wh2_main_special_empire_fort_emp_3	ovn_halfling3
94111503	wh2_main_special_empire_fort_emp_4	ovn_halfling_landmark
94111508	wh2_main_special_empire_fort_emp_4	ovn_halfling
94111513	wh2_main_special_empire_fort_emp_4	ovn_halfling
94111518	wh2_main_special_empire_fort_emp_4	ovn_halfling3
94111523	wh2_main_special_empire_fort_emp_4	ovn_halfling3
94111504	wh2_main_special_empire_fort_emp_5	ovn_halfling_landmark
94111509	wh2_main_special_empire_fort_emp_5	ovn_halfling
94111514	wh2_main_special_empire_fort_emp_5	ovn_halfling
94111519	wh2_main_special_empire_fort_emp_5	ovn_halfling3
94111524	wh2_main_special_empire_fort_emp_5	ovn_halfling3
92112536	wh2_main_special_settlement_athel_loren_emp_1	ovn_halfling
92112537	wh2_main_special_settlement_athel_loren_emp_2	ovn_halfling
92112538	wh2_main_special_settlement_athel_loren_emp_3	ovn_halfling
92112541	wh2_main_special_settlement_athel_loren_emp_3	ovn_halfling
92112539	wh2_main_special_settlement_athel_loren_emp_4	ovn_halfling2
92112542	wh2_main_special_settlement_athel_loren_emp_4	ovn_halfling
92112540	wh2_main_special_settlement_athel_loren_emp_5	ovn_halfling2
92112543	wh2_main_special_settlement_athel_loren_emp_5	ovn_halfling2_ogres
92112544	wh2_main_special_settlement_black_crag_emp_1	ovn_halfling
92112545	wh2_main_special_settlement_black_crag_emp_2	ovn_halfling
92112546	wh2_main_special_settlement_black_crag_emp_3	ovn_halfling
92112551	wh2_main_special_settlement_black_crag_emp_3	ovn_halfling
92112547	wh2_main_special_settlement_black_crag_emp_4	ovn_halfling2
92112549	wh2_main_special_settlement_black_crag_emp_4	ovn_halfling
92112552	wh2_main_special_settlement_black_crag_emp_4	ovn_halfling
92112548	wh2_main_special_settlement_black_crag_emp_5	ovn_halfling2
92112550	wh2_main_special_settlement_black_crag_emp_5	ovn_halfling2_ogres
92112553	wh2_main_special_settlement_black_crag_emp_5	ovn_halfling
94111525	wh2_main_special_settlement_colony_major_other_1	ovn_halfling_landmark
94111530	wh2_main_special_settlement_colony_major_other_1	ovn_halfling
94111526	wh2_main_special_settlement_colony_major_other_2	ovn_halfling_landmark
94111531	wh2_main_special_settlement_colony_major_other_2	ovn_halfling2
94111527	wh2_main_special_settlement_colony_major_other_3	ovn_halfling_landmark
94111532	wh2_main_special_settlement_colony_major_other_3	ovn_halfling2
94111528	wh2_main_special_settlement_colony_major_other_4	ovn_halfling_landmark
94111533	wh2_main_special_settlement_colony_major_other_4	ovn_halfling3
94111529	wh2_main_special_settlement_colony_major_other_5	ovn_halfling_landmark
94111534	wh2_main_special_settlement_colony_major_other_5	ovn_halfling3
92112554	wh2_main_special_settlement_eight_peaks_emp_1	ovn_halfling
92112555	wh2_main_special_settlement_eight_peaks_emp_2	ovn_halfling
92112556	wh2_main_special_settlement_eight_peaks_emp_3	ovn_halfling
92112561	wh2_main_special_settlement_eight_peaks_emp_3	ovn_halfling
92112557	wh2_main_special_settlement_eight_peaks_emp_4	ovn_halfling2
92112559	wh2_main_special_settlement_eight_peaks_emp_4	ovn_halfling
92112562	wh2_main_special_settlement_eight_peaks_emp_4	ovn_halfling
92112558	wh2_main_special_settlement_eight_peaks_emp_5	ovn_halfling2
92112560	wh2_main_special_settlement_eight_peaks_emp_5	ovn_halfling2_ogres
92112563	wh2_main_special_settlement_eight_peaks_emp_5	ovn_halfling
92112564	wh2_main_special_settlement_gaean_vale_emp_1	ovn_halfling
92112565	wh2_main_special_settlement_gaean_vale_emp_2	ovn_halfling
92112566	wh2_main_special_settlement_gaean_vale_emp_3	ovn_halfling
92112569	wh2_main_special_settlement_gaean_vale_emp_3	ovn_halfling
92112567	wh2_main_special_settlement_gaean_vale_emp_4	ovn_halfling2
92112570	wh2_main_special_settlement_gaean_vale_emp_4	ovn_halfling
92112572	wh2_main_special_settlement_gaean_vale_emp_4	ovn_halfling
92112568	wh2_main_special_settlement_gaean_vale_emp_5	ovn_halfling2
92112571	wh2_main_special_settlement_gaean_vale_emp_5	ovn_halfling2_ogres
92112573	wh2_main_special_settlement_gaean_vale_emp_5	ovn_halfling
92112574	wh2_main_special_settlement_hexoatl_emp_1	ovn_halfling
92112575	wh2_main_special_settlement_hexoatl_emp_2	ovn_halfling
92112576	wh2_main_special_settlement_hexoatl_emp_3	ovn_halfling
92112579	wh2_main_special_settlement_hexoatl_emp_3	ovn_halfling
92112577	wh2_main_special_settlement_hexoatl_emp_4	ovn_halfling2
92112580	wh2_main_special_settlement_hexoatl_emp_4	ovn_halfling
92112578	wh2_main_special_settlement_hexoatl_emp_5	ovn_halfling2
92112581	wh2_main_special_settlement_hexoatl_emp_5	ovn_halfling2_ogres
92112582	wh2_main_special_settlement_itza_emp_1	ovn_halfling
92112583	wh2_main_special_settlement_itza_emp_2	ovn_halfling
92112584	wh2_main_special_settlement_itza_emp_3	ovn_halfling
92112587	wh2_main_special_settlement_itza_emp_3	ovn_halfling
92112585	wh2_main_special_settlement_itza_emp_4	ovn_halfling2
92112588	wh2_main_special_settlement_itza_emp_4	ovn_halfling
92112586	wh2_main_special_settlement_itza_emp_5	ovn_halfling2
92112589	wh2_main_special_settlement_itza_emp_5	ovn_halfling2_ogres
92112590	wh2_main_special_settlement_karaz_a_karak_emp_1	ovn_halfling
92112591	wh2_main_special_settlement_karaz_a_karak_emp_2	ovn_halfling
92112592	wh2_main_special_settlement_karaz_a_karak_emp_3	ovn_halfling
92112595	wh2_main_special_settlement_karaz_a_karak_emp_3	ovn_halfling
