building_levels_tables	16
level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution
ovn_arb_barracks_1	ovn_arb_barracks	0	1	1000	0		false	0	0	0	0	false				true	ovn_arb_barracks	true	0.0	0	true	1		true	0	0
ovn_arb_barracks_2	ovn_arb_barracks	1	2	2000	0		false	0	0	0	0	false				true	ovn_arb_barracks	true	0.0	0	true	2		true	0	0
ovn_arb_barracks_3	ovn_arb_barracks	2	3	4000	0		false	0	0	0	0	false				true	ovn_arb_barracks	true	0.0	0	true	3		true	0	0
ovn_arb_industry_basic_1	ovn_arb_industry_basic	0	2	750	0		false	0	0	0	0	false				true	ovn_arb_industry_basic	false	0.0	0	true	2		true	0	0
ovn_arb_industry_basic_2	ovn_arb_industry_basic	1	3	1500	0		false	0	0	0	0	false				true	ovn_arb_industry_basic	false	0.0	0	true	3		true	0	0
ovn_arb_industry_basic_3	ovn_arb_industry_basic	2	4	2500	0		false	0	0	0	0	false				true	ovn_arb_industry_basic	false	0.0	0	true	4		true	0	0
ovn_arb_stables_1	ovn_arb_stables	0	2	2500	0		false	0	0	0	0	false				true	ovn_arb_stables	true	0.0	0	true	2		true	0	0
ovn_arb_stables_2	ovn_arb_stables	1	3	5000	0		false	0	0	0	0	false				true	ovn_arb_stables	true	0.0	0	true	3		true	0	0
ovn_arb_stables_3	ovn_arb_stables	2	4	7500	0		false	0	0	0	0	false				true	ovn_arb_stables	true	0.0	0	true	4		true	0	0
ovn_arb_tavern_1	ovn_arb_tavern	0	2	1500	0		false	0	0	0	0	false				true	ovn_arb_tavern	false	0.0	0	true	2		true	0	0
ovn_arb_tavern_2	ovn_arb_tavern	1	3	3000	0		false	0	0	0	0	false				true	ovn_arb_tavern	false	0.0	0	true	3		true	0	0
ovn_arb_tavern_3	ovn_arb_tavern	2	4	4500	0		false	0	0	0	0	false				true	ovn_arb_tavern	false	0.0	0	true	4		true	0	0
ovn_arb_worship_1	ovn_arb_worship	0	3	4000	0		false	0	0	0	0	false				true	ovn_arb_worship	false	0.0	0	true	3		true	0	0
ovn_arb_worship_2	ovn_arb_worship	1	4	6000	0		false	0	0	0	0	false				true	ovn_arb_worship	false	0.0	0	true	4		true	0	0
ovn_araby_walls_1	ovn_araby_walls	0	3	2500	0		false	0	0	0	0	false				true	ovn_araby_walls	false	0.0	0	true	2		true	0	0
ovn_araby_walls_2	ovn_araby_walls	1	4	5000	0		false	0	0	0	0	false				true	ovn_araby_walls	false	0.0	0	true	3		true	0	0
ovn_araby_walls_3	ovn_araby_walls	2	5	7500	0		false	0	0	0	0	false				true	ovn_araby_walls	false	0.0	0	true	4		true	0	0
