Loc PackedFile	1
key	text	tooltip
agent_subtypes_onscreen_name_override_ovn_com_olorin_the_grey_wizard	Legendary Lord	true
agent_subtypes_description_text_override_ovn_com_olorin_the_grey_wizard		true
agent_subtypes_onscreen_name_override_ovn_com_aragand_the_layabout	Legendary Hero	true
agent_subtypes_description_text_override_ovn_com_aragand_the_layabout		true
agent_subtypes_onscreen_name_override_ovn_com_legles_the_elf	Legendary Hero	true
agent_subtypes_description_text_override_ovn_com_legles_the_elf		true
agent_subtypes_onscreen_name_override_ovn_com_giblit_the_dwarf	Legendary Hero	true
agent_subtypes_description_text_override_ovn_com_giblit_the_dwarf		true
agent_subtypes_onscreen_name_override_arb_magician_life	Sa'hir al-H'ayyat	true
agent_subtypes_description_text_override_arb_magician_life	The Magicians of Araby who dwell near the sea are adept at manipulating the Wind of Ghyran and taming Sea Nymphs.	true
agent_subtypes_onscreen_name_override_arb_magician_desert	Sa'hir al-Sah'raa	true
agent_subtypes_description_text_override_arb_magician_desert	The Magicians of the desert have their own magical tradition and are able to manipulate many of the Winds of Magic.	true
agent_subtypes_onscreen_name_override_arb_magician_fire	Sa'hir al-Nar	true
agent_subtypes_description_text_override_arb_magician_fire	Some Arabyan Magicians have mastered a technique to control Fire Efreets, and have learned to control the Wind of Aqshy along the way.	true
agent_subtypes_onscreen_name_override_arb_magician_heavens	Sa'hir al-Samawat	true
agent_subtypes_description_text_override_arb_magician_heavens	Tempest Djinns and the Wind of Azyr are the powerful allies of these Arabyan Magicians.	true
agent_subtypes_onscreen_name_override_Dread_King	Dark Lord of Nagash	true
agent_subtypes_onscreen_name_override_roy_arb_nomad	Hashashin	true
agent_subtypes_description_text_override_roy_arb_nomad	The arabyan cities hide all kinds of dangers in their shadows. The assassins of this land are renowned for their skill, wiping out their targets in swift, stealthy attacks.	true
agent_subtypes_onscreen_name_override_roy_arb_champion	Askar	true
agent_subtypes_description_text_override_roy_arb_champion	The Askar are warriors without equal, who are promoted for their worth, serving as bodyguards for most important leaders of Araby.	true
agent_subtypes_onscreen_name_override_rbt_blightstormer	Blightstormer	true
agent_subtypes_description_text_override_rbt_blightstormer	Magic is the stuff of Chaos itself, and those who wield it without safeguard are destined to warp, body and soul, beneath its baleful power.	true
agent_subtypes_onscreen_name_override_Sultan_Jaffar	Legendary Lord	true
agent_subtypes_onscreen_name_override_ovn_araby_ll	Heroic Sheikh	true
agent_subtypes_onscreen_name_override_belakor	Legendary Lord	true
agent_subtypes_description_text_override_belakor	He is a creature who wields unholy weapons and abilities, and a figure who once commanded legions of unnatural beings.	true
agent_subtypes_onscreen_name_override_elo_liche_general	Liche General	true
agent_subtypes_onscreen_name_override_elo_hand_of_nagash	Legendary Lord	true
agent_subtypes_onscreen_name_override_aky_chief_fimir_great_weapons	Fimirach Noble	true
agent_subtypes_description_text_override_aky_chief_fimir_great_weapons	When hoping for the fleeting, fickle favour of the Ruinous Ones, carry a really big mace.	true
agent_subtypes_onscreen_name_override_aky_chief_wolf_werekin	Chieftain Wolf Werekin	true
agent_subtypes_description_text_override_aky_chief_wolf_werekin	Shredded flaps of skin, clinging to a vicious humanoid wolf-thing, are all that remains of this former chieftain.	true
