Loc PackedFile	1
key	text	tooltip
effects_description_fim_skattach_fimir_magic_res	Magic resistance: %n% for Fimir Warriors, Fimm Guard and Fianna Fimm	true
effects_description_fim_skattach_daemon_damage	Melee attack: %+n for Bloodletters and Plaguebearers	true
effects_description_fim_skattach_fianna_damage	Melee attack: %+n for Fianna Fimm	true
effects_description_fim_skattach_fianna_defence	Melee defence: %+n for Fianna Fimm	true
effects_description_fim_skattach_fianna_upkeep	Upkeep: %+n% for Fianna Fimm	true
effects_description_fim_skattach_enable_poison_mist	Ability: "Poison Mist"	true
effects_description_fim_skattach_apprentices_range	Range: %+n%  for Balefiend Apprentices	true
effects_description_fim_skattach_apprentices_damage	Missile damage: %+n% for Balefiend Apprentices	true
effects_description_fim_skattach_enable_summon_bloodletter	Ability: "Summon Bloodletters"	true
unit_abilities_additional_ui_effects_localised_text_fim_skattach_summon_bloodletters	[[col:green]][[img:icon_arrow_up]][[/img]] Summons a unit of Bloodletters[[/col]]	true
effects_description_fim_skattach_enable_staff_ability	Ability: "Staff of Balor's Eye"	true
