Loc PackedFile	1
key	text	tooltip
dilemmas_localised_description_ovn_dilemma_alb_alt_leader	The High Druid of Albion has returned from his journey to Beast Peaks and brings grave visions of impending doom. A prophecy the Phantom Queen knows all too well, with her timely arrival to ward off the Chaos Invasion. Between them, one must lead our defences and the other be the overseer in the restoration of the Waystones.	true
dilemmas_localised_title_ovn_dilemma_alb_alt_leader	Dural Durak's Vision Quest	true
cdir_events_dilemma_choice_details_localised_choice_label_ovn_dilemma_alb_alt_leaderFIRST	Phantom Queen Shall Lead	true
cdir_events_dilemma_choice_details_localised_choice_label_ovn_dilemma_alb_alt_leaderSECOND	Dural Durak Shall Lead	true
effects_description_ovn_dilemma_alb_current_leader	Phantom Queen shall lead our forces	true
effects_description_ovn_dilemma_alb_alt_leader	Dural Durak shall lead our forces	true
effects_description_ovn_alb_choose_leader_dummy	Choose who should lead Albion on turn two	true
effect_bundles_localised_title_ovn_dilemma_alb_current_leader	Queen of War	true
effect_bundles_localised_description_ovn_dilemma_alb_current_leader	The Phantom Queen will strike fear into our enemies hearts with her magic but you must keep her from danger and atop her Raven she will prove most elusive. The most wise Durak can see to the Waystones tumultuous repair.	true
effect_bundles_localised_title_ovn_dilemma_alb_alt_leader	Druid of War	true
effect_bundles_localised_description_ovn_dilemma_alb_alt_leader	Durak shores up his warriors resolve in battle through magic and tactics though he is vulnerable in extended combat he can prove quite deadly atop his chariot. Morrigan's unmatched affinity with magic is best suited to the restoration of the Waystones.	true
