unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;0;db/unit_set_to_unit_junctions_tables/ovn_rotblood_marked					
			ovn_nurgle_chs_cav_chaos_knights_0	cavalry_and_monsters_knights	false
			ovn_nurgle_chs_cav_chaos_knights_0	chs_all	false
			ovn_nurgle_chs_cav_chaos_knights_0	chs_knights	false
			ovn_nurgle_chs_cav_chaos_knights_0	mp_set_chs_cav_chaos_knights_0	false
			ovn_nurgle_chs_cav_chaos_knights_0	wh2_dlc11_chs_dragon_ogres_chaos_knights_chariots	false
			ovn_nurgle_chs_cav_chaos_knights_0	wh2_dlc11_chs_vets_chariots_chaos_knights_dragon_ogres_warhounds_manticore	false
			ovn_nurgle_chs_cav_chaos_knights_1	cavalry_and_monsters_knights	false
			ovn_nurgle_chs_cav_chaos_knights_1	chs_all	false
			ovn_nurgle_chs_cav_chaos_knights_1	chs_knights	false
			ovn_nurgle_chs_cav_chaos_knights_1	mp_set_chs_cav_chaos_knights_1	false
			ovn_nurgle_chs_cav_chaos_knights_1	wh2_dlc11_chs_dragon_ogres_chaos_knights_chariots	false
			ovn_nurgle_chs_cav_chaos_knights_1	wh2_dlc11_chs_vets_chariots_chaos_knights_dragon_ogres_warhounds_manticore	false
			wh_main_nor_inf_chaos_marauders_0_no_garrison	all_non_chs	true
			wh_main_nor_inf_chaos_marauders_0_no_garrison	dlc08_nor_marauders_all	false
			wh_main_nor_inf_chaos_marauders_0_no_garrison	dlc08_nor_marauders_inf	false
			wh_main_nor_inf_chaos_marauders_0_no_garrison	mp_set_nor_inf_marauders_0	false
			wh_main_nor_inf_chaos_marauders_0_no_garrison	nor_all	false
			wh_main_nor_inf_chaos_marauders_0_no_garrison	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh_main_nor_inf_chaos_marauders_0_no_garrison	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
