key	building	unit	xp	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/!!!ovn_fimir_last						
260589209	ovn_fimir_mil_1	ovn_shearl	0	0		false
260589210	ovn_fimir_mil_2	ovn_shearl	0	0		false
260589211	ovn_fimir_mil_3	ovn_shearl	0	0		false
260589212	ovn_fimir_mil_4	ovn_shearl	0	0		false
260589213	ovn_fimir_mil_3	wh_dlc08_nor_mon_fimir_0	0	0		false
260589214	ovn_fimir_mil_4	wh_dlc08_nor_mon_fimir_0	0	0		false
260589215	ovn_fimir_mil_4	wh_dlc08_nor_mon_fimir_1	0	0		false
260589216	ovn_fimir_mil_4	ovn_fimm	0	0		false
260589221	ovn_fimir_nor_1	wh_dlc08_nor_mon_norscan_ice_trolls_0	0	0		false
260589222	ovn_fimir_nor_1	wh_dlc08_nor_mon_frost_wyrm_0	0	0		false
260589223	ovn_fimir_nor_1	ovn_zoat	0	0		false
260589224	ovn_fimir_agent	ovn_boglar	0	0		false
260589225	ovn_fimir_mil_1	ovn_marsh_hounds	0	0		false
260589226	ovn_fimir_mil_2	ovn_marsh_hounds	0	0		false
260589227	ovn_fimir_mil_3	ovn_marsh_hounds	0	0		false
260589228	ovn_fimir_mil_4	ovn_marsh_hounds	0	0		false
260589232	ovn_fimir_beast_3	ovn_fenhulk	0	0		false
260589233	ovn_fimir_beast_2	ovn_fenbeast	0	0		false
260589234	ovn_fimir_beast_3	ovn_fenbeast	0	0		false
260589235	ovn_fimir_beast_2	wh2_dlc15_grn_mon_river_trolls_0_no_scrap	0	0		false
260589236	ovn_fimir_beast_3	wh2_dlc15_grn_mon_river_trolls_0_no_scrap	0	0		false
260589237	ovn_fimir_beast_1	wh_main_chs_mon_trolls	0	0		false
260589238	ovn_fimir_beast_2	wh_main_chs_mon_trolls	0	0		false
260589239	ovn_fimir_beast_3	wh_main_chs_mon_trolls	0	0		false
260589240	ovn_fimir_mil_2	ovn_death_quest	0	0		false
260589241	ovn_fimir_mil_3	ovn_death_quest	0	0		false
260589242	ovn_fimir_mil_4	ovn_death_quest	0	0		false
260589243	ovn_fimir_mil_3	ovn_mistmor	0	0		false
260589244	ovn_fimir_mil_4	ovn_mistmor	0	0		false
260589245	ovn_fimir_mil_4	ovn_fianna_fimm	0	0		false
260589246	ovn_fimir_beast_3	wh_main_chs_mon_giant	0	0		false
260589247	ovn_fimir_beast_2	ovn_fim_cav_bog_beast_riders_0	0	0		false
260589248	ovn_fimir_beast_3	wh2_dlc11_cst_mon_bloated_corpse_0	0	0		false
260589320	ovn_fimir_beast_3	ovn_fim_cav_bog_beast_riders_0	0	0		false
761414111	ovn_fimir_beast_1	ovn_fim_mon_caster_0	0	0		false
761414112	ovn_fimir_beast_2	ovn_fim_mon_caster_0	0	0		false
761414113	ovn_fimir_beast_3	ovn_fim_mon_caster_0	0	0		false
446341418	ovn_fimir_mil_1	ovn_fim_mon_javelin_0	0	0		false
446341419	ovn_fimir_mil_2	ovn_fim_mon_javelin_0	0	0		false
446341420	ovn_fimir_mil_3	ovn_fim_mon_javelin_0	0	0		false
446341421	ovn_fimir_mil_4	ovn_fim_mon_javelin_0	0	0		false
260589539	ovn_Portal_Recruitment_2	rbt_nurgle_daemon	0	0		true
260589541	ovn_Portal_Recruitment_2	kho_bloodletter	0	0		true
260589542	ovn_Portal_Recruitment_3	Great_Deamon1_unit	0	0		true
260589543	ovn_fimir_agent	ovn_boglar_no_garrison	0	0		true
260589544	ovn_Portal_Recruitment_alt	rbt_nurgle_daemon	0	0		true
260589545	ovn_Portal_Recruitment_alt	kho_bloodletter	0	0		true
260589546	ovn_Portal_Recruitment_3	rbt_nurgle_daemon	0	0		true
260589547	ovn_Portal_Recruitment_3	kho_bloodletter	0	0		true
260589549	ovn_Portal_Recruitment_0	wh_main_chs_inf_chaos_marauders_0	0	0		false
260589550	ovn_Portal_Recruitment_1	wh_dlc01_chs_inf_forsaken_0_no_garrison	0	0		false
260589551	ovn_Portal_Recruitment_1	wh_main_chs_inf_chaos_warriors_0	0	0		false
260589554	ovn_Portal_Recruitment_1	wh_dlc08_nor_inf_marauder_hunters_1	0	0		false
260589555	ovn_Portal_Recruitment_1	wh_main_chs_inf_chaos_marauders_0	0	0		false
260589556	ovn_Portal_Recruitment_2	wh_dlc01_chs_inf_chaos_warriors_2_no_garrison	0	0		false
260589557	ovn_Portal_Recruitment_2	wh_main_chs_inf_chaos_warriors_1_no_garrison	0	0		false
260589558	ovn_Portal_Recruitment_2	wh_dlc01_chs_inf_forsaken_0_no_garrison	0	0		false
260589559	ovn_Portal_Recruitment_2	wh_dlc06_chs_feral_manticore	0	0		false
260589560	ovn_Portal_Recruitment_2	wh_main_chs_inf_chaos_warriors_0	0	0		false
