key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/elo_fimir_lord										
elo_fimir_lord_self_01		wh_main_skill_all_lord_self_full_plate_armour_starter	node_set_fimir_lord		2.0	0.0		0	0	true
elo_fimir_lord_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge	node_set_fimir_lord		2.0	1.0		0	0	true
elo_fimir_lord_self_03		wh2_dlc11_skill_all_lord_self_thick-skinned	node_set_fimir_lord		2.0	2.0		0	0	true
elo_fimir_lord_self_04		wh2_dlc11_skill_all_lord_self_hard_to_hit	node_set_fimir_lord		2.0	3.0		0	0	true
elo_fimir_lord_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade	node_set_fimir_lord		2.0	4.0		0	0	true
elo_fimir_lord_self_06		wh_main_skill_all_all_self_foe-seeker	node_set_fimir_lord		2.0	5.0		0	4	true
elo_fimir_lord_self_07		wh2_dlc11_skill_all_lord_self_wound-maker	node_set_fimir_lord		2.0	6.0		0	0	true
elo_fimir_lord_self_08		wh2_dlc11_skill_all_lord_self_scarred_veteran	node_set_fimir_lord		2.0	7.0		0	0	true
elo_fimir_lord_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable	node_set_fimir_lord		2.0	8.0		0	0	true
elo_fimir_lord_self_10		wh2_dlc11_skill_nor_lords_self_quicksilver	node_set_fimir_lord		2.0	9.0		0	0	true
elo_fimir_lord_self_11		elo_fimir_witness_me	node_set_fimir_lord		2.0	10.0		0	4	true
elo_fimir_lord_unique_01		wh_main_skill_chs_all_unique_aura_of_chaos	node_set_fimir_lord		0.0	3.0		0	0	true
elo_fimir_lord_unique_02		wh_main_skill_chs_lord_battle_hearts_of_iron	node_set_fimir_lord		0.0	2.0		0	0	true
elo_fimir_lord_unique_03		wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	node_set_fimir_lord		0.0	1.0		0	0	true
elo_fimir_lord_immortality		wh2_main_skill_all_immortality_lord	node_set_fimir_lord		0.0	6.0		0	0	true
elo_fimir_from_mists		elo_fimir_from_mists	node_set_fimir_lord		0.0	5.0		0	0	true
elo_skill_fimir_campaign_01		wh_main_skill_all_lord_campaign_route_marcher	node_set_fimir_lord		5.0	0.0		0	0	true
elo_skill_fimir_campaign_02		wh2_main_skill_def_campaign_dreaded_slaver	node_set_fimir_lord		5.0	1.0		0	0	true
elo_skill_fimir_campaign_03		wh_main_skill_chs_lord_campaign_serve_or_die	node_set_fimir_lord		5.0	2.0		0	0	true
elo_skill_fimir_campaign_04		wh_dlc08_skill_nor_lords_campaign_norse_resilience	node_set_fimir_lord		5.0	3.0		0	0	true
