effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/Troll_edict				
Troll_edict_3	wh_main_effect_economy_gdp_mod_all	province_to_region_own_unseen	400.0	start_turn_completed
Troll_edict_2	wh_main_effect_religion_conversion_chaos	province_to_region_own_provincewide	5.0	start_turn_completed
Troll_edict_2	wh_main_effect_public_order_edict	province_to_province_own	3.0	start_turn_completed
Troll_edict_3	wh2_dlc09_edict_tmb_force_all_campaign_experience_base_all	province_to_force_own_provincewide	1.0	start_turn_completed
Troll_edict_3	wh_main_effect_force_army_campaign_recruitment_cost_land	province_to_province_own	-5.0	start_turn_completed
Troll_edict_2	wh_main_effect_agent_action_success_chance_enemy	province_to_character_own_text	-15.0	start_turn_completed
Troll_edict_1	wh_main_effect_force_all_campaign_movement_range	province_to_force_own_provincewide	-15.0	start_turn_completed
Troll_edict_1	wh_main_effect_force_all_campaign_upkeep	province_to_force_own_provincewide	-20.0	start_turn_completed
Troll_edict_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_force_own_provincewide	5.0	start_turn_completed
Troll_edict_3	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own	-10.0	start_turn_completed
