Loc PackedFile	1
key	text	tooltip
ui_unit_groupings_onscreen_ovn_arb_djinns	Djinn	true
ui_unit_groupings_tooltip_ovn_arb_djinns	 	true
ui_unit_groupings_onscreen_ovn_arb_magician_life	Life Magician	true
ui_unit_groupings_tooltip_ovn_arb_magician_life	 	true
ui_unit_groupings_onscreen_ovn_arb_magician_desert	Desert Magician	true
ui_unit_groupings_tooltip_ovn_arb_magician_desert		true
ui_unit_groupings_onscreen_ovn_arb_magician_fire	Fire Magician	true
ui_unit_groupings_tooltip_ovn_arb_magician_fire		true
ui_unit_groupings_onscreen_ovn_arb_magician_heavens	Sky Magician	true
ui_unit_groupings_tooltip_ovn_arb_magician_heavens		true
