Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_ovn_skill_magic_desert_mirage	Mirage	false
character_skills_localised_description_ovn_skill_magic_desert_mirage	Summoned creatures exist in this world on borrowed time, disappearing back to the winds from whence they came.	false
character_skills_localised_name_ovn_skill_magic_desert_blessing_of_the_elements	Blessing of the Elements	false
character_skills_localised_description_ovn_skill_magic_desert_blessing_of_the_elements	The magician utters a blessing onto the weapons of his allies, imbuing their attacks with the magic of the elements.	false
character_skills_localised_name_ovn_skill_magic_desert_sunstrike	Sunstrike	false
character_skills_localised_description_ovn_skill_magic_desert_sunstrike	Bright beams of burning energy leap from the wizard's eyes and scythe through all before him.	false
character_skills_localised_name_ovn_skill_magic_desert_sandstorm	Sandstorm	false
character_skills_localised_description_ovn_skill_magic_desert_sandstorm	Commanding the desert spirit of Da'ru'de, the sorcerer engulfs his foes in a swirling cloud of choking sand and dust.	false
character_skills_localised_name_ovn_skill_magic_desert_quicksand	Quicksand	false
character_skills_localised_description_ovn_skill_magic_desert_quicksand	The wizard turns the ground into bottomless quicksand, dragging any unfortunates down into the abyss.	false
character_skills_localised_name_ovn_skill_magic_desert_burning_hands	Burning Hands	false
character_skills_localised_description_ovn_skill_magic_desert_burning_hands	As if possessed by a Fire Efreet, the caster conjures scorching flames from his hands to burn his enemies to a crisp.	false
character_skills_localised_name_ovn_skill_magic_desert_curse_of_the_djinn	Curse of the Djinn	false
character_skills_localised_description_ovn_skill_magic_desert_curse_of_the_djinn	Channeling the immense powers of the Djinn through his own body, the sorcerer lays a terrible curse upon his foes.	false
character_skills_localised_name_ovn_skill_magic_desert_mirage_dummy	Mirage	false
character_skills_localised_description_ovn_skill_magic_desert_mirage_dummy	Summoned creatures exist in this world on borrowed time, disappearing back to the winds from whence they came.	false
character_skills_localised_name_ovn_skill_magic_desert_sandstorm_lord	Sandstorm	false
character_skills_localised_description_ovn_skill_magic_desert_sandstorm_lord	Commanding the desert spirit of Da'ru'de, the sorcerer engulfs his foes in a swirling cloud of choking sand and dust.	false
