child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/elo_albion_chief							
albion_chief_combat_1_1	albion_chief_combat_0	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_1_2	albion_chief_combat_0	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_1_3	albion_chief_combat_0	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_1_4	albion_chief_combat_0	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_2	albion_chief_combat_1_1	0	1	1	0.0	0.0	SUBSET_REQUIRED
albion_chief_combat_2	albion_chief_combat_1_2	0	1	1	0.0	0.0	SUBSET_REQUIRED
albion_chief_combat_2	albion_chief_combat_1_3	0	1	1	0.0	0.0	SUBSET_REQUIRED
albion_chief_combat_2	albion_chief_combat_1_4	0	1	1	0.0	0.0	SUBSET_REQUIRED
albion_chief_combat_3_1	albion_chief_combat_2	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_3_2	albion_chief_combat_2	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_3_3	albion_chief_combat_2	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_3_4	albion_chief_combat_2	0	1	1	0.0	0.0	REQUIRED
albion_chief_combat_4	albion_chief_combat_3_1	0	1	1	0.0	0.0	SUBSET_REQUIRED
albion_chief_combat_4	albion_chief_combat_3_2	0	1	1	0.0	0.0	SUBSET_REQUIRED
albion_chief_combat_4	albion_chief_combat_3_3	0	1	1	0.0	0.0	SUBSET_REQUIRED
albion_chief_combat_4	albion_chief_combat_3_4	0	1	1	0.0	0.0	SUBSET_REQUIRED
