Loc PackedFile	1
key	text	tooltip
units_custom_battle_mounts_mount_name_ovn_araby_llovn_araby_ll_mount	Griffon	true
units_custom_battle_mounts_localised_description_ovn_araby_llovn_araby_ll_mount	Hailing from the highest peaks of the World's Edge Mountains, Arabyans just like the northern Imperials are willing to pay vast sums of gold for a single egg or chick such the reknown of these majestic beasts. 	true
units_custom_battle_mounts_mount_name_ovn_araby_llwh_main_arb_cha_sheikh_2	Royal Elephant	true
units_custom_battle_mounts_localised_description_ovn_araby_llwh_main_arb_cha_sheikh_2	Elephants are unstoppable beasts. Trained on the battlefield, they lead Araby's leaders to war, wiping out everything that gets in their way.	true
units_custom_battle_mounts_mount_name_ovn_araby_ll_2ovn_araby_ll_2_mount	Griffon	true
units_custom_battle_mounts_localised_description_ovn_araby_ll_2ovn_araby_ll_2_mount	Hailing from the highest peaks of the World's Edge Mountains, Arabyans just like the northern Imperials are willing to pay vast sums of gold for a single egg or chick such the reknown of these majestic beasts. 	true
units_custom_battle_mounts_mount_name_ovn_araby_ll_2wh_main_arb_cha_sheikh_2_02	Royal Elephant	true
units_custom_battle_mounts_localised_description_ovn_araby_ll_2wh_main_arb_cha_sheikh_2_02	Elephants are unstoppable beasts. Trained on the battlefield, they lead Araby's leaders to war, wiping out everything that gets in their way.	true
units_custom_battle_mounts_mount_name_ovn_araby_llroy_arb_cha_lord_horse	Arabyan Warhorse	true
units_custom_battle_mounts_localised_description_ovn_araby_llroy_arb_cha_lord_horse	Some of the fastest and most furious breeds of horse come from the lands of Araby.	true
units_custom_battle_mounts_mount_name_ovn_araby_ll_2roy_arb_cha_lord_horse_2	Arabyan Warhorse	true
units_custom_battle_mounts_localised_description_ovn_araby_ll_2roy_arb_cha_lord_horse_2	Some of the fastest and most furious breeds of horse come from the lands of Araby.	true
