campaign_group_member_criteria_region_owner_subcultures_tables	0
member	subculture
wh_occupation_decision_bretonnia_raze_warp	wh_main_sc_nor_warp
wh_occupation_decision_bretonnia_sack_warp	wh_main_sc_nor_warp
wh_occupation_decision_bretonnia_raze_araby	wh_main_sc_emp_araby
wh_occupation_decision_bretonnia_sack_araby	wh_main_sc_emp_araby
wh_occupation_decision_bretonnia_raze_amazon	wh_main_sc_lzd_amazon
wh_occupation_decision_bretonnia_sack_amazon	wh_main_sc_lzd_amazon
wh_occupation_decision_bretonnia_raze_troll	wh_main_sc_nor_troll
wh_occupation_decision_bretonnia_sack_troll	wh_main_sc_nor_troll
wh_occupation_decision_bretonnia_raze_fimir	wh_main_sc_nor_fimir
wh_occupation_decision_bretonnia_sack_fimir	wh_main_sc_nor_fimir
wh_occupation_decision_bretonnia_raze_albion	wh_main_sc_nor_albion
wh_occupation_decision_bretonnia_sack_albion	wh_main_sc_nor_albion
