main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	0	melee_infantry	1	false	elo_tomb_guardian	100	0	1150	wh_main_shp_transport	1	1	100	0	0			elo_tomb_guardian	0	heavy		false	false	0	611616001	false		wh_main_vo_culture_Skeleton	infantry_sword_dual	infantry_sword_dual	4	false	vamp_grave_guard		false	true		1150.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	0	melee_infantry	1	false	elo_tomb_guardian_2h_waepons	100	0	1300	wh_main_shp_transport	1	1	100	0	0			elo_tomb_guardian_2h_waepons	0	heavy		false	false	0	611616002	false		wh_main_vo_culture_Skeleton	infantry_sword_great	infantry_sword_great	4	false	vamp_grave_guard		false	true		1300.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	0	melee_infantry	1	false	elo_tomb_guardian_spears	100	0	1050	wh_main_shp_transport	1	1	100	0	0			elo_tomb_guardian_spears	0	heavy		false	false	0	611616003	false		wh_main_vo_culture_Skeleton	infantry_spear	infantry_spear	4	false	vamp_grave_guard		false	true		1050.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	0	melee_infantry	1	false	wh_main_vmp_inf_grave_guard_0	120	0	850	wh_main_shp_transport	1	1	120	0	0			elo_dread_inf_grave_guard_0	0	heavy		false	false	0	611616004	false		wh_main_vo_culture_Skeleton	infantry_sword	infantry_sword	3	false	vamp_grave_guard		false	true		850.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	lord	1	false	elo_liche_general	1	0	800	wh_main_shp_transport	1	1	1	0	0			elo_liche_general	0	heavy		false	false	0	611616008	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord		true	false		800.0	0.0	false	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Liche_Priest	0	true	false	0	false	false	
	-1	lord	1	false	elo_liche_general_barded_steed	1	0	1100	wh_main_shp_transport	1	1	1	0	0			elo_liche_general_barded_steed	0	heavy		false	false	0	611616009	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord	wh_main_cam_mnt_vmp_barded_skeletal_steed	true	false		1050.0	0.0	false	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Liche_Priest	0	true	false	0	false	false	
	-1	lord	1	false	elo_liche_general_chariot	2	0	1200	wh_main_shp_transport	1	1	2	0	0			elo_liche_general_chariot	0	very_heavy		false	false	0	611616010	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord	dread_chariot_skeletal_steed	true	false		1150.0	0.0	false	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Liche_Priest	0	true	false	0	false	false	
	0	missile_infantry	1	false	elo_tomb_guardian_archers	80	0	1175	wh_main_shp_transport	1	1	80	0	0			elo_tomb_guardian_archers	0	heavy		false	false	0	611616011	false		wh_main_vo_culture_Skeleton	missile_infantry_bow	missile_infantry_bow	4	false	vamp_grave_guard		false	true		350.0	800.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	lord	1	false	elo_liche_general_warsphinx	1	0	1900	wh_main_shp_transport	1	1	1	0	0			elo_liche_general_warsphinx	0	very_heavy		false	false	0	611616012	false		wh2_dlc09_vo_culture_Tomb_Kings	wh2_dlc09_lord_tmb_warsphinx	wh2_dlc09_lord_tmb_warsphinx	0	true	tmb_general	wh2_dlc09_cam_mnt_tmb_khemrian_warsphinx	true	false		1900.0	0.0	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Liche_Priest	0	true	true	0	false	false	
	0	melee_infantry	1	false	elo_tomb_guardian_2h_waepons_summoned	100	0	1300	wh_main_shp_transport	1	1	100	0	0			elo_tomb_guardian_2h_waepons_summoned	0	heavy		false	false	0	611616002	false		wh_main_vo_culture_Skeleton	infantry_sword_great	infantry_sword_great	4	false	vamp_grave_guard		false	true		1300.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	0	melee_infantry	1	false	elo_tomb_guardian_spears_summoned	100	0	1050	wh_main_shp_transport	1	1	100	0	0			elo_tomb_guardian_spears_summoned	0	heavy		false	false	0	611616003	false		wh_main_vo_culture_Skeleton	infantry_spear	infantry_spear	4	false	vamp_grave_guard		false	true		1050.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	1	hero	1	false	elo_dread_larenscheld	1	0	350	wh_main_shp_transport	1	1	1	0	0			elo_dread_larenscheld	0	heavy		false	false	0	616161	false		wh_main_vo_culture_Vampire	wizard_vampires	wizard_vampires	0	true	vamp_lord		true	false		350.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_MasterNecromancer	0	true	false	2	false	false	
	1	hero	1	false	elo_dread_larenscheld_wright	1	0	0	wh_main_shp_transport	1	1	1	0	0			elo_dread_larenscheld_wright	0	heavy		false	false	0	616162	false		wh_main_vo_culture_Wraith	wizard_vampires	wizard_vampires	0	true	vamp_banshee		true	false		750.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	true	wh_main_vo_actor_default	0	true	false	2	false	false	
	1	hero	1	false	elo_dread_larenscheld_wright_perfect	1	0	0	wh_main_shp_transport	1	1	1	0	0			elo_dread_larenscheld_wright_perfect	0	heavy		false	false	0	616163	false		wh_main_vo_culture_Wraith	wizard_vampires	wizard_vampires	0	true	vamp_lord		true	false		750.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_Banshee	0	true	false	2	false	false	
	-1	hero	1	false	elo_dread_centurion	1	0	500	wh_main_shp_transport	1	1	1	0	0			elo_dread_centurion	0	heavy		false	false	0	611616004	false		wh_main_vo_culture_Vampire	vmp_wight_king	vmp_wight_king	0	true	vamp_lord		true	false		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_WightKing	0	true	false	2	false	false	
	-1	hero	1	false	elo_dread_centurion_horse	1	0	700	wh_main_shp_transport	1	1	1	0	0			elo_dread_centurion_horse	0	heavy		false	false	0	611616005	false		wh_main_vo_culture_Vampire	vmp_wight_king_cavalry	vmp_wight_king_cavalry	0	true	vamp_lord	wh_main_cam_mnt_vmp_skeletal_steed	true	false		700.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_WightKing	0	true	false	2	false	false	
	-1	hero	1	false	elo_dread_centurion_barded_horse	1	0	750	wh_main_shp_transport	1	1	1	0	0			elo_dread_centurion_barded_horse	0	heavy		false	false	0	611616006	false		wh_main_vo_culture_Vampire	vmp_wight_king_cavalry	vmp_wight_king_cavalry	0	true	vamp_lord	wh_main_cam_mnt_vmp_barded_skeletal_steed	true	false		750.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_WightKing	0	true	false	2	false	false	
	-1	hero	1	false	elo_dread_centurion_chariot	2	0	800	wh_main_shp_transport	1	1	2	0	0			elo_dread_centurion_chariot	0	very_heavy		false	false	0	611616007	false		wh_main_vo_culture_Vampire	vmp_wight_king_cavalry	vmp_wight_king_cavalry	0	true	vamp_lord	dread_chariot_skeletal_steed	true	false		750.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Vampire_WightKing	0	true	false	2	false	false	
	-1	lord	1	false	Dread_King	1	0	1000	wh_main_shp_transport	1	1	1	0	0			Dread_King	0	heavy		false	false	0	999000957	false		wh2_dlc09_vo_culture_Tomb_Kings	lord_infantry_sword	lord_infantry_sword	0	true	vamp_lord		true	false		1500.0	0.0	false	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_King	0	true	false	0	false	false	
	-1	lord	1	false	Dread_King_2	1	0	2200	wh_main_shp_transport	1	1	1	0	0			Dread_King_2	0	heavy		false	false	0	999000959	false		wh2_dlc09_vo_culture_Tomb_Kings	lord_infantry_sword	lord_infantry_sword	0	true	vamp_lord	wh_main_cam_mnt_vmp_zombie_dragon	true	false		2200.0	0.0	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Tomb_King	0	true	false	0	false	false	
	0	melee_cavalry	2	false	black_grail_knights_tmb	12	0	1775	wh_main_shp_transport	1	1	12	0	0			black_grail_knights_tmb	0	very_heavy		false	false	0	999000960	false		wh_main_vo_culture_Bretonnian	shock_cavalry	shock_cavalry	4	false	emp_reiksguard		false	false		1500.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	6	false	false	
	0	monster	2	false	ovn_dkl_mon_skeleton_giant	1	0	1200	wh_main_shp_transport	1	1	1	0	0			ovn_dkl_mon_skeleton_giant	0	very_heavy		false	false	0	5271912466	false		wh2_pro06_vo_culture_Bone_Giant	giant	giant	5	true	grn_giant		true	false		1500.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
	-1	monster	2	false	ovn_vmp_mon_skeleton_giant	1	0	1200	wh_main_shp_transport	1	1	1	0	1200			ovn_vmp_mon_skeleton_giant	375	very_heavy		false	false	0	5271912467	false		wh2_pro06_vo_culture_Bone_Giant	giant	giant	5	true	grn_giant		true	false		1500.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
	1	lord	1	false	elo_hand_of_nagash	1	0	1200	wh_main_shp_transport	1	1	1	0	0			elo_hand_of_nagash	0	heavy		false	false	0	8853	false		wh_main_vo_culture_Vampire	lord_wizard_vampires	lord_wizard_vampires	0	true	vamp_lord		true	false		1200.0	0.0	false	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Liche_Priest	0	true	false	0	false	false	
	1	lord	1	false	elo_hand_of_nagash_chariot	2	0	2000	wh_main_shp_transport	1	1	1	0	0			elo_hand_of_nagash_chariot	0	very_heavy		false	false	0	8854	false		wh_main_vo_culture_Vampire	lord_chariot	lord_chariot	0	true	tmb_general	wh2_dlc09_cam_mnt_tmb_arkhan_chariot	true	false		1400.0	0.0	false	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Liche_Priest	0	true	false	0	false	false	
	0	melee_infantry	1	false	elo_dread_mummy	80	0	1200	wh_main_shp_transport	1	1	80	0	0			elo_dread_mummy	0	heavy		false	false	0	611616012	false		wh_main_vo_culture_Skeleton	infantry_spear_halberd	infantry_spear_halberd	4	false	vamp_grave_guard		false	true		1200.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	0	melee_infantry	1	false	tmb_grave_halberd	120	0	950	wh_main_shp_transport	1	1	120	0	0			tmb_grave_halberd	0	heavy		false	false	0	76	false		wh_main_vo_culture_Skeleton	infantry_spear_halberd	infantry_spear_halberd	3	false	vamp_grave_guard		false	true		950.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	0	melee_infantry	1	false	wh_main_tmb_inf_grave_guard	120	0	850	wh_main_shp_transport	1	1	120	0	0			elo_dread_inf_grave_guard_0	0	heavy		false	false	0	611616004	false		wh_main_vo_culture_Skeleton	infantry_sword	infantry_sword	3	false	vamp_grave_guard		false	true		850.0	0.0	false	wh_main_vo_culture_Vampire_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false	
