units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_hef_high_elves	true	ovn_stormrider	true	true	ui/portraits/portholes/no_culture/ovn_stormrider.png	ovn_stormrider		false
wh2_main_hef_high_elves	true	ovn_stormrider_mount	true	true	ui/portraits/portholes/no_culture/ovn_stormrider.png	ovn_stormrider		false
wh2_main_hef_high_elves	false	ovn_hef_cav_ellyrian_reavers_shore	true	true				true
wh2_main_hef_high_elves	false	ovn_hef_inf_archers_sea	true	true				true
wh2_main_hef_high_elves	false	ovn_hef_inf_archers_fire	true	true				true
wh2_main_hef_high_elves	false	ovn_hef_inf_archers_wind	true	true				true
wh2_main_hef_high_elves	false	ovn_hef_inf_spearmen_falcon	true	true				true
wh2_main_hef_high_elves	false	ovn_hef_inf_spearmen_sapphire	true	true				true
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cav_the_fireborn_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_handmaiden_0	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_handmaiden_1	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_handmaiden_2	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_handmaiden_campaign_04_0.png		wh2_dlc10_hef_cha_handmaiden_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_mage_heavens_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_mage_heavens_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_mage_heavens_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_02_0.png	wh2_main_uniform_hef_mage_02	wh2_dlc10_hef_cha_mage_heavens_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_mage_shadows_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_08_0.png	wh2_main_uniform_hef_mage_08	wh2_dlc10_hef_cha_mage_shadows_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_mage_shadows_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_08_0.png	wh2_main_uniform_hef_mage_08	wh2_dlc10_hef_cha_mage_shadows_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_mage_shadows_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_08_0.png	wh2_main_uniform_hef_mage_08	wh2_dlc10_hef_cha_mage_shadows_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_cha_shadow_walker	true	true	UI/Portraits/Portholes/wh2_main_hef_high_elves/hef_shadow_walker_0.png			true
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_shadow_warriors_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_sisters_of_avelorn_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_the_grey_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_the_silverpelts_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc10_hef_inf_the_storm_riders_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_alastair_1	true	true	ui/portraits/portholes/no_culture/hef_alastair_0.png		wh2_main_hef_cha_alastair_0	true
