key	building	unit	xp	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/!!!ovn_albion						
775045	albion_hunters_1	elo_youngbloods	0	0		false
775085	albion_hunters_1	elo_bloodhounds	0	0		false
775046	albion_hunters_2	elo_youngbloods	0	0		false
775048	albion_oracle_hall_1	albion_huntresses	0	0		false
775086	albion_hunters_2	elo_bloodhounds	0	0		false
775031	albion_oracle_hall_2	albion_centaurs	0	0		false
775047	albion_hunters_3	elo_youngbloods	0	0		false
775049	albion_oracle_hall_2	albion_huntresses	0	0		false
775087	albion_hunters_3	elo_bloodhounds	0	0		false
775051	albion_smith_1	albion_stonethrower	0	0		false
775156	albion_smith_2	albion_stonethrower	0	0		false
775093	elo_great_ogham	albion_giant	0	0		false
775094	elo_great_ogham	elo_fenbeast	0	0		false
775095	elo_great_ogham	druid_neophytes	0	0		false
775096	elo_great_ogham	albion_fenhulk	0	0		false
775097	elo_great_ogham	albion_half_giants	0	0		false
775041	elo_temple_danu_2	elo_fenbeast	0	0		false
775052	elo_ogham_stone_2	druid_neophytes	0	0		false
775042	elo_temple_danu_3	elo_fenbeast	0	0		false
775044	elo_temple_danu_3	albion_fenhulk	0	0		false
775053	elo_ogham_stone_3	druid_neophytes	0	0		false
775025	albion_oracle_hall_2	albion_swordmaiden	0	0		false
775038	elo_ogham_stone_2	albion_half_giants	0	0		false
775043	elo_ogham_stone_4	albion_giant	0	0		false
454548	elo_temple_danu_2	alb_viridian_champ	0	0		false
454547	elo_temple_danu_1	alb_viridian_champ	0	0		false
454556	elo_ogham_stone_3	ovn_alb_inf_stone_throw_giant	0	0		false
454558	elo_ogham_stone_3	albion_half_giants	0	0		false
454559	elo_ogham_stone_3	albion_giant	0	0		false
454560	elo_temple_danu_3	alb_viridian_champ	0	0		false
775017	ovn_albion_military_1	elo_albion_warriors_spears	0	0		false
775090	ovn_albion_military_1	elo_albion_warriors	0	0		false
775018	ovn_albion_military_2	elo_albion_warriors_spears	0	0		false
775023	ovn_albion_military_2	elo_albion_warriors_2h	0	0		false
775033	ovn_albion_military_2	elo_woadraider	0	0		false
775091	ovn_albion_military_2	elo_albion_warriors	0	0		false
775019	ovn_albion_military_3	elo_albion_warriors_spears	0	0		false
775020	ovn_albion_military_3	albion_hearthguard	0	0		false
775021	ovn_albion_military_3	albion_hearthguard_halberd	0	0		false
775022	albion_gryphon_eyrie	albion_hearthguard_2h	0	0		false
775024	ovn_albion_military_3	elo_albion_warriors_2h	0	0		false
775034	ovn_albion_military_3	elo_woadraider	0	0		false
775092	ovn_albion_military_3	elo_albion_warriors	0	0		false
775054	ovn_albion_outpost_military_1	elo_albion_warriors_spears	0	0		false
775075	ovn_albion_outpost_military_1	elo_albion_warriors	0	0		false
775055	ovn_albion_outpost_military_2	elo_albion_warriors_spears	0	0		false
775060	ovn_albion_outpost_military_2	elo_albion_warriors_2h	0	0		false
775076	ovn_albion_outpost_military_2	elo_albion_warriors	0	0		false
454554	ovn_albion_outpost_military_2	elo_woadraider	0	0		false
775056	ovn_albion_outpost_military_3	elo_albion_warriors_spears	0	0		false
775057	ovn_albion_outpost_military_3	albion_hearthguard	0	0		false
775058	ovn_albion_outpost_military_3	albion_hearthguard_halberd	0	0		false
775061	ovn_albion_outpost_military_3	elo_albion_warriors_2h	0	0		false
775077	ovn_albion_outpost_military_3	elo_albion_warriors	0	0		false
454555	ovn_albion_outpost_military_3	elo_woadraider	0	0		false
775078	ovn_albion_outpost_stables_1	albion_riders_javelins	0	0		false
454549	ovn_albion_outpost_stables_1	albion_riders_spear	0	0		false
775079	ovn_albion_outpost_stables_2	albion_riders_javelins	0	0		false
775081	ovn_albion_outpost_stables_2	albion_riders	0	0		false
454550	ovn_albion_outpost_stables_2	albion_riders_spear	0	0		false
775080	ovn_albion_outpost_stables_3	albion_riders_javelins	0	0		false
775082	ovn_albion_outpost_stables_3	albion_riders	0	0		false
775083	ovn_albion_outpost_stables_3	albion_centaurs	0	0		false
454551	ovn_albion_outpost_stables_3	albion_riders_spear	0	0		false
454552	ovn_albion_outpost_stables_3	alb_cav_noble_spear	0	0		false
454553	ovn_albion_outpost_stables_3	alb_cav_noble	0	0		false
775026	ovn_albion_stables_1	albion_riders	0	0		false
454541	ovn_albion_stables_1	albion_riders_spear	0	0		false
775027	ovn_albion_stables_2	albion_riders_javelins	0	0		false
775029	ovn_albion_stables_2	albion_riders	0	0		false
775032	albion_gryphon_eyrie_0	albion_chariot	0	0		false
454542	ovn_albion_stables_2	albion_riders_spear	0	0		false
775028	ovn_albion_stables_3	albion_riders_javelins	0	0		false
775030	ovn_albion_stables_3	albion_riders	0	0		false
775088	albion_gryphon_eyrie	albion_chariot	0	0		false
454543	ovn_albion_stables_3	albion_riders_spear	0	0		false
