land_units_additional_personalities_groups_junctions_tables	0
battle_personality	group
ovn_arb_inf_djinn_vessel_sea	ovn_arb_cha_magician_life_riders
ovn_arb_inf_djinn_vessel_desert	ovn_arb_cha_magician_desert_riders
ovn_arb_inf_djinn_vessel_fire	ovn_arb_cha_magician_fire_riders
ovn_arb_inf_djinn_vessel_tempest	ovn_arb_cha_magician_heavens_riders
ovn_arb_cha_magician_life	ovn_arb_cha_magician_life_riders
ovn_arb_cha_magician_desert	ovn_arb_cha_magician_desert_riders
ovn_arb_cha_magician_fire	ovn_arb_cha_magician_fire_riders
ovn_arb_cha_magician_heavens	ovn_arb_cha_magician_heavens_riders
