child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/@cr_magicians							
ovn_skill_node_arb_magician_life_magic1_02	ovn_skill_node_arb_magician_life_magic1_01	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_03	ovn_skill_node_arb_magician_life_magic1_01	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_04	ovn_skill_node_arb_magician_life_magic1_01	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_05	ovn_skill_node_arb_magician_life_magic1_01	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_06	ovn_skill_node_arb_magician_life_magic1_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
ovn_skill_node_arb_magician_life_magic1_06	ovn_skill_node_arb_magician_life_magic1_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
ovn_skill_node_arb_magician_life_magic1_06	ovn_skill_node_arb_magician_life_magic1_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
ovn_skill_node_arb_magician_life_magic1_06	ovn_skill_node_arb_magician_life_magic1_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
ovn_skill_node_arb_magician_life_magic1_07	ovn_skill_node_arb_magician_life_magic1_06	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_08	ovn_skill_node_arb_magician_life_magic1_06	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_09	ovn_skill_node_arb_magician_life_magic1_06	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_10	ovn_skill_node_arb_magician_life_magic1_06	0	1	1	0.0	0.0	REQUIRED
ovn_skill_node_arb_magician_life_magic1_11	ovn_skill_node_arb_magician_life_magic1_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
ovn_skill_node_arb_magician_life_magic1_11	ovn_skill_node_arb_magician_life_magic1_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
ovn_skill_node_arb_magician_life_magic1_11	ovn_skill_node_arb_magician_life_magic1_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
