Loc PackedFile	1
key	text	tooltip
factions_screen_adjective_wh2_main_vmp_blood_dragons	Blood Dragons	true
factions_screen_name_wh2_main_vmp_blood_dragons	Blood Dragons	true
factions_attack_desc_wh2_main_vmp_blood_dragons	You are attacking the Blood Dragons!	true
factions_screen_name_when_rebels_wh2_main_vmp_blood_dragons	Blood Dragon Rebels	true
factions_defend_desc_wh2_main_vmp_blood_dragons	You are defending against the Blood Dragons!	true
factions_clan_summary_name_wh2_main_vmp_blood_dragons	Blood Dragons	true
factions_screen_name_when_shogun_wh2_main_vmp_blood_dragons	Blood Dragons	true
factions_senator_text_n_out_of_n_wh2_main_vmp_blood_dragons	Blood Dragons	true
factions_clan_summary_name_when_shogun_wh2_main_vmp_blood_dragons	Blood Dragons	true
factions_screen_adjective_wh2_main_nor_harbingers_of_doom	Harbingers of Doom	true
factions_screen_name_wh2_main_nor_harbingers_of_doom	Harbingers of Doom	true
factions_attack_desc_wh2_main_nor_harbingers_of_doom	You are attacking the Harbingers of Doom!	true
factions_screen_name_when_rebels_wh2_main_nor_harbingers_of_doom	Swamp Scorpion Rebels	true
factions_defend_desc_wh2_main_nor_harbingers_of_doom	You are defending against the Harbingers of Doom!	true
factions_clan_summary_name_wh2_main_nor_harbingers_of_doom	Harbingers of Doom	true
factions_screen_name_when_shogun_wh2_main_nor_harbingers_of_doom	Harbingers of Doom	true
factions_senator_text_n_out_of_n_wh2_main_nor_harbingers_of_doom	Harbingers of Doom	true
factions_clan_summary_name_when_shogun_wh2_main_nor_harbingers_of_doom	Harbingers of Doom	true
factions_screen_adjective_wh2_main_nor_rotbloods	Rotblood Tribe	true
factions_screen_name_wh2_main_nor_rotbloods	Rotblood Tribe	true
factions_attack_desc_wh2_main_nor_rotbloods	You are attacking the Rotblood Tribe!	true
factions_screen_name_when_rebels_wh2_main_nor_rotbloods	Rotblood Tribe Challengers	true
factions_defend_desc_wh2_main_nor_rotbloods	You are defending against the Rotblood Tribe!	true
factions_clan_summary_name_wh2_main_nor_rotbloods	Rotblood Tribe	true
factions_screen_name_when_shogun_wh2_main_nor_rotbloods	Rotblood Tribe	true
factions_senator_text_n_out_of_n_wh2_main_nor_rotbloods	Rotblood Tribe	true
factions_clan_summary_name_when_shogun_wh2_main_nor_rotbloods	Rotblood Tribe	true
factions_screen_adjective_wh2_main_nor_servants_of_fimulneid	Servants of Fimulneid	true
factions_screen_name_wh2_main_nor_servants_of_fimulneid	Servants of Fimulneid	true
factions_attack_desc_wh2_main_nor_servants_of_fimulneid	You are attacking the Servants of Fimulneid!	true
factions_screen_name_when_rebels_wh2_main_nor_servants_of_fimulneid	Shearl Rebels	true
factions_defend_desc_wh2_main_nor_servants_of_fimulneid	You are defending against the Servants of Fimulneid!	true
factions_clan_summary_name_wh2_main_nor_servants_of_fimulneid	Servants of Fimulneid	true
factions_screen_name_when_shogun_wh2_main_nor_servants_of_fimulneid	Servants of Fimulneid	true
factions_senator_text_n_out_of_n_wh2_main_nor_servants_of_fimulneid	Servants of Fimulneid	true
factions_clan_summary_name_when_shogun_wh2_main_nor_servants_of_fimulneid	Servants of Fimulneid	true
