Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_the_blade_of_shadows	The Blade of Shadows	true
character_skills_localised_description_the_blade_of_shadows	An esoteric, daemonic blade, its ghostly form in eternal transience between shape and shadow. Perhaps an ancient gift bestowed upon him by the Dark Gods.	true
character_skills_localised_name_wh_dlc08_skill_chs_lord_unique_belakor_0	Whispers in the darkness	true
character_skills_localised_description_wh_dlc08_skill_chs_lord_unique_belakor_0	The sound of the darkness seeping into the minds of those who come face to face with the Father in Shadow.	true
character_skills_localised_name_wh_dlc08_skill_chs_lord_unique_belakor_1	Night Wards	true
character_skills_localised_description_wh_dlc08_skill_chs_lord_unique_belakor_1	Be'lakor has resistance to magical attacks.	true
character_skills_localised_name_wh_dlc08_skill_chs_lord_unique_belakor_2	Eternal Terror	true
character_skills_localised_description_wh_dlc08_skill_chs_lord_unique_belakor_2	All those who see him fear him. Terror incarnate.	true
character_skills_localised_name_wh_dlc08_skill_chs_lord_unique_belakor_3	Shadow Shroud	true
character_skills_localised_description_wh_dlc08_skill_chs_lord_unique_belakor_3	A shadow hangs over Be'lakor, a barrier between him and the mortal world.	true
character_skills_localised_name_wh_dlc08_skill_chs_lord_unique_belakor_4	Insurmountable Rage	true
character_skills_localised_description_wh_dlc08_skill_chs_lord_unique_belakor_4	"Be'lakor, watching from the heavens, screamed in fury as the chosen conqueror again fell in combat."	true
character_skills_localised_name_wh_dlc08_skill_chs_lord_unique_belakor_6	Violent Rise To Power	true
character_skills_localised_name_wh_dlc08_skill_chs_lord_unique_belakor_5	Master Of The Shadow	true
character_skills_localised_description_wh_dlc08_skill_chs_lord_unique_belakor_6	The path to power is paved with all those in the way	true
character_skills_localised_description_wh_dlc08_skill_chs_lord_unique_belakor_5	"At the dawn of time, Be'lakor was blessed by all Chaos Gods. Be'lakor held the world in an iron fist, commanding hordes of daemons in the name of Chaos."	true
character_skills_localised_name_belakor_innate_skill	The Dark Master	true
character_skills_localised_description_belakor_innate_skill	Know now that the true master of Darkness has come.	true
character_skills_localised_name_eons_of_spite	Eons of Spite	true
character_skills_localised_description_eons_of_spite	A distaste for the Gods and mortals alike.	true
character_skills_localised_name_the_first_deamon_prince	The First Deamon Prince	true
character_skills_localised_description_the_first_deamon_prince	"Be'lakor the Dark Master is the first Daemon Prince of Chaos and Father-in-Shadow to the current Everchosen, Archaon. "	true
character_skills_localised_name_primordial_everchosen	Primordial Everchosen	true
character_skills_localised_description_primordial_everchosen	The first and true everchosen.	true
character_skills_localised_name_timeless_rage	Timeless Rage	true
character_skills_localised_description_timeless_rage	In the shadows of the worlds edge mountains, he watched as the hordes of chaos crashed against the walls of the Empire.	true
character_skills_localised_name_chaos_incarnate	Chaos Incarnate	true
character_skills_localised_description_chaos_incarnate	A force not to be wielded but to be unleashed Upon the mortal plains as Chaos incarnate.	true
