key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/araby_heroes_champion										
wh2_main_skill_node_arb_champion_campaign_01		wh2_main_skill_all_hero_assist_army_training	wh2_main_skill_node_set_arb_roy_champion		5.0	0.0		0	0	true
wh2_main_skill_node_arb_champion_campaign_02		wh2_main_skill_all_hero_passive_spread_public_order	wh2_main_skill_node_set_arb_roy_champion		5.0	1.0		0	0	true
wh2_main_skill_node_arb_champion_campaign_03		wh2_main_skill_all_hero_hinder_army_assault_units	wh2_main_skill_node_set_arb_roy_champion		5.0	2.0		0	0	true
wh2_main_skill_node_arb_champion_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound	wh2_main_skill_node_set_arb_roy_champion		5.0	3.0		0	0	true
wh2_main_skill_node_arb_champion_campaign_05		wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh2_main_skill_node_set_arb_roy_champion		5.0	4.0		0	0	true
wh2_main_skill_node_arb_champion_campaign_06		wh2_main_skill_all_hero_reduce_action_cost	wh2_main_skill_node_set_arb_roy_champion		5.0	5.0		0	0	true
wh2_main_skill_node_arb_champion_campaign_actions_dummy		wh2_main_skill_all_dummy_agent_actions_emp_captain	wh2_main_skill_node_set_arb_roy_champion		8.0	0.0		1	0	false
wh2_main_skill_node_arb_champion_immortality		wh2_main_skill_all_immortality_hero	wh2_main_skill_node_set_arb_roy_champion		0.0	5.0		0	0	true
wh2_main_skill_node_arb_champion_innate_01		roy_skill_arb_hero_innate_01	wh2_main_skill_node_set_arb_roy_champion		6.0	0.0		0	0	false
wh2_main_skill_node_arb_champion_innate_02		roy_skill_arb_hero_innate_02	wh2_main_skill_node_set_arb_roy_champion		6.0	1.0		0	0	false
wh2_main_skill_node_arb_champion_innate_03		roy_skill_arb_hero_innate_03	wh2_main_skill_node_set_arb_roy_champion		6.0	2.0		0	0	false
wh2_main_skill_node_arb_champion_innate_04		roy_skill_arb_hero_innate_04	wh2_main_skill_node_set_arb_roy_champion		6.0	3.0		0	0	false
wh2_main_skill_node_arb_champion_innate_05		roy_skill_arb_hero_innate_05	wh2_main_skill_node_set_arb_roy_champion		6.0	4.0		0	0	false
wh2_main_skill_node_arb_champion_innate_06		roy_skill_arb_hero_innate_06	wh2_main_skill_node_set_arb_roy_champion		6.0	5.0		0	0	false
wh2_main_skill_node_arb_champion_innate_07		roy_skill_arb_hero_innate_07	wh2_main_skill_node_set_arb_roy_champion		6.0	6.0		0	0	false
wh2_main_skill_node_arb_champion_innate_08		roy_skill_arb_hero_innate_08	wh2_main_skill_node_set_arb_roy_champion		6.0	7.0		0	0	false
wh2_main_skill_node_arb_champion_innate_09		roy_skill_arb_hero_innate_09	wh2_main_skill_node_set_arb_roy_champion		6.0	8.0		0	0	false
