key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/araby_lord									
Talisman	item_talisman.png	Talisman	Talisman	1	false	false	false	0.0	0
Mount	mount_deathclaw.png	Mount	Mount	1	false	false	false	0.0	0
sword	item_weapon.png	sword	sword	1	false	false	false	0.0	0
Helm	item_armour.png	Helm	Helm	1	false	false	false	0.0	0
Order_Buff	character_diplomacy.png	ORC HATE	Campaign Buff	0	false	false	false	0.0	0
Chaos_Buff	campaign_chaos_corruption.png		Public Order Buff	0	false	false	false	0.0	0
Araby_Lord_Buff	character_diplomacy.png		Ambush Master	0	true	false	false	5.0	0
Djinn	campaign_canopic_jars.png		Public Order Buff	0	false	false	false	0.0	0
Mount_Elephant	mount_mammoth.png	Mount	Mount	0	false	false	false	0.0	0
ovn_buff_araby_nomads	battle_damage.png			0	false	false	false	0.0	0
ovn_buff_araby_gunpowder	battle_ranged_damage.png			0	false	false	false	0.0	0
ovn_araby_nomads_r7	battle_damage.png			0	false	false	false	0.0	0
ovn_araby_state_inf_r7	battle_defence.png			0	false	false	false	0.0	0
ovn_araby_beasts_r7	battle_attack.png	cav, camels,  elephants, giants, scorpion, promethean		0	false	false	false	0.0	0
ovn_araby_magic_r7	battle_ward_save.png			0	false	false	false	0.0	0
ovn_buff_araby_bows	battle_ammo.png			0	false	false	false	0.0	0
ovn_buff_araby_state_inf	battle_defence.png			0	false	false	false	0.0	0
ovn_araby_ll_innate_02	character_attack.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_03	campaign_pirate_cove.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_04	campaign_slaves.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_05	character_magic.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_06	trait_araby.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_07	wh2_main_unit_abilities_concealment_bombs.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_08	mount_mammoth.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_09	character_ranged_damage.png		Ambush Master	0	true	false	false	5.0	0
ovn_araby_ll_innate_10	trait_araby.png		Ambush Master	0	true	false	false	5.0	0
rattlesnake_staff	item_arcane_item.png			0	false	false	false	0.0	0
ovn_araby_tank_01	wh2_dlc09_lord_abilities_sand_storm.png			0	false	false	false	0.0	0
ovn_araby_tank_02	character_armour.png			0	false	false	false	0.0	0
ovn_araby_tank_03	character_morale.png			0	false	false	false	0.0	0
ovn_araby_duel_01	wh2_main_lord_abilities_feint_and_reposte.png			0	false	false	false	0.0	0
ovn_araby_duel_02	character_subterfuge.png			0	false	false	false	0.0	0
ovn_araby_duel_03	wh2_main_unit_abilities_concealment_bombs.png			0	false	false	false	0.0	0
ovn_buff_araby_vamp_coast	campaign_item.png			0	false	false	false	0.0	0
