key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/ovn_stormrider_ll										
wh_main_skill_node_hef_stormrider_battle_01		wh_main_skill_all_lord_battle_inspiring_presence	wh_main_skill_node_set_emp_stormrider		4.0	0.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_02		wh_main_skill_emp_lord_battle_hold_the_line	wh_main_skill_node_set_emp_stormrider		4.0	1.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_03		wh2_main_skill_hef_army_buff_basic_infantry	wh_main_skill_node_set_emp_stormrider		4.0	2.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_04		wh2_main_skill_hef_army_buff_missile	wh_main_skill_node_set_emp_stormrider		4.0	3.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_05		wh2_main_skill_hef_army_buff_cavalry	wh_main_skill_node_set_emp_stormrider		4.0	4.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_06		wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_emp_stormrider		4.0	5.0		0	3	true
wh_main_skill_node_hef_stormrider_battle_07		wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_emp_stormrider		4.0	6.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_08		wh2_main_skill_hef_tyrion_army_buff_3	wh_main_skill_node_set_emp_stormrider		4.0	7.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_09		wh2_main_skill_hef_army_buff_flyers	wh_main_skill_node_set_emp_stormrider		4.0	8.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_10		wh2_main_skill_hef_army_buff_elite_inf	wh_main_skill_node_set_emp_stormrider		4.0	9.0		0	0	true
wh_main_skill_node_hef_stormrider_battle_11		wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_emp_stormrider		4.0	10.0		0	4	true
wh_main_skill_node_hef_stormrider_campaign_01		wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_emp_stormrider		5.0	0.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_02		wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_emp_stormrider		5.0	1.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_03		wh_main_skill_brt_lord_campaign_bonded_service	wh_main_skill_node_set_emp_stormrider		5.0	2.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_04		wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_emp_stormrider		5.0	3.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_05		wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_emp_stormrider		5.0	4.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_06		wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_emp_stormrider		5.0	5.0		0	3	true
wh_main_skill_node_hef_stormrider_campaign_07		wh2_main_skill_def_campaign_draftmaster	wh_main_skill_node_set_emp_stormrider		5.0	6.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_08		wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_emp_stormrider		5.0	7.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_09		wh2_main_skill_hef_campaign_elven_healing	wh_main_skill_node_set_emp_stormrider		5.0	8.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_10		wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_emp_stormrider		5.0	9.0		0	0	true
wh_main_skill_node_hef_stormrider_campaign_11		wh2_main_skill_LL_self_defense	wh_main_skill_node_set_emp_stormrider		5.0	10.0		0	4	true
wh_main_skill_node_hef_stormrider_innate_01		stormrider_Buff	wh_main_skill_node_set_emp_stormrider		6.0	0.0		1	0	false
wh_main_skill_node_hef_stormrider_self_01		wh2_main_skill_hef_combat_graceful_strikes	wh_main_skill_node_set_emp_stormrider		1.0	0.0		0	0	true
wh_main_skill_node_hef_stormrider_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_emp_stormrider		1.0	1.0		0	0	true
wh_main_skill_node_hef_stormrider_self_03		wh2_dlc11_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_emp_stormrider		1.0	2.0		0	0	true
wh_main_skill_node_hef_stormrider_self_04		wh2_dlc11_skill_all_lord_self_scarred_veteran	wh_main_skill_node_set_emp_stormrider		1.0	3.0		0	0	true
wh_main_skill_node_hef_stormrider_self_05		wh2_main_skill_hef_combat_valour_of_ages	wh_main_skill_node_set_emp_stormrider		1.0	4.0		0	0	true
wh_main_skill_node_hef_stormrider_self_06		wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_emp_stormrider		1.0	5.0		0	4	true
wh_main_skill_node_hef_stormrider_self_07		wh2_dlc11_skill_all_lord_self_wound-maker	wh_main_skill_node_set_emp_stormrider		1.0	6.0		0	0	true
wh_main_skill_node_hef_stormrider_self_08		wh2_dlc11_skill_wef_lord_self_expeditious_endeavour	wh_main_skill_node_set_emp_stormrider		1.0	7.0		0	0	true
wh_main_skill_node_hef_stormrider_self_09		wh2_dlc11_skill_all_lord_self_self_indomitable	wh_main_skill_node_set_emp_stormrider		1.0	8.0		0	0	true
wh_main_skill_node_hef_stormrider_self_10		ovn_as_lightning_reflexes	wh_main_skill_node_set_emp_stormrider		1.0	9.0		0	0	true
wh_main_skill_node_hef_stormrider_self_11		wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_emp_stormrider		1.0	10.0		0	4	true
wh_main_skill_node_hef_stormrider_unique_01		ovn_as_armour	wh_main_skill_node_set_emp_stormrider		0.0	1.0		0	0	true
wh_main_skill_node_hef_stormrider_unique_02		ovn_as_starblade	wh_main_skill_node_set_emp_stormrider		0.0	2.0		0	0	true
wh_main_skill_node_hef_stormrider_unique_03		skill_sharpclaw	wh_main_skill_node_set_emp_stormrider		0.0	3.0		0	0	true
wh_main_skill_node_hef_stormrider_magic_01		ovn_as_Hoeth_Talisman	wh_main_skill_node_set_emp_stormrider		3.0	0.0		0	0	true
wh_main_skill_node_hef_stormrider_magic_02		wh_main_skill_all_magic_heavens_03_rolling_skies	wh_main_skill_node_set_emp_stormrider		3.0	1.0		0	0	true
wh_main_skill_node_hef_stormrider_magic_03		wh2_main_skill_all_magic_high_04_hand_of_glory	wh_main_skill_node_set_emp_stormrider		3.0	2.0		0	0	true
wh_main_skill_node_hef_stormrider_magic_04		wh2_main_skill_all_magic_light_05_net_of_amyntok_lord	wh_main_skill_node_set_emp_stormrider		3.0	3.0		0	0	true
wh_main_skill_node_hef_stormrider_magic_05		wh2_main_skill_all_magic_heavens_05_urannons_thunderbolt_lord	wh_main_skill_node_set_emp_stormrider		3.0	4.0		0	0	true
wh_main_skill_node_hef_stormrider_magic_06		wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_emp_stormrider		3.0	5.0		0	3	true
wh_main_skill_node_hef_stormrider_magic_07		wh2_main_skill_all_magic_heavens_04_curse_of_the_midnight_wind_lord	wh_main_skill_node_set_emp_stormrider		3.0	8.0		0	0	true
wh_main_skill_node_hef_stormrider_magic_08		wh2_main_skill_all_magic_high_05_tempest_lord	wh_main_skill_node_set_emp_stormrider		3.0	9.0		0	0	true
wh_main_skill_node_hef_stormrider_unique_13		ovn_as_lustira_Buff	wh_main_skill_node_set_emp_stormrider		0.0	6.0		0	0	true
wh_main_skill_node_hef_stormrider_unique_14		ovn_as_ulthuan_Buff	wh_main_skill_node_set_emp_stormrider		0.0	7.0		0	0	true
wh_main_skill_node_hef_stormrider_unique_15		wh2_main_skill_hef_generic_warding_of_loec	wh_main_skill_node_set_emp_stormrider		0.0	9.0		0	0	true
wh_main_skill_node_hef_stormrider_unique_16		wh2_main_skill_hef_generic_warding_of_hoeth	wh_main_skill_node_set_emp_stormrider		0.0	10.0		0	0	true
wh_main_skill_node_hef_stormrider_immortality		wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_emp_stormrider		0.0	11.0		1	0	false
