child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/elo_liche_general							
Liche_general_battle_02	Liche_general_battle_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_03	Liche_general_battle_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_04	Liche_general_battle_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_05	Liche_general_battle_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_06	Liche_general_battle_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_07	Liche_general_battle_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_08	Liche_general_battle_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_08	Liche_general_battle_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_08	Liche_general_battle_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_08	Liche_general_battle_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_08	Liche_general_battle_06	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_08	Liche_general_battle_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_09	Liche_general_battle_08	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_10	Liche_general_battle_08	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_11	Liche_general_battle_08	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_12	Liche_general_battle_08	0	1	1	0.0	0.0	REQUIRED
Liche_general_battle_13	Liche_general_battle_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_13	Liche_general_battle_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_13	Liche_general_battle_11	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_battle_13	Liche_general_battle_12	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_02	Liche_general_campaign_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_03	Liche_general_campaign_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_04	Liche_general_campaign_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_05	Liche_general_campaign_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_06	Liche_general_campaign_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_06	Liche_general_campaign_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_06	Liche_general_campaign_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_06	Liche_general_campaign_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_07	Liche_general_campaign_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_08	Liche_general_campaign_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_09	Liche_general_campaign_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_10	Liche_general_campaign_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_campaign_11	Liche_general_campaign_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_11	Liche_general_campaign_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_11	Liche_general_campaign_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_campaign_11	Liche_general_campaign_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_02	Liche_general_magic_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_03	Liche_general_magic_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_04	Liche_general_magic_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_05	Liche_general_magic_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_06	Liche_general_magic_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_06	Liche_general_magic_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_06	Liche_general_magic_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_06	Liche_general_magic_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_07	Liche_general_magic_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_08	Liche_general_magic_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_09	Liche_general_magic_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_10	Liche_general_magic_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_magic_11	Liche_general_magic_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_11	Liche_general_magic_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_11	Liche_general_magic_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_magic_11	Liche_general_magic_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_02	Liche_general_self_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_03	Liche_general_self_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_04	Liche_general_self_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_05	Liche_general_self_01	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_06	Liche_general_self_02	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_06	Liche_general_self_03	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_06	Liche_general_self_04	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_06	Liche_general_self_05	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_07	Liche_general_self_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_08	Liche_general_self_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_09	Liche_general_self_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_10	Liche_general_self_06	0	1	1	0.0	0.0	REQUIRED
Liche_general_self_11	Liche_general_self_07	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_11	Liche_general_self_08	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_11	Liche_general_self_09	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_self_11	Liche_general_self_10	0	1	1	0.0	0.0	SUBSET_REQUIRED
Liche_general_origin_01	Liche_general_origin_02	0	1	1	0.0	0.0	REQUIRED
Liche_general_origin_04	Liche_general_origin_03	0	1	1	0.0	0.0	REQUIRED
Liche_general_origin_06	Liche_general_origin_05	0	1	1	0.0	0.0	REQUIRED
