faction_banned_unit_purchasable_effects_tables	0
faction	unit_purchasable_effect
wh2_main_arb_aswad_scythans	wh2_dlc15_grn_upgrade_jagged_weapon_giant_idol
wh2_main_arb_aswad_scythans	wh2_dlc15_grn_upgrade_stone_armour_giant_idol
wh2_main_arb_caliphate_of_araby	wh2_dlc15_grn_upgrade_jagged_weapon_giant_idol
wh2_main_arb_caliphate_of_araby	wh2_dlc15_grn_upgrade_stone_armour_giant_idol
wh2_main_arb_flaming_scimitar	wh2_dlc15_grn_upgrade_jagged_weapon_giant_idol
wh2_main_arb_flaming_scimitar	wh2_dlc15_grn_upgrade_stone_armour_giant_idol
wh2_main_nor_trollz	wh2_dlc15_grn_upgrade_reinforced_weapon_troll
wh2_main_nor_trollz	wh2_dlc15_grn_upgrade_water_flask_troll
