units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_emp_the_moot	false	halfling_housewives	true	true				false
wh2_main_emp_the_moot	false	ovn_mtl_veh_reaper	true	true				false
wh2_main_emp_the_moot	true	ovn_hlf_glibfoot	true	true	ui/portraits/portholes/no_culture/ovn_hlf_glibfoot.png	ovn_hlf_glibfoot	hlf_glibfoot	false
wh2_main_emp_the_moot	true	ovn_hlf_moot_general_0	true	true	ui/portraits/portholes/no_culture/ovn_hlf_moot_general.png	ovn_hlf_moot_general	wh_main_grn_cha_orc_warboss_0	false
wh2_main_emp_the_moot	false	ovn_hlf_fieldwarden_0	true	true	ui/portraits/portholes/no_culture/ovn_hlf_fieldwarden.png	ovn_hlf_fieldwarden		false
wh2_main_emp_the_moot	false	ovn_hlf_master_chef_0	true	true	ui/portraits/portholes/no_culture/ovn_hlf_master_chef.png	ovn_hlf_master_chef_1		false
wh2_main_emp_the_moot	false	ovn_hlf_sheriff_0	true	true	ui/portraits/portholes/no_culture/ovn_hlf_sheriff_0.png	ovn_hlf_sheriff_0		false
wh2_main_emp_the_moot	true	ovn_hlf_moot_general_2	true	true	ui/portraits/portholes/no_culture/ovn_hlf_moot_general.png	ovn_hlf_moot_general_1_poultry	wh_main_grn_cha_orc_warboss_0	false
wh2_main_emp_the_moot	false	ovn_hlf_master_chef_1	true	true	ui/portraits/portholes/no_culture/ovn_hlf_master_chef.png	ovn_hlf_master_chef_1_wagon		false
wh2_main_emp_the_moot	false	ovn_hlf_sheriff_1	true	true	ui/portraits/portholes/no_culture/ovn_hlf_sheriff_0.png	ovn_hlf_sheriff_1		false
wh2_main_emp_the_moot	false	halfling_cock	true	true				false
wh2_main_emp_the_moot	false	halfling_warfoot	true	true				false
wh2_main_emp_the_moot	false	halfling_archer	true	true				false
wh2_main_emp_the_moot	false	halfling_inf	true	true				false
wh2_main_emp_the_moot	false	sr_ogre	true	true				false
wh2_main_emp_the_moot	false	wh2_dlc10_hef_mon_treeman_0	true	true				false
wh2_main_emp_the_moot	false	wh2_main_hef_mon_great_eagle	true	true				false
wh2_main_emp_the_moot	false	wh2_dlc10_hef_mon_treekin_0	true	true				false
wh2_main_emp_the_moot	false	wh2_dlc10_hef_inf_dryads_0	true	true				false
wh2_main_emp_the_moot	false	wh_main_emp_cha_warrior_priest_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_0	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_warrior_priest_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_1	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_warrior_priest_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_2	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_witch_hunter	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_witch_hunter_campaign_01_0.png	wh_main_uniform_emp_witch_hunter_campaign_01	wh_main_emp_cha_witch_hunter	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_fire_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_0	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_fire_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_1	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_fire_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_2	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_fire_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_3	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_captain_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_captain_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0	false
wh2_main_emp_the_moot	false	wh_dlc03_emp_cha_wizard_beasts_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_the_moot	false	wh_dlc03_emp_cha_wizard_beasts_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_the_moot	false	wh_dlc03_emp_cha_wizard_beasts_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_the_moot	false	wh_dlc03_emp_cha_wizard_beasts_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_the_moot	false	wh_dlc03_emp_cha_wizard_beasts_4	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_beasts_campaign_01_0.png	wh_dlc03_uniform_emp_amber_wizard_campaign_01	wh_dlc03_emp_cha_wizard_beasts_0	false
wh2_main_emp_the_moot	false	halfling_cook	true	true				false
wh2_main_emp_the_moot	false	halfling_spear	true	true				false
wh2_main_emp_the_moot	false	halfling_thief	true	true				false
wh2_main_emp_the_moot	false	wh2_pro07_emp_cha_wizard_death_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_amethyst_campaign_01_0.png	wh2_pro07_uniform_emp_amethyst_wizard_campaign_01	wh_pro07_emp_cha_wizard_death_0	false
wh2_main_emp_the_moot	false	wh2_pro07_emp_cha_wizard_death_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_amethyst_campaign_01_0.png	wh2_pro07_uniform_emp_amethyst_wizard_campaign_01	wh_pro07_emp_cha_wizard_death_1	false
wh2_main_emp_the_moot	false	wh2_pro07_emp_cha_wizard_death_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_amethyst_campaign_01_0.png	wh2_pro07_uniform_emp_amethyst_wizard_campaign_01	wh_pro07_emp_cha_wizard_death_2	false
wh2_main_emp_the_moot	false	wh2_pro07_emp_cha_wizard_death_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_amethyst_campaign_01_0.png	wh2_pro07_uniform_emp_amethyst_wizard_campaign_01	wh_pro07_emp_cha_wizard_death_3	false
wh2_main_emp_the_moot	false	wh_dlc05_emp_cha_wizard_shadows_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_0	false
wh2_main_emp_the_moot	false	wh_dlc05_emp_cha_wizard_shadows_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_1	false
wh2_main_emp_the_moot	false	wh_dlc05_emp_cha_wizard_shadows_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_2	false
wh2_main_emp_the_moot	false	wh_dlc05_emp_cha_wizard_shadows_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_shadow_wizard_campaign_01_0.png	wh_dlc05_uniform_emp_grey_wizard_01	wh_dlc05_emp_cha_wizard_shadows_3	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_heavens_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_0	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_heavens_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_1	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_heavens_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_2	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_heavens_4	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_4	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_light_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_0	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_light_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_1	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_light_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_2	false
wh2_main_emp_the_moot	false	wh_main_emp_cha_wizard_light_4	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_4	false
wh2_main_emp_the_moot	false	sr_ogre_ror	true	true				false
wh2_main_emp_the_moot	false	halfling_cook_ror	true	true				false
wh2_main_emp_the_moot	true	ovn_hlf_ll	true	true	ui/portraits/portholes/no_culture/ovn_hlf_ll.png	ovn_hlf_ll	ovn_hlf_ll	false
wh2_main_emp_the_moot	false	halfling_cat_ror	true	true				false
wh2_main_emp_the_moot	false	elo_bloodhounds	true	true				false
wh2_main_emp_the_moot	false	elo_supply_wagon	true	true				false
wh2_main_emp_the_moot	false	half_pig	true	true				false
wh2_main_emp_the_moot	false	halfling_milittia_arch	true	true				false
wh2_main_emp_the_moot	false	halfling_milittia_great	true	true				false
wh2_main_emp_the_moot	false	halfling_warden_great	true	true				false
wh2_main_emp_the_moot	false	hlf_baby_dragon	true	true				false
wh2_main_emp_the_moot	false	hlf_roast_pig	true	true				false
wh2_main_emp_the_moot	false	halfling_militia	true	true				false
wh2_main_emp_the_moot	false	wh_main_mtl_veh_soupcart	true	true				false
wh2_main_emp_the_moot	false	ovn_mtl_art_hotpot	true	true				false
wh2_main_emp_the_moot	false	ovn_mtl_art_hotpot_ror	true	true				false
wh2_main_emp_the_moot	false	ovn_mtl_cav_poultry_riders_0	true	true				false
wh2_main_emp_the_moot	false	ovn_mtl_cav_swine_riders_0	true	true				false
