character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/@cr_magicians				
ovn_skill_arb_all_unique_ward_of_the_one	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_all_unique_ward_of_the_one	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_all_unique_ward_of_the_one	wh_main_effect_character_stat_mod_ward_save_missile	1	character_to_character_own	10.0
ovn_skill_arb_magician_unique_magician_life_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_life_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_life_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_life_djinn_vessel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_life_djinn_vessel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_life_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_desert_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_desert_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_desert_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_desert_djinn_vessel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_desert_djinn_vessel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_desert_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_fire_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_fire_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_fire_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_fire_djinn_vessel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_fire_djinn_vessel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_fire_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_heavens_magic_carpet	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_heavens_magic_carpet	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_heavens_magic_carpet	ovn_effect_enable_mount_magic_carpet	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel	ovn_effect_enable_mount_djinn_vessel	1	character_to_character_own	1.0
ovn_skill_innate_arb_decadent	wh_main_effect_religion_conversion_chaos_bad	1	character_to_character_own_provincetext	2.0
