key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/elo_truthsayer_beasts										
truthsayer_battle_01		wh_main_skill_all_lord_battle_inspiring_presence	node_set_truth_beasts		4.0	0.0		0	0	true
truthsayer_battle_02		elo_warrior_culture	node_set_truth_beasts		4.0	1.0		0	0	true
truthsayer_battle_03		elo_guardians_land	node_set_truth_beasts		4.0	2.0		0	0	true
truthsayer_battle_04		elo_monster_support	node_set_truth_beasts		4.0	3.0		0	0	true
truthsayer_battle_05		elo_noble_saveages	node_set_truth_beasts		4.0	4.0		0	0	true
truthsayer_battle_06		elo_ranged_specialists	node_set_truth_beasts		4.0	5.0		0	0	true
truthsayer_battle_07		elo_fast_raiders	node_set_truth_beasts		4.0	6.0		0	0	true
truthsayer_battle_08		wh_main_skill_all_lord_battle_rally	node_set_truth_beasts		4.0	7.0		0	6	true
truthsayer_battle_09		elo_hunters_r7	node_set_truth_beasts		4.0	8.0		0	0	true
truthsayer_battle_10		elo_monsters_r7	node_set_truth_beasts		4.0	9.0		0	0	true
truthsayer_battle_11		elo_riders_r7	node_set_truth_beasts		4.0	10.0		0	0	true
truthsayer_battle_12		elo_champions_r7	node_set_truth_beasts		4.0	11.0		0	0	true
truthsayer_battle_13		elo_albion_warcry	node_set_truth_beasts		4.0	12.0		0	1	true
truthsayer_campaign_01		wh_main_skill_all_lord_campaign_route_marcher	node_set_truth_beasts		5.0	0.0		0	0	true
truthsayer_campaign_02		wh_main_skill_emp_lord_campaign_fervent	node_set_truth_beasts		5.0	1.0		0	0	true
truthsayer_campaign_03		wh_main_skill_brt_lord_campaign_justiciar	node_set_truth_beasts		5.0	2.0		0	0	true
truthsayer_campaign_04		wh_main_skill_brt_lord_campaign_steward_of_the_realm	node_set_truth_beasts		5.0	3.0		0	0	true
